time,flux,comp1,model,residual
0.6433517179890063,5.701523511141587,5.226826511387594,5.226826511387594,0.47469699975399315
0.9363274202465421,7.704941766936091,6.136072246600764,6.136072246600764,1.5688695203353271
1.2152181189654387,8.976635259955225,7.182008732619229,7.182008732619229,1.7946265273359963
1.3957591234780724,8.976635259955225,7.968912912314048,7.968912912314048,1.0077223476411774
1.6457591234780724,10.228774869087898,9.213539760563293,9.213539760563293,1.015235108524605
1.9883383980109814,12.679360248340927,11.22376738773006,11.22376738773006,1.4555928606108672
2.145759123478072,13.618827111547754,12.26678980516063,12.26678980516063,1.352037306387123
2.457305456153861,17.867617342142868,14.549179848380076,14.549179848380076,3.318437493762792
2.6367074641007804,17.867617342142868,15.992047513225325,15.992047513225325,1.875569828917543
2.7944990155288707,18.790583696263827,17.33675342105161,17.33675342105161,1.4538302752122156
3.177569710801052,20.033619487990197,20.887676977060885,20.887676977060885,-0.8540574890706871
3.4756402234985018,24.849899772576606,23.923794308273933,23.923794308273933,0.9261054643026725
3.645759123478072,24.849899772576606,25.76144447810107,25.76144447810107,-0.911544705524463
3.895759123478072,27.243249090919566,28.597908268239983,28.597908268239983,-1.3546591773204177
4.1857580855854195,33.823504692411205,32.08619136198261,32.08619136198261,1.7373133304285986
4.395759123478072,37.03396577277301,34.73968267861427,34.73968267861427,2.294283094158736
4.738294010158441,40.03223650006007,39.279035046313055,39.279035046313055,0.7532014537470175
4.868413408642098,40.03223650006007,41.064681100824956,41.064681100824956,-1.032444600764883
5.145759123478072,47.57853074780949,44.96256914350827,44.96256914350827,2.6159616043012193
5.444561193019197,52.527219491686765,49.26224343527738,49.26224343527738,3.264976056409388
5.663631797439464,54.176082834550435,52.444979633403,52.444979633403,1.7311032011474339
5.895759123478072,58.71905920069026,55.80918615141354,55.80918615141354,2.909873049276719
6.145759123478072,62.67493788136573,59.38013552423342,59.38013552423342,3.294802357132312
6.318937229224119,62.67493788136573,61.79678036499061,61.79678036499061,0.8781575163751185
6.645759123478072,67.21389597555506,66.16710778244816,66.16710778244816,1.0467881931069059
6.895759123478072,71.35724111946976,69.29076636205275,69.29076636205275,2.066474757417012
7.095224161638342,71.35724111946976,71.61828946990363,71.61828946990363,-0.2610483504338674
7.334385990069293,71.49389307869306,74.19414728155131,74.19414728155131,-2.700254202858247
7.668687907963047,79.30902763579246,77.37513033664283,77.37513033664283,1.9338972991496348
7.841942782512504,79.30902763579246,78.82768931437624,78.82768931437624,0.48133832141621724
8.145759123478072,82.58494815781397,81.06228222330975,81.06228222330975,1.522665934504218
8.395759123478072,87.16081292813455,82.62506101826362,82.62506101826362,4.535751909870925
8.622977571276877,87.16081292813455,83.85701275592241,83.85701275592241,3.303800172212135
8.853157953212374,84.87472843618971,84.95260982136544,84.95260982136544,-0.07788138517572918
9.158638748142565,85.5923067062018,86.22676624002733,86.22676624002733,-0.6344595338255345
9.448345633578882,87.2805159218463,87.3119131757131,87.3119131757131,-0.0313972538667997
9.61171551472087,88.8452423767441,87.895668386792,87.895668386792,0.9495739899520999
9.895759123478072,91.28354971170191,88.89784752251853,88.89784752251853,2.3857021891833767
10.13303931188291,91.28354971170191,89.74799987812858,89.74799987812858,1.5355498335733273
10.350851167239469,89.82767603645273,90.55437693138389,90.55437693138389,-0.726700894931156
10.645759123478072,96.19433872880029,91.69811838436792,91.69811838436792,4.496220344432373
10.913451299186434,91.68318605274479,92.78950054983967,92.78950054983967,-1.1063144970948855
11.145759123478072,94.36202719464787,93.77143567986204,93.77143567986204,0.590591514785828
11.460045832251652,97.21105878981194,95.13369544800598,95.13369544800598,2.077363341805963
11.783054402380529,97.70589490376594,96.54756742992605,96.54756742992605,1.1583274738398899
11.876052816913742,97.70589490376594,96.95329328827957,96.95329328827957,0.7526016154863697
12.145759123478072,101.82106607466727,98.1197614356636,98.1197614356636,3.7013046390036664
12.455553836013294,99.44630318365199,99.43631964283666,99.43631964283666,0.009983540815326819
12.629011655887169,99.05633117056136,100.16439411221884,100.16439411221884,-1.1080629416574794
12.895759123478072,103.39872666233181,101.28150593115569,101.28150593115569,2.1172207311761184
13.049372892134286,103.39872666233181,101.93081869553626,101.93081869553626,1.4679079667955506
13.395759123478072,105.85613798508291,103.44605727172627,103.44605727172627,2.410080713356635
13.67721173931075,105.85613798508291,104.77416860680788,104.77416860680788,1.0819693782750335
13.860585257344226,107.3644897801237,105.71094904273735,105.71094904273735,1.6535407373863507
0.883757578841305,4.866569489676963,3.178327622196985,3.178327622196985,1.6882418674799782
1.176733281098841,5.669792270659595,3.8515917489694527,3.8515917489694527,1.8182005216901427
1.4556239798177375,6.460664493052038,4.624938612714545,4.624938612714545,1.8357258803374927
1.6361649843303712,6.460664493052038,5.201046088455636,5.201046088455636,1.2596184045964014
1.8861649843303712,7.550906819470469,6.100846653907701,6.100846653907701,1.4500601655627676
2.22874425886328,8.601877926015671,7.528092041573139,7.528092041573139,1.0737858844425325
2.386164984330371,11.285484568311432,8.25834942051748,8.25834942051748,3.0271351477939525
2.69771131700616,11.868445482855707,9.837908529111605,9.837908529111605,2.030536953744102
2.877113324953079,11.868445482855707,10.826349954884877,10.826349954884877,1.0420955279708295
3.0349048763811695,12.47414662091938,11.74215614982938,11.74215614982938,0.7319904710899987
3.4179755716533506,15.695610390426317,14.14204327392149,14.14204327392149,1.5535671165048281
3.7160460843508005,17.207289663690787,16.1787404143748,16.1787404143748,1.0285492493159865
3.886164984330371,17.207289663690787,17.406248611412245,17.406248611412245,-0.19895894772145795
4.136164984330371,20.024390648633045,19.29403354992793,19.29403354992793,0.7303570987051131
4.426163946437718,23.391269313017375,21.604132388814605,21.604132388814605,1.7871369242027697
4.636164984330371,23.391269313017375,23.35219676085343,23.35219676085343,0.0390725521639439
4.97869987101074,27.160973408403656,26.32144385397472,26.32144385397472,0.8395295544289354
5.108819269494397,27.160973408403656,27.481212572659473,27.481212572659473,-0.3202391642558169
5.386164984330371,33.177066289166696,29.99461733016397,29.99461733016397,3.182448959002727
5.684967053871496,34.21851582632758,32.73493405019254,32.73493405019254,1.4835817761350398
5.904037658291763,37.087935329360526,34.7393568575046,34.7393568575046,2.348578471855923
6.136164984330371,39.58653416041883,36.833868962112405,36.833868962112405,2.752665198306424
6.386164984330371,40.51277109146416,39.02781278165523,39.02781278165523,1.4849583098089312
6.559343090076418,40.51277109146416,40.49429170783413,40.49429170783413,0.0184793836300301
6.886164984330371,45.07042142612139,43.10600586957456,43.10600586957456,1.9644155565468324
7.136164984330371,45.15673307850979,44.938572549598504,44.938572549598504,0.2181605289112838
7.335630022490641,45.15673307850979,46.28426711375167,46.28426711375167,-1.1275340352418795
7.574791850921592,47.87103667853711,47.752880207782724,47.752880207782724,0.11815647075438562
7.909093768815346,51.622218169168626,49.536036095273154,49.536036095273154,2.086182073895472
8.082348643364803,51.622218169168626,50.3396774743297,50.3396774743297,1.2825406948389286
8.386164984330371,55.052220473844805,51.56609665705804,51.56609665705804,3.4861238167867654
8.636164984330371,55.052220473844805,52.42150760853237,52.42150760853237,2.6307128653124323
8.863383432129176,53.60829145064772,53.100253594815285,53.100253594815285,0.5080378558324341
9.093563814064673,54.09901600112388,53.71344957894915,53.71344957894915,0.38556642217472614
9.399044608994863,55.12782687745455,54.44848143624844,54.44848143624844,0.6793454412061095
