time,flux,comp1,model,residual
1.0343381993760763,-72.97748956956804,-72.27739666635998,-72.27739666635998,-0.7000929032080592
1.3303883797879157,-71.45271673372417,-71.19953135719325,-71.19953135719325,-0.2531853765309222
1.5343381993760763,-69.12663894659454,-70.42486500884064,-70.42486500884064,1.2982260622461013
1.7843381993760763,-69.34551106542048,-69.43366167380114,-69.43366167380114,0.08815060838065847
2.134151168119285,-66.84899758676266,-67.95923942831635,-67.95923942831635,1.1102418415536874
2.2843381993760765,-66.84899758676266,-67.29176135770605,-67.29176135770605,0.4427637709433867
2.554578090394795,-65.74336083127,-66.03437266256732,-66.03437266256732,0.29101183129732533
2.8209589345159536,-65.74336083127,-64.72011483975282,-64.72011483975282,-1.0232459915171717
3.0343381993760765,-62.70439175055137,-63.61129651566469,-63.61129651566469,0.9069047651133175
3.290065359712468,-63.9685009210747,-62.21468087931521,-62.21468087931521,-1.7538200417594894
3.481541635391192,-60.77560351907053,-61.11978174365749,-61.11978174365749,0.3441782245869618
3.692988052763109,-60.76078176057801,-59.86139392268179,-59.86139392268179,-0.8993878378962208
4.0343381993760765,-58.71173384940688,-57.72114114884619,-57.72114114884619,-0.9905927005606898
4.2684705544333035,-56.96886112080979,-56.17676774197798,-56.17676774197798,-0.7920933788318081
4.5343381993760765,-55.21838238057172,-54.35016624429616,-54.35016624429616,-0.8682161362755565
4.7843381993760765,-56.15891221961326,-52.56492687333004,-52.56492687333004,-3.593985346283226
4.964021252245299,-55.87853603067298,-51.243448564056386,-51.243448564056386,-4.635087466616596
5.2843381993760765,-49.886377239603775,-48.813843208969736,-48.813843208969736,-1.0725340306340385
5.5343381993760765,-46.13165630742463,-46.85778955030603,-46.85778955030603,0.7261332428814029
5.771019311246061,-42.946007866296625,-44.9634122844244,-44.9634122844244,2.017404418127775
6.013142389961001,-45.775834461530266,-42.988463931854085,-42.988463931854085,-2.7873705296761813
6.2843381993760765,-44.17410473061152,-40.73962993683245,-40.73962993683245,-3.434474793779067
6.496850215330493,-41.85971828015274,-38.956099992509984,-38.956099992509984,-2.9036182876427574
6.7843381993760765,-34.027066030643766,-36.52253108414053,-36.52253108414053,2.4954650534967655
7.100163721147407,-34.027066030643766,-33.834554914516545,-33.834554914516545,-0.19251111612722127
7.301535074900027,-34.027066030643766,-32.1198829811769,-32.1198829811769,-1.907183049466866
7.433945002880943,-34.027066030643766,-30.994523555358025,-30.994523555358025,-3.032542475285741
7.7843381993760765,-23.3943812853829,-28.034371225614514,-28.034371225614514,4.639989940231615
9.354251713567361,-14.48914909809028,-15.573416194757941,-15.573416194757941,1.084267096667661
9.541207064171328,-14.48914909809028,-14.22365332500803,-14.22365332500803,-0.26549577308225025
9.69776683828503,-11.064955456170845,-13.120799848742818,-13.120799848742818,2.0558443925719736
10.034338199376077,-11.498188814102255,-10.838704676185822,-10.838704676185822,-0.6594841379164329
10.220606843165012,-12.203990989308627,-9.629716562319254,-9.629716562319254,-2.5742744269893727
10.534338199376077,-11.255336169491214,-7.682930881647404,-7.682930881647404,-3.57240528784381
10.784338199376077,-5.534652208760621,-6.2130088743116865,-6.2130088743116865,0.6783566655510658
11.07224756769109,-4.220173969881205,-4.609562641513884,-4.609562641513884,0.38938867163267954
11.284338199376077,-2.6824393609242745,-3.488726890528676,-3.488726890528676,0.8062875296044014
11.534338199376077,-0.5167271882293943,-2.2315787093972834,-2.2315787093972834,1.7148515211678892
11.724556696356455,-0.608613787376855,-1.3199065980884939,-1.3199065980884939,0.7112928107116389
11.941205286372576,4.0779016953653375,-0.3266974915904052,-0.3266974915904052,4.404599186955743
12.284338199376077,0.3780420283739011,1.1544013843822822,1.1544013843822822,-0.7763593560083811
12.544662414943456,-1.1680376042720946,2.2095708715578644,2.2095708715578644,-3.377608475829959
12.784338199376077,1.1954640851128737,3.1348321003246826,3.1348321003246826,-1.939368015211809
