time,flux,flux_err,t_0,amplitude,duplicate_id
0.0,43.746665657574496,0.4344672326035831,-1.75,4.02054668363731,0
0.2602972903259797,51.82174619011302,0.697260820010409,-1.75,4.02054668363731,0
0.4657160019996809,62.7142338908141,0.20702147186373024,-1.75,4.02054668363731,0
0.777024580645957,66.18767310184586,0.7647184168810833,-1.75,4.02054668363731,0
0.9934741777833551,92.17061555140376,0.11831525723968474,-1.75,4.02054668363731,0
1.25,99.75627937042525,0.17450064947906574,-1.75,4.02054668363731,0
1.54740327016043,108.001495112473,0.22120479211918173,-1.75,4.02054668363731,0
1.7467425918221124,116.42943021073532,0.28937514421951294,-1.75,4.02054668363731,0
2.0,143.52178673942876,1.8489350788576547e-05,-1.75,4.02054668363731,0
2.275471772583842,113.18094124921875,0.38774105865337627,-1.75,4.02054668363731,0
2.441548284747114,132.02627224998847,0.404359888609658,-1.75,4.02054668363731,0
2.737048743707419,139.11198272077436,0.4348733218318246,-1.75,4.02054668363731,0
3.0132401887967717,152.71408796983897,0.4039820402106211,-1.75,4.02054668363731,0
3.236293932335684,166.5137052740789,0.11146279617337639,-1.75,4.02054668363731,0
3.5,180.82095217935878,0.38677464249178856,-1.75,4.02054668363731,0
3.75,184.05491684236233,0.2142283679830838,-1.75,4.02054668363731,0
4.099045970557199,191.55101926627617,0.30909982308135453,-1.75,4.02054668363731,0
4.25,203.56904041014363,0.44185262554739607,-1.75,4.02054668363731,0
4.5,221.11169367226046,0.37889248249476104,-1.75,4.02054668363731,0
4.807257931708591,236.08935888440664,0.29436132155927036,-1.75,4.02054668363731,0
4.993807928549359,247.1217215612841,0.3147752766271546,-1.75,4.02054668363731,0
5.25,247.6790742624078,0.3270940707007067,-1.75,4.02054668363731,0
5.542655514575017,264.34548441718835,0.25544233299602476,-1.75,4.02054668363731,0
5.720911642492865,283.8724605321227,0.3610975867540715,-1.75,4.02054668363731,0
6.045530882918683,303.9176488943209,0.12074981566511907,-1.75,4.02054668363731,0
6.249084415125253,302.6442958217261,0.5295630759417129,-1.75,4.02054668363731,0
6.4893603555246955,298.77307181002436,0.3135180648804452,-1.75,4.02054668363731,0
6.75302542783902,326.0550724264832,0.39332195575353474,-1.75,4.02054668363731,0
7.0051921605700045,334.74032686825416,0.24113579742883573,-1.75,4.02054668363731,0
7.225295979056682,361.84414793035677,0.30635590373049654,-1.75,4.02054668363731,0
7.529098252933181,362.6753611111521,0.37598995420129805,-1.75,4.02054668363731,0
7.820577167120064,367.19911262273433,0.3892660430180267,-1.75,4.02054668363731,0
8.0,406.2792208858312,0.564114176456738,-1.75,4.02054668363731,0
0.0,-0.07648794237962155,0.03185309918329847,0.5,0.40546095541461435,1
0.2602972903259797,-0.597407765438699,0.048586953066273454,0.5,0.40546095541461435,1
0.4657160019996809,0.4250546878028908,0.02923408444214698,0.5,0.40546095541461435,1
0.777024580645957,0.2769169144195972,0.05049582963029761,0.5,0.40546095541461435,1
0.9934741777833551,1.1790452675816239,0.0287834617578968,0.5,0.40546095541461435,1
1.25,2.1087607545356697,0.043293870804740196,0.5,0.40546095541461435,1
1.54740327016043,1.9481874263369559,0.00810061496639548,0.5,0.40546095541461435,1
1.7467425918221124,2.999035116142301,0.04921208244632568,0.5,0.40546095541461435,1
2.0,4.280655150421565,0.04874790101801709,0.5,0.40546095541461435,1
2.275471772583842,4.411729610282009,0.043814812534007,0.5,0.40546095541461435,1
2.441548284747114,5.226079032239468,0.07031681522444949,0.5,0.40546095541461435,1
2.737048743707419,6.32455613435651,0.020877539891483037,0.5,0.40546095541461435,1
3.0132401887967717,6.674842822187086,0.07711972632817363,0.5,0.40546095541461435,1
3.236293932335684,9.29515033234633,0.011931764761186386,0.5,0.40546095541461435,1
3.5,10.060143439386193,0.01759790536600453,0.5,0.40546095541461435,1
3.75,10.891650524225177,0.02230788830781437,0.5,0.40546095541461435,1
4.099045970557199,11.741584348155392,0.029182678794899376,0.5,0.40546095541461435,1
