time,x0,flux,comp1,comp2,model,first_component_residual
59104.59146960006,0.0,2.9091339111328125,0.0,0.0,0.0,2.9091339111328125
59104.91045451712,0.31898491705942433,5.14593505859375,3.003631218716473,0.12307467128202859,3.1267058899985014,2.142303839877277
59105.17780173154,0.5863321314755012,5.1046295166015625,5.659799323118637,0.1436780837560074,5.803477406874644,-0.5551698065170747
59105.37297237936,0.7815027792967157,7.3519287109375,7.691431340109305,0.0835735492980317,7.775004889407336,-0.33950262917180485
59105.6256786985,1.0342090984413517,10.643661499023438,10.439116842665687,-0.1103627392117722,10.328754103453914,0.20454465635775065
59105.820254708815,1.2287851087530726,10.689155578613281,12.637049488592558,-0.35653176133370584,12.280517727258852,-1.9478939099792765
59106.1256786985,1.5342090984413517,12.889228820800781,16.198217540624135,-0.9102103247619856,15.28800721586215,-3.308988719823354
59106.496811087054,1.9053414869922563,15.852798461914062,20.611957880370724,-1.811134852864117,18.800823027506606,-4.759159418456662
59106.579317843265,1.9878482432031888,16.603012084960938,21.590898917719436,-2.0350285687435417,19.555870348975894,-4.987886832758498
59106.8756786985,2.2842090984413517,23.3524169921875,25.0508438429125,-2.8674991930590115,22.18334464985349,-1.6984268507249993
59107.1256786985,2.5342090984413517,24.681884765625,27.8508097095646,-3.552900477942061,24.29790923162254,-3.168924943939601
59107.34105049254,2.749580892479571,26.680849075317383,30.135015584582604,-4.082775499347961,26.052240085234644,-3.454166509265221
59107.61557251394,3.0241029138778686,28.884828567504883,32.832656560577256,-4.6148596530175565,28.2177969075597,-3.947827993072373
59107.88414739026,3.2926777901957394,35.21014404296875,35.210156958106374,-4.918646170745202,30.291510787361172,-1.2915137624247564e-05
59108.08374834968,3.492278749617981,28.10870361328125,36.80337908847918,-4.975131328486225,31.82824775999296,-8.694675475197933
59108.3756786985,3.7842090984413517,32.837890625,38.88115043741363,-4.769050571915166,34.112099865498465,-6.0432598124136305
59108.6256786985,4.034209098441352,34.60026550292969,40.457211824916044,-4.314338828825828,36.14287299609022,-5.8569463219863565
59108.91004283887,4.3185732388083125,37.633941650390625,42.09168140938878,-3.5070797936483884,38.58460161574039,-4.457739758998152
59109.047772329,4.4563027289405,39.97303009033203,42.851011211750254,-3.02058630000848,39.83042491174177,-2.877981121418223
59109.3756786985,4.784209098441352,44.974220275878906,44.671019405467774,-1.6812012982872604,42.98981810718051,0.303200870411132
59109.56396363129,4.972494031229871,45.16992950439453,45.781829529312624,-0.846311201238276,44.935518328074345,-0.6119000249180928
59109.833860854145,5.242391254083486,47.47538757324219,47.54682164010355,0.3464629704304251,47.893284610533975,-0.07143406686136444
59110.18692844317,5.595458843105007,51.008583068847656,50.31218579757592,1.724417878607008,52.03660367618293,0.696397271271735
59110.383077292085,5.791607692022808,55.150108337402344,52.13308653392574,2.3144995771157406,54.44758611104148,3.0170218034766023
59110.6256786985,6.034209098441352,58.84999084472656,54.70614071772734,2.7960104116213627,57.5021511293487,4.143850126999226
59110.8756786985,6.284209098441352,61.492919921875,57.74597298552862,2.9434720626865913,60.689445048215205,3.746946936346383
59111.13061988261,6.539150282551418,61.60075378417969,61.244363532616454,2.680147350258953,63.92451088287541,0.35639025156323356
59111.3756786985,6.784209098441352,66.44801330566406,64.95143686107417,2.0114202716819207,66.96285713275608,1.4965764445898913
59111.6256786985,7.034209098441352,69.73388671875,69.01811883933124,0.9161055031466746,69.93422434247792,0.7157678794187632
59111.81458755592,7.22311795585847,74.18215942382812,72.22919115601206,-0.16697994968044447,72.06221120633163,1.9529682678160611
59112.1256786985,7.534209098441352,75.2744140625,77.64277719473733,-2.3492948031611447,75.29348239157619,-2.3683631322373344
59112.3756786985,7.784209098441352,72.83160400390625,81.97079201383433,-4.360210228735188,77.61058178509914,-9.139188009928077
59112.64192890551,8.050459305450204,83.271728515625,86.40428528882643,-6.616673270501232,79.78761201832519,-3.1325567732014292
59112.8756786985,8.284209098441352,83.25741577148438,90.03146076290083,-8.575144684851619,81.45631607804921,-6.77404499141646
