time,flux,comp1,comp2,model,residual
0.0,5392.56476220811,1806.2093114378235,3107.131237111071,4913.340548548895,479.2242136592149
0.25538847069401527,5987.516480998431,3082.655705005507,2511.357837961837,5594.013542967345,393.5029380310866
0.5413790585735114,6255.44766696139,4512.053255729158,1891.8630295218632,6403.916285251022,-148.46861828963165
0.72335055746953,7345.2243418823855,5421.557364770257,1523.9048870698164,6945.462251840073,399.76209004231237
1.0053884706940153,7345.2243418823855,6831.199218243268,993.8966326866052,7825.0958509298725,-479.8715090474875
1.288439491057943,8489.54421858148,8245.90463997731,511.22833476116176,8757.132974738472,-267.58875615699145
1.4389584270247724,8489.54421858148,8998.207014694519,274.6501563412221,9272.857171035741,-783.3129524542601
1.7725539812090574,10061.47811633683,10665.536948937797,-199.95791992598856,10465.57902901181,-404.1009126749789
2.0010006037409767,10970.948446253258,11807.326422288595,-485.44036904129786,11321.886053247297,-350.9376069940394
2.2553884706940153,11964.21059818408,13078.771740306202,-765.5257126938764,12313.246027612326,-349.0354294282456
2.539565936960571,12981.260217827108,14499.107204015323,-1031.2906951521595,13467.816508863163,-486.5562910360554
2.665270799829159,14123.742084351814,15127.387401733304,-1132.9880109750898,13994.399390758213,129.34269359359996
3.0053884706940153,15267.731791551465,16827.315253543962,-1359.3713218752237,15467.943931668739,-200.21214011727352
3.517199565540068,18010.80615935637,19385.376799661677,-1565.7939541787935,17819.582845482884,191.22331387348527
3.902101910112833,20677.322996898023,21309.141048966,-1614.7709187459177,19694.370130220083,982.9528666779397
4.001833769762015,20677.322996898023,21807.606669700777,-1612.5808005558756,20195.0258691449,482.29712775312146
4.255388470694015,23191.805643008996,23074.887775606898,-1579.434340432565,21495.45343517433,1696.3522078346637
4.512733428986394,25416.45606242025,24361.11280770202,-1505.3141828699884,22855.79862483203,2560.657437588219
4.7529111184194335,25416.45606242025,25561.53483403355,-1399.349728170075,24162.185105863475,1254.2709565567732
5.014284667187894,26258.99338475229,26867.894995057482,-1243.6742232367271,25624.220771820754,634.7726129315363
5.234291698106972,28487.127623980683,27967.502899882023,-1080.0310208079773,26887.471879074044,1599.6557449066368
5.505388470694015,30050.324840650053,29322.46029766983,-837.3977797254431,28485.062517944385,1565.2623227056667
5.755388470694015,31545.756811811294,30571.97480208242,-573.538518072284,29998.436284010135,1547.320527801159
5.96127397188684,32928.482689582044,31601.002482037176,-327.34241330829406,31273.66006872888,1654.8226208531619
6.255388470694015,34850.94647867559,33071.00381090759,69.6319547457712,33140.63576565336,1710.3107130222309
6.505388470694015,36380.68555027428,34320.51831532018,448.94316591066644,34769.46148123084,1611.2240690434303
7.005388470694015,39462.379588500706,36819.54732414535,1323.017537752192,38142.56486189755,1319.8147266031626
0.0,158.6458047757658,-744.5218276081915,1067.123122991311,322.60129538311946,-163.95549060735368
0.25538847069401527,303.83895763135365,-445.2258805072512,879.2485141492621,434.0226336420109,-130.18367601065722
