time,flux,flux_err,t_0,amplitude,window_scale,window_min,window_max,duplicate_id
0.25354448601454627,8496.23379107487,9.493372874187733,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
0.48124387867981844,8491.918711243183,9.080735745336934,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
0.7264471286798498,8510.726048212491,9.076126967591991,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
0.9903812120132743,8500.072629867453,9.065874162968594,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
1.2475039847408724,8489.354794703635,9.460576553118061,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
1.5451121671612627,8512.662864770939,9.915607265186653,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
1.737910530194752,8491.159813852651,9.44251094829052,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
2.0103345308789202,8504.766726325357,9.03790814474764,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
2.232393440543986,8521.29897394888,9.033663629745226,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
2.4321167702687334,8530.183779532643,9.427233665584554,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
2.71872343928588,8511.320921637065,9.416110971823874,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
2.9758462953468396,8508.449689974368,9.006268252510552,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
3.2397802953469026,8528.047601202283,8.999291411463592,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
3.5102774128181253,8540.590647949086,9.39220695968977,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
3.701318086771592,8535.919966935186,9.840298944917567,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
4.042289311445514,8526.967021817141,9.373366952903977,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
4.233871000300026,8530.796212021914,8.967563176366172,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
4.479728439286176,8561.890315209092,9.362345397561931,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
4.730504439285126,8565.538626027124,9.354007629018602,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
4.955067823124394,8589.193392582465,10.337085189830244,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
5.233759295346757,8570.096586306749,8.94247127823547,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
5.456726730008525,8590.129005006816,9.336169071461256,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
5.728035712013464,8579.058749179925,9.327392656938768,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
5.973239075649857,8595.993975831596,9.322475594181867,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
6.233303019705985,8612.413891272627,8.571120873560247,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
6.581310512964122,8628.448067626572,9.314273016655054,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
6.72928225746726,8627.857623562279,9.308151701502524,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
6.970956112013012,8640.907381962945,9.758437585644526,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
7.234549462013532,8645.474602296237,8.899913128631635,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
7.489040802922303,8654.124840558374,9.290826099493792,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
7.710168218380189,8669.032333657504,9.739502632971375,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
7.97944725746764,8688.617782956873,9.283083223654044,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
8.23579609662873,8689.814728593085,8.534102546460588,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
8.492144893831194,8697.907054122976,9.271888312878806,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
8.739229882905404,8715.003091223112,8.873184204016994,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
8.981622512013002,8718.497306603242,9.715947409371838,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
9.220324075649826,8744.064248129076,9.2624447897963,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
9.552605489304353,8770.876960179912,8.865688604866603,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
9.789324558993924,8780.645828803623,9.254113475176506,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
9.982869045346417,8799.713645376618,8.858868819453834,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
10.238289112013247,8812.610449171918,9.701829137935354,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
10.483492327398364,8828.661998766951,8.50625821262744,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
10.755259112013375,8855.310038329304,9.697208598169354,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
10.979507456049289,8866.89177622609,9.243244190792337,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
11.168616055178502,8861.69920435091,9.688643677731928,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
11.489847212013485,8899.574140679624,8.844646244083629,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
11.793741654369553,8909.820727762164,9.233872885349108,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
11.985362128679737,8939.366512258244,8.839868599176771,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
12.237066893831509,8945.86878959433,9.228639453159095,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
12.492796545346648,8974.879918508874,8.83669304505621,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
12.741405295346324,8965.764889906428,8.83277992131746,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
12.976076202879069,8959.939065898594,9.673238334210037,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
13.192937040916133,9004.043383111428,8.832059239883632,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
13.485374166559252,9004.133106558142,9.219731912996394,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
13.740949128679842,9018.635962214832,8.8229428845195,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
13.987855128679696,9032.683556393265,8.820216294628302,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
14.284613683817936,9046.655238966707,9.656770887714433,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
14.478261545347307,9041.803455327026,8.810492689233223,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
14.723464712013067,9070.715378363306,8.809419019036694,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
15.009166152135078,9065.52612851367,9.641555963761853,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
15.143310348051257,9065.09813046076,9.634904167442151,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
15.479507962013015,9074.776208121897,8.791967949929546,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
15.734928019705405,9079.54534285414,8.443883950080167,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
15.993753600902421,9100.108690646162,10.144517238393995,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
16.190713910391864,9113.777744714102,8.78514098162516,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
16.40380979378868,9120.37217305792,8.779292444715363,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
16.71165411201308,9107.861867310758,9.609351604387196,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
16.991594545346274,9123.569916539054,8.768186708041375,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
17.22595888939803,9140.879161388966,8.767124745207939,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
17.48404441201363,9157.254279648872,9.600868039854207,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
17.727204212013007,9142.670464893745,8.758356705281253,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
17.98262432739783,9128.684231207666,8.409977863413001,-0.05248426153319361,3.4571405646466706,1.0,0.0,18.0,0
0.01065745105972249,5426.343071445133,5.802597642638003,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
0.2558607010597539,5438.360975304791,5.7996526298517885,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
0.5197947843931784,5431.5534321817895,5.793101079227854,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
0.7769175571207766,5424.704726658376,6.045316232587093,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
1.074525739541167,5439.598602685594,6.336081233488365,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
1.2673241025746562,5425.858135385679,6.033772296178752,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
1.5397481032588245,5434.552963696066,5.775230770482638,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
1.76180701292389,5445.117083584371,5.7725185218898085,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
1.9615303426486377,5450.794481691911,6.02401009990946,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
2.248137011665784,5438.741099914504,6.016902689408208,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
2.505259867726744,5436.906380510188,5.755012853206219,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
2.769193867726807,5449.429461974168,5.750554646013819,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
3.0396909851980296,5457.444479206871,6.001628005908011,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
3.230731659151496,5454.459910180656,6.287959154626107,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
3.571702883825418,5448.738970854422,5.989589226008634,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
3.76328457267993,5451.185826558471,5.730280277576669,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
4.009142011666079,5471.0549841811335,5.9825464430404365,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
4.25991801166503,5473.386257807635,5.977218602053627,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
4.4844813955042975,5488.501673177107,6.605405975507947,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
4.76317286772666,5476.298798191532,5.714246533943364,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
4.986140302388429,5489.099530289152,5.965819749038499,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
5.257449284393368,5482.025627670909,5.960211612908654,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
5.50265264802976,5492.847251491093,5.957069605745132,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
5.762716592085888,5503.339591021991,5.476953318592654,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
6.1107240853440254,5513.585442957592,5.951828151929555,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
6.258695829847164,5513.208148712757,5.947916626490423,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
6.500369684392916,5521.54695511086,6.235649678427021,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
6.763963034393435,5524.4654126767,5.687051841190295,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
7.018454375302206,5529.9929220719505,5.936845552494599,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
7.239581790760092,5539.518822477,6.223550228027189,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
7.508860829847543,5552.033940758344,5.931897848436805,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
7.765209669008635,5552.79879000865,5.453298576996063,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
8.021558466211099,5557.969792707117,5.924744291203594,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
8.268643455285309,5568.894174536711,5.669972036281446,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
8.511036084392908,5571.1269810510985,6.208498420688706,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
8.74973764802973,5587.4642778063135,5.9187098721528155,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
9.082019061684258,5604.5976229561065,5.665182342232421,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
9.318738131373829,5610.839938076475,5.913386155228477,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
9.512282617726322,5623.024288618063,5.660824493720007,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
9.767702684393152,5631.265356896985,6.199476833578044,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
10.01290589977827,5641.522310347993,5.435506024675177,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
10.28467268439328,5658.550429641613,6.196524304850658,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
10.508921028429194,5665.951169725042,5.9064406735281505,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
10.698029627558407,5662.633112007349,6.191051313615877,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
11.01926078439339,5686.835227608931,5.651736256309534,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
11.323155226749458,5693.382805219122,5.9004524016085265,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
11.514775701059643,5712.262585919148,5.64868333726736,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
11.766480466211414,5716.4175465082735,5.897108234115901,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
12.022210117726553,5734.955681850033,5.646654155561075,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
12.270818867726229,5729.131171043374,5.644153666259481,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
12.505489775258974,5725.4084646898,6.18120728637942,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
12.722350613296038,5753.59115982227,5.643693150227929,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
13.014787738939157,5753.648493178839,5.891416308593641,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
13.270362701059748,5762.915829923909,5.637867791619456,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
13.517268701059601,5771.892254208292,5.636125498426614,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
13.814027256197841,5780.820170914377,6.170684574465387,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
14.007675117727212,5777.7198771606845,5.6299121065467315,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
14.252878284392972,5796.194619864281,5.629226030404217,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
14.538579724514983,5792.878684923654,6.160962225491021,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
14.672723920431162,5792.6051938142855,6.1567117221478505,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
15.00892153439292,5798.7894934345695,5.6180747828288595,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
15.26434159208531,5801.836974468137,5.395648819381657,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
15.523167173282326,5814.976970694103,6.482354895464635,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
15.720127482771767,5823.711507535178,5.613712344442769,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
15.933223366168585,5827.925352694369,5.6099751245260805,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
16.24106768439298,5819.931256987484,6.140383613247403,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
16.521008117726176,5829.9687134203905,5.602878549617231,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
16.75537246177793,5841.029335178217,5.602199954489405,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
17.013457984393533,5851.493049273371,6.1349626085027635,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
17.25661778439291,5842.173979597521,5.5965971697331955,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
17.51203789977773,5833.23676471844,5.373982801992372,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
17.84817129328996,5850.627523081241,5.842094312047795,0.4181021660869023,2.2091156766662037,1.0,0.0,18.0,1
0.041708911896902956,8869.458119273473,9.528179029100281,-1.3549137947502727,3.601627375156795,1.0,0.0,18.0,2
0.2920204118973102,8862.99489298659,9.519857641652559,-1.3549137947502727,3.601627375156795,1.0,0.0,18.0,2
0.544623689205791,8850.792576553913,10.415810186343439,-1.3549137947502727,3.601627375156795,1.0,0.0,18.0,2
0.7824269118969183,8842.931215470535,9.49931722415407,-1.3549137947502727,3.601627375156795,1.0,0.0,18.0,2
1.0378470144615035,8863.431131066453,9.118297331202044,-1.3549137947502727,3.601627375156795,1.0,0.0,18.0,2
1.2932670785640126,8839.096185971366,9.477550609909985,-1.3549137947502727,3.601627375156795,1.0,0.0,18.0,2
1.5559740192316254,8851.323119629902,9.890136367579245,-1.3549137947502727,3.601627375156795,1.0,0.0,18.0,2
1.7836734118968975,8846.827696502847,9.46025359264295,-1.3549137947502727,3.601627375156795,1.0,0.0,18.0,2
2.0288766618969287,8866.421062296287,9.455452196870402,-1.3549137947502727,3.601627375156795,1.0,0.0,18.0,2
2.292810745230353,8855.322397826909,9.444770889265678,-1.3549137947502727,3.601627375156795,1.0,0.0,18.0,2
2.5499335179579514,8844.156624319412,9.855969365815742,-1.3549137947502727,3.601627375156795,1.0,0.0,18.0,2
2.8475417003783416,8868.438825649302,10.330017510077653,-1.3549137947502727,3.601627375156795,1.0,0.0,18.0,2
3.040340063411831,8846.037081957225,9.837148731919333,-1.3549137947502727,3.601627375156795,1.0,0.0,18.0,2
3.312764064095999,8860.21267809995,9.415636066739589,-1.3549137947502727,3.601627375156795,1.0,0.0,18.0,2
