time,flux,comp1,comp2,model,residual
0.0,192.77377239506134,204.88302539695349,-15.693089744412335,189.18993565254115,3.5838367425201927
0.3589149250401533,208.61531700468205,239.31601243303794,-23.909936575425412,215.40607585761254,-6.790758852930473
0.46588188059831737,238.57427005190422,249.57803147170463,-25.807661635246046,223.7703698364586,14.803900215445633
0.733610198381939,258.66532118783994,275.26290845029445,-29.225006499333098,246.03790195096136,12.627419236878588
1.031151517156104,272.6329655202047,303.80793585728827,-30.574204357919097,273.2337314993692,-0.6007659791644535
1.2723576341959415,307.7792105958304,326.94836976409175,-29.693802546488858,297.25456721760287,10.524643378227527
1.5218767288097297,320.3166622738591,350.8863203776833,-26.975463187231643,323.9108571904517,-3.5941949165925813
1.8372379205393372,353.75041405569704,381.1409213121384,-21.181578506132823,359.95934280600557,-6.208928750308544
2.055407600819308,416.43064387051703,402.07132361264604,-15.907294771517048,386.164028841129,30.26661502938804
2.2464306601686985,429.35884400863,420.3973782492285,-10.660584679164579,409.7367935700639,19.622050438566085
2.531151517156104,438.4664949570712,447.7124573768334,-2.182376469650219,445.5300809071832,-7.063585950112017
2.829235893659643,502.18946001012125,476.3095837589627,6.870287929503376,483.17987168846605,19.0095883216552
3.031151517156104,522.645955654766,495.6806312166819,12.705452411965997,508.3860836286479,14.259872026118114
3.281151517156104,538.1171750006313,519.6647181366062,19.19058678765741,538.8553049242636,-0.7381299236323429
3.4590150040385197,574.0708726753281,536.7282914536808,23.098938643335895,559.8272300970167,14.243642578311484
3.781151517156104,598.9483421983285,567.6328919764545,28.252294091426606,595.8851860678811,3.0631561304474104
4.146669562083844,643.7906527609815,602.6993582178452,30.56329806534632,633.2626562831915,10.527996477789994
4.229714033266646,643.7906527609815,610.666341478115,30.525723739938318,641.1920652180534,2.598587542928211
4.531151517156104,686.9635038505314,639.5851527362271,28.638325801726936,668.2234785379541,18.7400253125774
4.862328755814815,700.7572557563268,671.3570874477911,23.600844353185856,694.9579318009769,5.799323955349884
5.028816565929446,736.2746632595208,687.3293198833798,20.053479661426618,707.3827995448064,28.89186371471445
5.2062836728437105,748.4699327807238,704.3548659540165,15.66422127900431,720.0190872330209,28.45084554770291
5.531666208669776,773.1883375785796,735.5708780399274,6.448782098653866,742.0196601385812,31.168677439998405
5.797782513902348,795.2811950199075,761.1011044219557,-1.6379302091377297,759.463174212818,35.81802080708952
5.995538121715072,813.2014983926673,780.0730551686869,-7.604270961384686,772.4687842073022,40.7327141853651
6.281151517156104,835.7225804272583,807.4737611756965,-15.639691772283053,791.8340694034134,43.88851102384488
6.507915938549559,858.2247659642587,829.2287115478842,-21.145774433726082,808.0829371141582,50.14182885010056
6.712159580558364,867.312137744554,848.8231005990085,-25.185178760943305,823.6379218380652,43.67421590648877
7.1015845040092245,858.7920065596129,886.1831054503297,-29.88070390202192,856.3024015483078,2.4896050113051587
7.210578001999238,891.7305498410468,896.639543568326,-30.40773308001489,866.2318104883111,25.498739352735736
7.531151517156104,901.0633996554947,927.3941957753175,-29.862625815179552,897.531569960138,3.5318296953567305
7.781151517156104,915.1899286777754,951.3782826952418,-27.311820806001386,924.0664618892404,-8.87653321146501
8.043343265402655,933.941087428968,976.5320014137704,-22.816478396157752,953.7155230176127,-19.774435588644703
8.263490834979166,936.4323321056886,997.6521551895029,-17.821538836588015,979.8306163529148,-43.39828424722626
8.531151517156104,957.4346729591246,1023.3305434550144,-10.616570271297975,1012.7139731837165,-55.27930022459191
0.0,23.150385179596306,4.07292814524696,12.549247817463694,16.622175962710656,6.528209216885649
0.3589149250401533,28.10889753081809,18.34607164714212,12.371691439329457,30.717763086471578,-2.6088655556534874
0.46588188059831737,33.6764767322038,22.599878329802962,12.007401239127455,34.607279568930416,-0.930802836726615
0.733610198381939,35.44099564277407,33.24675989601009,10.506928430306179,43.753688326316265,-8.312692683542199
1.031151517156104,43.316875936588275,45.079229499027235,7.967574317831109,53.04680381685834,-9.729927880270068
1.2723576341959415,48.39096633021792,54.6713898742453,5.382608138647749,60.05399801289305,-11.663031682675127
1.5218767288097297,54.26479540315454,64.59413645127083,2.382601747147372,66.9767381984182,-12.711942795263663
1.8372379205393372,62.92332752481791,77.13525756508852,-1.595652902522318,75.5396046625662,-12.616277137748298
2.055407600819308,69.7407185655374,85.8113168124164,-4.279113849671089,81.5322029627453,-11.791484397207899
2.2464306601686985,79.90848176816412,93.40782324903188,-6.466226993373774,86.9415962556581,-7.0331144874939815
2.531151517156104,86.47511042770613,104.73045534439308,-9.267570146950884,95.46288519744219,-8.987774769736067
2.829235893659643,98.89367973630034,116.5845209869182,-11.397763497083472,105.18675748983473,-6.2930777535343925
3.031151517156104,107.22181158459479,124.61419729284837,-12.27759182824384,112.33660546460453,-5.114793880009744
3.281151517156104,113.01167209627073,134.55606826707603,-12.673602955198966,121.88246531187707,-8.870793215606334
3.4590150040385197,127.5804749419685,141.62925161752085,-12.475107728074338,129.15414388944652,-1.5736689474780086
3.781151517156104,132.7774927540174,154.43981021553134,-11.126046392651654,143.31376382287968,-10.536271068862282
4.146669562083844,146.63643378892743,168.97554318122545,-8.2218246079877,160.75371857323773,-14.117284784310312
4.229714033266646,172.6186093678611,172.27801285171498,-7.393464680537587,164.88454817117739,7.734061196683708
4.531151517156104,177.9776000240923,184.26542313821426,-4.004016771910044,180.26140636630421,-2.2838063422119044
4.862328755814815,181.75289865897528,197.43550864359784,0.12339885705743302,197.55890750065527,-15.806008841679992
5.028816565929446,208.16730829515598,204.05630995136337,2.221859821626065,206.27816977298943,1.8891385221665367
5.2062836728437105,216.64692400714534,211.11373026780768,4.389673044922687,215.50340331273037,1.143520694414975
5.531666208669776,223.06004563500227,224.05337502160668,7.959948798343772,232.01332381995044,-8.953278184948188
5.797782513902348,237.96355330330067,234.6361509046483,10.273333142384203,244.9094840470325,-6.945930743731836
5.995538121715072,248.27574875975924,242.50039385386455,11.531205105491418,254.03159895935596,-5.755850199596731
6.281151517156104,260.46515753912814,253.85851995780777,12.545619899652916,266.4041398574607,-5.938982318332545
6.507915938549559,266.86375952241997,262.8763704339642,12.628356519532076,275.5047269534963,-8.64096743107632
6.712159580558364,284.7597468307917,270.9986261785957,12.14884850903561,283.1474746876313,1.612272143160375
7.1015845040092245,290.47752554614493,286.4850755509835,9.869008078810205,296.3540836297937,-5.876558083648755
7.210578001999238,305.2001824442269,290.8194727271693,8.945522567971555,299.76499529514086,5.435187149086087
7.531151517156104,310.255359090331,303.56787482894595,5.660841327292969,309.22871615623893,1.0266429340920968
7.781151517156104,320.5016191213878,313.50974580317364,2.6795216251092,316.18926742828285,4.312351693104976
8.043343265402655,329.6595386564118,323.93645192947116,-0.6227669630976048,323.31368496637356,6.345853690038269
8.263490834979166,337.087853294606,332.69116685754904,-3.371974566045739,329.31919229150327,7.768661003102724
8.531151517156104,346.42328026063734,343.33535872585657,-6.482956728594911,336.85240199726167,9.570878263375686
