time,flux,comp1,model,residual
7.853050821824041,23424.496073808805,23196.566183802363,23196.566183802363,227.9298900064423
0.17323410209046589,2055.5442549225595,1868.3161353891962,1868.3161353891962,187.22811953336327
0.40842180257441385,2055.5442549225595,2343.615550985025,2343.615550985025,-288.07129606246554
0.628595907393721,2779.6887747083306,2820.01720523515,2820.01720523515,-40.328430526819375
0.9010873210789231,3232.45639403821,3442.7050330723305,3442.7050330723305,-210.24863903412052
1.0592614390841864,4034.6136723788413,3817.4755948668817,3817.4755948668817,217.13807751195964
1.3559685579237357,4396.174813096886,4541.074323211001,4541.074323211001,-144.8995101141145
1.6289073138394106,4987.507297082407,5226.464568282954,5226.464568282954,-238.95727120054744
1.860926914938138,5549.939072136444,5823.043325238434,5823.043325238434,-273.10425310198934
2.128595907393721,6100.783501683005,6529.099104951016,6529.099104951016,-428.3156032680108
2.3992043629185007,6771.540825032985,7267.339716622543,7267.339716622543,-495.7988915895585
2.6757469835936734,7487.782735023293,8055.569477175178,8055.569477175178,-567.7867421518849
2.824139778538485,8326.85605212318,8496.393648426603,8496.393648426603,-169.53759630342392
3.389945740513032,10659.06364010998,10332.0349600024,10332.0349600024,327.02868010757993
3.6341300253259776,10659.06364010998,11220.103374001295,11220.103374001295,-561.0397338913153
3.878595907393721,11530.499928105386,12179.885111809386,12179.885111809386,-649.3851837040002
4.128595907393721,12652.484097469123,13242.502192055577,13242.502192055577,-590.018094586454
4.4017975739841875,13776.417821399753,14505.083902539882,14505.083902539882,-728.6660811401289
4.55934060439886,15104.625799832225,15283.509562590834,15283.509562590834,-178.883762758609
4.900245404845738,17819.743109392984,17096.999527624524,17096.999527624524,722.74358176846
5.068915697352897,17819.743109392984,18059.425226905238,18059.425226905238,-239.68211751225317
5.378595907393721,20890.05584416299,19935.369498803626,19935.369498803626,954.6863453593651
5.694978047482256,23032.473473621398,21988.805779502338,21988.805779502338,1043.66769411906
5.896427661012969,23032.473473621398,23361.801673667116,23361.801673667116,-329.3282000457184
6.103759765755787,24348.392686750205,24822.40159816251,24822.40159816251,-474.00891141230386
6.378595907393721,25786.85317840341,26823.48754048317,26823.48754048317,-1036.6343620797597
6.895590641077253,32023.341330966778,30744.96219274397,30744.96219274397,1278.3791382228083
7.085134939239471,32023.341330966778,32220.953137617496,32220.953137617496,-197.6118066507188
7.2958742210901635,33334.26161602308,33879.45078803127,33879.45078803127,-545.189172008184
7.771574126177986,38706.00731635583,37673.752375818134,37673.752375818134,1032.2549405376994
7.857769941699918,38706.00731635583,38367.40373892963,38367.40373892963,338.60357742620545
8.127268560281484,39343.98079411476,40547.530722712014,40547.530722712014,-1203.5499285972546
0.20883499341460765,891.3959402731593,840.3073549367292,840.3073549367292,51.08858533643013
0.44402269389855564,1205.424443216975,1048.9065132609885,1048.9065132609885,156.51792995598657
0.6641967987178627,1205.424443216975,1257.3710842570506,1257.3710842570506,-51.94664104007552
0.9366882124030649,1749.628225963237,1529.193526505289,1529.193526505289,220.434699457948
1.094862330408328,1749.628225963237,1692.5388789190033,1692.5388789190033,57.08934704423359
1.3915694492478774,2162.854799187726,2007.5873359384939,2007.5873359384939,155.26746324923192
1.6645082051635522,2406.755848636395,2305.809213255535,2305.809213255535,100.94663538086024
1.8965278062622797,2645.6319939901164,2565.4039247236456,2565.4039247236456,80.22806926647081
2.1641967987178625,2936.5089009264684,2872.8183964378263,2872.8183964378263,63.69050448864209
2.4348052542426424,3247.1104018622427,3194.596864623979,3194.596864623979,52.51353723826378
2.711347874917815,3610.9782907015174,3538.6513891202817,3538.6513891202817,72.32690158123569
2.8597406698626266,3610.9782907015174,3731.292267115523,3731.292267115523,-120.31397641400554
3.425546631837174,4622.350520137664,4534.916885689084,4534.916885689084,87.43363444858005
3.6697309166501193,5000.252755745372,4924.266944162393,4924.266944162393,75.9858115829793
3.9141967987178625,5486.8061983319285,5345.237597727049,5345.237597727049,141.56860060487907
4.164196798717863,5974.205073957499,5811.356660295688,5811.356660295688,162.8484136618108
4.43739846530833,6550.188391746846,6365.059346243235,6365.059346243235,185.12904550361054
4.594941495723002,6550.188391746846,6706.2995470486085,6706.2995470486085,-156.11115530176266
4.93584629616988,7727.611130912839,7500.736729907737,7500.736729907737,226.8744010051023
5.104516588677039,7727.611130912839,7921.996700621963,7921.996700621963,-194.38556970912396
5.414196798717863,9059.065951498094,8742.367881488944,8742.367881488944,316.6980700091499
5.730578938806398,9988.134918364396,9639.237285217949,9639.237285217949,348.89763314644733
5.932028552337111,9988.134918364396,10238.286124566706,10238.286124566706,-250.15120620231028
6.139360657079929,10558.789158233663,10875.038311939226,10875.038311939226,-316.249153705563
6.414196798717863,12629.045120890918,11746.616602567334,11746.616602567334,882.4285183235843
6.931191532401395,13887.064891960148,13452.351524705788,13452.351524705788,434.7133672543605
7.120735830563613,13887.064891960148,14093.744639243267,14093.744639243267,-206.67974728311856
7.331475112414306,14455.551324359994,14814.146772671023,14814.146772671023,-358.59544831102903
7.807175017502128,16785.032822016587,16461.53874872075,16461.53874872075,323.4940732958348
7.89337083302406,16785.032822016587,16762.655585836506,16762.655585836506,22.377236180080217
8.162869451605625,18037.022577112763,17709.091671333474,17709.091671333474,327.9309057792889
0.35907207682051784,353.42422947184787,385.2699306301978,385.2699306301978,-31.845701158349925
0.6832806728796972,555.7790388742284,505.89453554608895,505.89453554608895,49.88450332813943
0.9184683733636452,693.6996004645955,598.9353836269178,598.9353836269178,94.76421683767774
1.1386424781829523,755.8653588807535,689.2318646113432,689.2318646113432,66.63349426941033
1.4111338918681544,857.5373258130004,804.3506565373151,804.3506565373151,53.18666927568529
1.5693080098734176,857.5373258130004,872.632443099372,872.632443099372,-15.095117286371647
1.866015128712967,954.2401899099086,1003.472288531176,1003.472288531176,-49.23209862126737
2.1389538846286418,1048.9507599232443,1127.3674802944315,1127.3674802944315,-78.41672037118724
2.370973485727369,1164.278799978746,1236.0484715216996,1236.0484715216996,-71.76967154295357
2.6386424781829523,1287.4273259944537,1366.460957838265,1366.460957838265,-79.03363184381124
2.909250933707732,1540.4608366176535,1505.4537343751672,1505.4537343751672,35.007102242486326
3.185793554382905,1540.4608366176535,1657.0308578438446,1657.0308578438446,-116.5700212261911
3.3341863493277164,1832.6880313453446,1743.140898486662,1743.140898486662,89.54713285868252
3.8999923113022636,1982.5202219591083,2109.2409158573687,2109.2409158573687,-126.72069389826038
4.1441765961152095,2175.4308779021153,2288.7571875220406,2288.7571875220406,-113.32630961992527
4.388642478182953,2368.6767345195744,2483.075662779601,2483.075662779601,-114.39892826002642
4.638642478182953,2739.775423898517,2697.617319032911,2697.617319032911,42.15810486560622
4.911844144773419,3063.874184533552,2950.751174512325,2950.751174512325,113.12301002122695
5.0693871751880915,3063.874184533552,3105.5572286485353,3105.5572286485353,-41.683044114983204
5.41029197563497,3591.774719841936,3461.9627297771126,3461.9627297771126,129.81199006482348
5.578962268142129,3591.774719841936,3648.6057759851747,3648.6057759851747,-56.831056143238584
5.888642478182953,3960.1357016524516,4007.485484846861,4007.485484846861,-47.349783194409156
6.205024618271488,4433.715641614461,4393.279931040959,4393.279931040959,40.43571057350164
6.406474231802201,5007.214346801158,4647.483760320139,4647.483760320139,359.7305864810196
6.613806336545019,5007.214346801158,4914.934031272975,4914.934031272975,92.28031552818356
6.888642478182953,5505.999059814598,5276.951576415565,5276.951576415565,229.0474833990329
7.405637211866485,6023.734077571713,5974.699564721361,5974.699564721361,49.03451285035226
7.595181510028703,6023.734077571713,6234.401025593544,6234.401025593544,-210.66694802183065
