time,flux,comp1,comp2,model,residual
0.7114624847350897,19.918922130001945,21.334572555181158,-1.0208434658136003,20.313729089367556,-0.39480695936561183
1.00058037051043,28.730711124991764,27.329759316641475,-2.024081538572596,25.30567777806888,3.425033346922885
1.2035997003009797,29.611578996667472,31.63099653711058,-2.6380816273898477,28.99291490972073,0.6186640869467399
1.4603333512537902,34.251063628588625,37.17822227254346,-2.9957544614429334,34.18246781110052,0.06859581748810051
1.7122253425519702,42.119470219211614,42.738038606704144,-2.546952131752691,40.191086474951454,1.9283837442601608
1.9769279304279153,45.20301241786932,48.70570768211108,-0.9601449537408273,47.74556272837025,-2.542550310500938
2.1933748357447582,61.72266821178704,53.68073275733167,1.1174156069998515,54.79814836433152,6.924519847455518
2.484137185416908,67.542065728314,60.498809319660914,4.289024439166645,64.78783375882756,2.7542319694864412
2.676325279961598,73.90172990269552,65.09033148990832,5.876887074224137,70.96721856413247,2.9345113385630617
2.946571317054473,78.18255928853728,71.66104268161956,6.16796788866865,77.82901057028822,0.35354871824906464
3.2458938922906198,96.37512251535156,79.09467609261019,2.8847724908556582,81.97944858346584,14.39567393188572
3.5080451577201854,75.07807935594859,85.73981686143875,-2.2192138730949647,83.5206029883438,-8.4425236323952
3.7114624847350894,88.65586509481635,90.9827771269976,-5.868055425917314,85.11472170108028,3.541143393736059
3.9614624847350894,93.53772485233105,97.53007541560876,-7.563952343529869,89.9661230720789,3.5716017802521582
4.194753429201806,100.6223825240423,103.74291920979496,-5.283353376634158,98.45956583316081,2.162816690881489
4.461462484735089,112.1700422853032,110.96772487327411,-0.012330821898120166,110.95539405137599,1.214648233927209
4.71849494836773,121.42157518751631,118.05355419862762,2.971689304562864,121.02524350319048,0.396331684325824
4.970829105387234,123.28292222579171,125.12744214551702,0.4565444580865234,125.58398660360355,-2.301064377811838
5.211462484735089,129.63186520931137,131.98183126087955,-5.035879172152223,126.94595208872732,2.6859131205840487
5.461462484735089,133.6528576260377,139.2152353103767,-7.648093041035151,131.56714226934156,2.085715356696153
5.738337271676424,151.1520450845769,147.35967476059318,-2.4349021784520293,144.92477258214114,6.227272502435762
5.9593114221321555,158.8834346500067,153.96040274218248,3.6450628815001873,157.60546562368268,1.2779690263240373
6.211462484735089,166.01882487328905,161.60155321975412,4.354329213522444,165.95588243327657,0.06294244001248117
6.515660704161415,167.13007991074736,170.97475592014067,-3.050530416756682,167.92422550338398,-0.794145592636629
6.711462484735089,176.9966239882789,177.09751996007742,-4.425996675426314,172.6715232846511,4.325100703627806
6.961462484735089,191.37842694924393,185.01702977046054,2.13223738879323,187.14926715925378,4.229159789990161
7.243212612983039,203.78320523911864,194.0793784862214,7.808162382559987,201.8875408687814,1.895664370337256
7.42975847425681,203.93019163295187,200.15944705694602,3.9185782283305275,204.07802528527654,-0.14783365232467416
7.750446749542458,199.59038539843536,210.7604107663501,-2.898823064072738,207.86158770227738,-8.271202303842008
8.014077664713692,221.270878488836,219.61615559821024,4.5136658817661495,224.12982147997639,-2.8589429911404007
8.17703705581938,224.7786955950297,225.15379250566627,8.176540839228887,233.33033334489517,-8.551637749865472
0.01896242529238335,10.839263238270846,8.726151317648032,0.44016190723682896,9.166313224884862,1.6729500133859845
0.3080803110677236,15.867196642296681,15.19193955495058,0.05810652375582174,15.2500460787064,0.6171505635902804
0.5110996408582734,14.886093761732855,19.83722418549582,-0.47192590184427546,19.365298283651544,-4.47920452191869
0.7678332918110838,22.880523016801266,25.835579030731317,-1.3921063839920746,24.44347264673924,-1.5629496299379761
1.019725283109264,33.00247337150356,31.855442988590948,-2.399136321506839,29.45630666708411,3.5461667044194534
1.284427870985209,34.01431113466644,38.32515594180702,-3.235747302314543,35.089408639492476,-1.075097504826033
1.5008747763020522,39.34360727900341,43.72486670976215,-3.4298612618674618,40.295005447894695,-0.9513981688912843
1.791637125974202,48.38191050280754,51.133500959992865,-2.5216751063520824,48.61182585364078,-0.22991535083324033
1.9838252205188922,51.923922354111404,56.12799459993866,-1.0377455972921308,55.09024900264653,-3.166326648535125
