time,flux,comp1,comp2,model,residual
0.0,43.746665657574496,54.23366236311133,-1.2689548470935095,52.96470751601782,-9.218041858443323
0.2602972903259797,51.82174619011302,62.82372321914538,-1.2681770175900364,61.555546201555345,-9.733800011442325
0.4657160019996809,62.7142338908141,69.6984049951572,-1.2674030520051491,68.43100194315205,-5.716768052337955
0.777024580645957,66.18767310184586,80.27773043793607,-1.2658808663698429,79.01184957156623,-12.824176469720369
0.9934741777833551,92.17061555140376,87.74765775865286,-1.2645057808316384,86.48315197782122,5.687463573582531
1.25,99.75627937042525,96.72199262247656,-1.262439677632027,95.45955294484453,4.296726425580712
1.54740327016043,108.001495112473,107.29113010551248,-1.2592769626750362,106.03185314283745,1.9696419696355514
1.7467425918221124,116.42943021073532,114.47428470096914,-1.2565649417912428,113.2177197591779,3.2117104515574257
2.0,143.52178673942876,123.71499077809571,-1.2522399672980473,122.46275081079766,21.059035928631097
2.275471772583842,113.18094124921875,133.91189137073178,-1.2461090865164168,132.66578228421537,-19.484841034996617
2.441548284747114,132.02627224998847,140.1327329271467,-1.2415090460702782,138.8912238810764,-6.864951631087947
2.737048743707419,139.11198272077436,151.33789202580465,-1.2311737780842908,150.10671824772035,-10.994735526945995
3.0132401887967717,152.71408796983897,161.9687639964068,-1.2183234077950333,160.75044058861178,-8.036352618772803
3.236293932335684,166.5137052740789,170.66567369493117,-1.2050174818679658,169.4606562130632,-2.946950938984319
3.5,180.82095217935878,181.07598708933398,-1.184935250027156,179.8910518393068,0.9299003400519619
3.75,184.05491684236233,191.07365314120705,-1.1603284891680035,189.91332465203905,-5.858407809676711
4.099045970557199,191.55101926627617,205.24132792493972,-1.1138608860951646,204.12746703884457,-12.57644777256839
4.25,203.56904041014363,211.44398524495313,-1.0881630927709793,210.35582215218216,-6.786781742038518
4.5,221.11169367226046,221.81665129682617,-1.0360705796233698,220.7805807172028,0.3311129550576619
4.807257931708591,236.08935888440664,234.73620888596088,-0.9513630420130058,233.78484584394786,2.304513040458764
4.993807928549359,247.1217215612841,242.67236849570045,-0.8856932300102257,241.78667526569023,5.3350462955938625
5.25,247.6790742624078,253.6846494524453,-0.7730165830531235,252.91163286939218,-5.232558606984395
5.542655514575017,264.34548441718835,266.4249155368656,-0.6035174934728414,265.8213980433928,-1.4759136262044397
5.720911642492865,283.8724605321227,274.2689394319132,-0.47315928108289085,273.79578015083035,10.076680381292382
6.045530882918683,303.9176488943209,288.7168026130993,-0.16696537422501206,288.54983723887426,15.36781165544664
6.249084415125253,302.6442958217261,297.8838928303613,0.0824002043533908,297.9662930347147,4.678002787011408
6.4893603555246955,298.77307181002436,308.8114285086131,0.4501387724486741,309.2615672810618,-10.488495471037432
6.75302542783902,326.0550724264832,320.93555270968534,0.969565102549069,321.9051178122344,4.149954614248799
7.0051921605700045,334.74032686825416,332.661023807802,1.6123466378650373,334.273370445667,0.46695642258712455
7.225295979056682,361.84414793035677,342.9995537981223,2.3223847662458343,345.3219385643681,16.522209365988644
7.529098252933181,362.6753611111521,357.4286605499342,3.5982430616331187,361.0269036115673,1.6484574995847736
7.820577167120064,367.19911262273433,371.44598052744954,5.246214501676226,376.69219502912574,-9.493082406391428
8.0,406.2792208858312,380.1589760230488,6.5271325213155125,386.68610854436434,19.593112341466874
0.0,-0.07648794237962155,1.6032025480069598,6.259364755837595,7.862567303844555,-7.939055246224177
0.2602972903259797,-0.597407765438699,0.7061900240151813,6.2583501712751115,6.964540195290293,-7.5619479607289914
0.4657160019996809,0.4250546878028908,0.09396177941868057,6.257340626727349,6.35130240614603,-5.926247718343139
0.777024580645957,0.2769169144195972,-0.6729981184992688,6.2553551195693915,5.582357001070123,-5.305440086650526
0.9934741777833551,1.1790452675816239,-1.0920242653651928,6.2535614867064995,5.161537221341307,-3.982491953759683
1.25,2.1087607545356697,-1.4673038220104397,6.250866504835199,4.783562682824759,-2.6748019282890896
1.54740327016043,1.9481874263369559,-1.7376439376010693,6.246741125485906,4.509097187884837,-2.5609097615478813
1.7467425918221124,2.999035116142301,-1.8198234136616487,6.2432036220747555,4.423380208413107,-1.4243450922708059
2.0,4.280655150421565,-1.8096076440208795,6.237562215655563,4.427954571634684,-0.147299421213118
2.275471772583842,4.411729610282009,-1.6528458379077673,6.22956522278284,4.576719384875073,-0.16498977459306374
2.441548284747114,5.226079032239468,-1.4850064299922137,6.223565026078276,4.738558596086063,0.4875204361534058
2.737048743707419,6.32455613435651,-1.0499730382783543,6.210083918327939,5.160110880049585,1.1644452543069255
3.0132401887967717,6.674842822187086,-0.4854698078833358,6.193322163651033,5.707852355767698,0.9669904664193885
3.236293932335684,9.29515033234633,0.0817846414718184,6.175966191712618,6.257750833184437,3.037399499161893
3.5,10.060143439386193,0.880784711958241,6.149771347836266,7.030556059794507,3.0295873795916872
3.75,10.891650524225177,1.7666834379547611,6.1176748027850145,7.884358240739775,3.007292283485402
4.099045970557199,11.741584348155392,3.212655542679645,6.057063431626169,9.269718974305814,2.471865373849578
4.25,14.47377318388347,3.9134808899478015,6.023543766609362,9.937024656557163,4.5367485273263055
4.5,11.413983267598171,5.174379615944325,5.955595380202654,11.129974996146979,0.28400827145119223
4.807257931708591,13.314482506613107,6.895286074044067,5.845104636920596,12.740390710964665,0.5740917956484433
