time,flux,flux_err,t_0,amplitude,duplicate_id
0.0,5392.56476220811,48.32115732020976,-2.25,2.9771585464358603,0
0.25538847069401527,5987.516480998431,47.018672089424996,-2.25,2.9771585464358603,0
0.5413790585735114,6255.44766696139,42.55980709779057,-2.25,2.9771585464358603,0
0.72335055746953,7345.2243418823855,43.73502127008021,-2.25,2.9771585464358603,0
1.0053884706940153,7345.2243418823855,43.73502127008021,-2.25,2.9771585464358603,0
1.288439491057943,8489.54421858148,77.82965690870725,-2.25,2.9771585464358603,0
1.4389584270247724,8489.54421858148,77.82965690870725,-2.25,2.9771585464358603,0
1.7725539812090574,10061.47811633683,84.17919605643777,-2.25,2.9771585464358603,0
2.0010006037409767,10970.948446253258,88.36241418768223,-2.25,2.9771585464358603,0
2.2553884706940153,11964.21059818408,79.26867039007898,-2.25,2.9771585464358603,0
2.539565936960571,12981.260217827108,110.9102484785667,-2.25,2.9771585464358603,0
2.665270799829159,14123.742084351814,90.7312132682431,-2.25,2.9771585464358603,0
3.0053884706940153,15267.731791551465,118.63747808373536,-2.25,2.9771585464358603,0
3.517199565540068,18010.80615935637,107.56027013278121,-2.25,2.9771585464358603,0
3.902101910112833,20677.322996898023,124.24600768752222,-2.25,2.9771585464358603,0
4.001833769762015,20677.322996898023,124.24600768752222,-2.25,2.9771585464358603,0
4.255388470694015,23191.805643008996,107.8901982032142,-2.25,2.9771585464358603,0
4.512733428986394,25416.45606242025,130.19847385619212,-2.25,2.9771585464358603,0
4.7529111184194335,25416.45606242025,130.19847385619212,-2.25,2.9771585464358603,0
5.014284667187894,26258.99338475229,122.1772990756261,-2.25,2.9771585464358603,0
5.234291698106972,28487.127623980683,146.9476123611814,-2.25,2.9771585464358603,0
5.505388470694015,30050.324840650053,113.9344340818672,-2.25,2.9771585464358603,0
5.755388470694015,31545.756811811294,126.79708003517952,-2.25,2.9771585464358603,0
5.96127397188684,32928.482689582044,155.90514943265438,-2.25,2.9771585464358603,0
6.255388470694015,34850.94647867559,124.68692481059067,-2.25,2.9771585464358603,0
6.505388470694015,36380.68555027428,122.44150024629793,-2.25,2.9771585464358603,0
7.005388470694015,39462.379588500706,114.569531602658,-2.25,2.9771585464358603,0
0.0,158.6458047757658,13.521447206887611,0.25,0.9388342919827042,1
0.25538847069401527,303.83895763135365,12.305121436027587,0.25,0.9388342919827042,1
0.5413790585735114,474.64468351509464,17.255064061257787,0.25,0.9388342919827042,1
0.72335055746953,701.984690881215,21.086828665663262,0.25,0.9388342919827042,1
1.0053884706940153,798.614256225053,12.242936695948867,0.25,0.9388342919827042,1
1.288439491057943,999.636074994693,13.624919614898467,0.25,0.9388342919827042,1
1.4389584270247724,1158.4618077292494,13.987445313797311,0.25,0.9388342919827042,1
1.7725539812090574,1232.3700245954883,17.44974711574743,0.25,0.9388342919827042,1
2.0010006037409767,1403.55259640948,14.193746057290433,0.25,0.9388342919827042,1
2.2553884706940153,1540.2106889039512,10.114232632699492,0.25,0.9388342919827042,1
2.539565936960571,1700.5223744497684,15.237871551991711,0.25,0.9388342919827042,1
2.665270799829159,1888.137869883524,14.827138371212458,0.25,0.9388342919827042,1
3.0053884706940153,1972.6288304253328,13.421054250338527,0.25,0.9388342919827042,1
3.517199565540068,2677.1416810332494,24.54325145922058,0.25,0.9388342919827042,1
3.902101910112833,2677.1416810332494,24.54325145922058,0.25,0.9388342919827042,1
4.001833769762015,3050.6971071099974,24.401161849444353,0.25,0.9388342919827042,1
4.255388470694015,3172.844353539391,26.545551638131954,0.25,0.9388342919827042,1
4.512733428986394,3459.6419560011586,27.864711693332165,0.25,0.9388342919827042,1
4.7529111184194335,3772.862953343592,24.997038243452998,0.25,0.9388342919827042,1
5.014284667187894,4093.5852275106636,34.975075388127046,0.25,0.9388342919827042,1
5.234291698106972,4453.86202753056,28.611702413833097,0.25,0.9388342919827042,1
5.505388470694015,4814.614318697606,37.411824396352095,0.25,0.9388342919827042,1
5.755388470694015,5246.074458442223,33.87796584495093,0.25,0.9388342919827042,1
5.96127397188684,5679.631160020034,33.91867395724321,0.25,0.9388342919827042,1
6.255388470694015,6010.7868491172585,36.22931144753227,0.25,0.9388342919827042,1
6.505388470694015,6520.50590961319,39.18045036554641,0.25,0.9388342919827042,1
7.005388470694015,7313.437323222489,34.0227153717594,0.25,0.9388342919827042,1
7.16269629591261,8014.971376193015,41.0575352684329,0.25,0.9388342919827042,1
7.505388470694015,8280.661939239302,38.528091898681055,0.25,0.9388342919827042,1
7.755388470694015,8983.294599979754,46.3393048968851,0.25,0.9388342919827042,1
8.019343437015777,9476.242197244286,35.92873946258418,0.25,0.9388342919827042,1
8.22689499623084,9947.820312401853,39.98492018599879,0.25,0.9388342919827042,1
0.0,6966.81377071142,45.749568999429165,-2.0,4.246616207069507,2
0.25538847069401527,7691.949407356911,68.92525427173415,-2.0,4.246616207069507,2
0.5413790585735114,8540.587990768434,67.06739053883321,-2.0,4.246616207069507,2
0.72335055746953,8922.76478751706,60.707269623782196,-2.0,4.246616207069507,2
1.0053884706940153,10477.221232353068,62.38359403613089,-2.0,4.246616207069507,2
1.288439491057943,12109.478049941687,111.01615089154473,-2.0,4.246616207069507,2
1.4389584270247724,12109.478049941687,111.01615089154473,-2.0,4.246616207069507,2
1.7725539812090574,13799.176157651516,110.37343891895839,-2.0,4.246616207069507,2
2.0010006037409767,14351.683113102106,120.07312768052194,-2.0,4.246616207069507,2
2.2553884706940153,15648.950753582862,126.04006616793194,-2.0,4.246616207069507,2
2.539565936960571,17065.738971767543,113.06875839526684,-2.0,4.246616207069507,2
2.665270799829159,18516.457611975846,158.20227622174923,-2.0,4.246616207069507,2
3.0053884706940153,20146.092693545514,129.4189189935041,-2.0,4.246616207069507,2
3.517199565540068,23729.496258243355,153.23973575345948,-2.0,4.246616207069507,2
3.902101910112833,27188.509270144823,163.87554489423542,-2.0,4.246616207069507,2
4.001833769762015,27188.509270144823,163.87554489423542,-2.0,4.246616207069507,2
4.255388470694015,29494.11446782346,177.22439086798613,-2.0,4.246616207069507,2
4.512733428986394,33080.77019704326,153.8944792920794,-2.0,4.246616207069507,2
4.7529111184194335,33080.77019704326,153.8944792920794,-2.0,4.246616207069507,2
5.014284667187894,36254.00950519017,185.7149831255494,-2.0,4.246616207069507,2
5.234291698106972,37455.803965333915,174.27358681037242,-2.0,4.246616207069507,2
5.505388470694015,40634.01259085752,209.60593885408795,-2.0,4.246616207069507,2
5.755388470694015,42863.75566016809,162.51597177939323,-2.0,4.246616207069507,2
5.96127397188684,44996.83844573415,180.8632381137728,-2.0,4.246616207069507,2
6.255388470694015,46969.15736355105,222.38296147812056,-2.0,4.246616207069507,2
6.505388470694015,49711.357940689435,177.8533146460088,-2.0,4.246616207069507,2
7.005388470694015,53924.38689711338,171.11686915295004,-2.0,4.246616207069507,2
7.16269629591261,56289.10187893023,163.42187429778232,-2.0,4.246616207069507,2
0.0,2928.6754340636185,22.998254840315614,-2.5,1.4562183045223653,3
0.25538847069401527,3059.728682073785,20.817289091620342,-2.5,1.4562183045223653,3
0.5413790585735114,3592.7714196738075,21.392121893679562,-2.5,1.4562183045223653,3
0.72335055746953,3592.7714196738075,21.392121893679562,-2.5,1.4562183045223653,3
1.0053884706940153,4152.492887202947,38.068839552007645,-2.5,1.4562183045223653,3
