SN_ID,a,a_err,b,b_err,c,c_err,d,d_err,e,e_err,f,f_err,r2,chi2,n_points,norm_factor,a_norm,a_err_norm,b_norm,b_err_norm,c_norm,c_err_norm,d_norm,d_err_norm
SN2018gyr,-0.09169576973765,1.6107631339803157,9.5367364458321,5.621126221897993,-2.407031460451023,2.647142464106486,-6.7107509772741425,2.2432081855995905,1.9097930325529553,0.3144835852429444,-1.6937303632206395,0.5491775221475407,0.9869707684428204,19.10995608413218,17,36.863221884498486,-0.002487459452810591,0.043695668789538566,0.258705993624568,0.15248602630313648,-0.06529628549541446,0.07180985081555356,-0.18204461341714978,0.06085220094510761
SN2018hgc,0.0144590151240435,0.0705140545740381,7.229187596990813,0.9701934953129664,-13.284668156649364,3.071676034021749,-1.993053498510695,0.4939163539962684,1.2992507585017594,0.12960473839939,-6.834340898932835,0.8606926464013813,0.9870750986829132,34.35337335788579,36,70.29850746268656,0.00020568025760316658,0.0010030661690999052,0.10283557728203493,0.013801053967296976,-0.18897510965934342,0.04369475462408858,-0.028351291804716895,0.007025986351963904
SN2018hib,0.1653646892774574,0.1131511093037214,13.16547837454509,2.789423501634706,27.379295291935698,11.510891480507496,-40.029546416707774,4.769263190279409,0.3689551424898035,0.0235256954285664,0.513276711732243,0.232675509201215,0.9989651669059908,97.47684426681928,49,303.32256315732405,0.0005451776734185377,0.0003730388802135811,0.04340421707341489,0.009196228175705867,0.09026461799261172,0.03794934132393294,-0.13197022338211511,0.01572340395859618
SN2018hka,-255.16742082248243,753107.6976932659,804.0840764880618,2364327.491169777,13596.306150173144,81814067.01179257,14226.995837401597,83669725.63261348,0.1899067368691149,279.805061236112,4.4142739513448355,439.27946046060293,0.670047439679557,5.859716527598888,12,15.9598668146416,-15.988067055070381,47187.59288156239,50.38162823203475,148142.05648638244,851.9059907003658,5126237.453105576,891.4232181655635,5242507.7605193285
SN2018hkb,-1818.7560342391032,1803689.373053708,7182.399036336515,7122646.953599996,9751.384191139632,26147339.114479233,16840.458323819512,33179050.55293933,0.4670067173391992,230.73041694536096,10.073452271914032,455.6182353899052,0.445869601808599,5.944134620035611,7,22.348884700841296,-81.38016990935742,80706.01272491287,321.3761730161927,318702.56833585404,436.32531652787816,1169961.6989609753,753.5256702624438,1484595.3611139415
SN2018hkx,-0.1776723445924559,0.1074113321979264,9.365183911945705,1.2832906591472002,9.661385838684712,17.44575048188924,-24.31466892628475,13.942222138025668,0.2509823665075767,0.0578581104598874,0.5374565022536618,0.4785507970360423,0.9988908929503048,74.99950245564095,52,150.02825420237178,-0.0011842592286169993,0.0007159406924314416,0.06242280136988791,0.00855365988206582,0.06439710899823278,0.11628309997100161,-0.1620672656330914,0.0929306430455368
SN2018hlp,0.0275316048386992,0.9907621910969096,0.5773230368065826,2.79873945153948,0.8472229715851473,1.7043355137162874,1.979466196952646,0.7637390367399461,5.561021328623973,0.4989022024394711,-3.5975571746303836,0.7613761311317544,0.8562509820019761,1.4560324168110603,11,24.89324424038471,0.0011059870128954199,0.039800444712207506,0.02319195646945777,0.11242967869166044,0.034034252964532594,0.0684657852250257,0.07951820895009443,0.030680574591435535
SN2018hpu,-4.212933482804047,1922.7423184159616,47.29263708166277,20851.590875383627,5520.807081326192,5107212.070039015,-5646.980931547502,5163743.611858375,0.0386765746408638,8.87643980822498,1.3609030168322291,48.25557481886389,0.9726825585187422,40.45569380844314,43,21.433366631299524,-0.19655957718988606,89.70790037287688,2.206495969354646,972.8565387825579,257.5800235350829,238283.24116757576,-263.46681922106984,240920.7895654465
SN2018hss,-34.995342565369874,3816.766424265347,530.179949792277,57067.45917843326,64288.34703704779,14184171.003831858,-66259.35122086984,14397484.108216662,0.0326225180077399,1.7785738894117598,1.3268841209440656,13.30131867027911,0.9767829315872798,306.98445914709305,52,103.65545116955442,-0.33761217736755816,36.82166621437082,5.114829406559959,550.5495228136642,620.211926258351,136839.60509351405,-639.2268855449396,138897.51041328232
SN2018hsz,8.889507617888691,1837.5323522800416,-218.51600208724736,45671.06997121532,-15790.879851203175,6690359.048290766,-17173.955562969662,6974142.759313746,0.0325372503193039,3.3168338197312575,4.308233014578208,41.16640017629078,0.9920587553664878,37.74711618510971,37,49.09931611717873,0.18105155674008372,37.42480542691573,-4.450489729138887,930.1773137169228,-321.61099379708685,136261.75632108166,-349.7799342455788,142041.54580624908
SN2018huc,-0.0282384215037757,0.0273836432516568,2.0929204989410017,0.8611323358524029,-0.1043429442888096,5.168704766558902,-2.6575987632527664,2.0079425500353576,0.3103030493393035,0.1273098789503075,0.2295205225653974,1.583791811600517,0.9890365105256382,64.09674725539952,57,30.58699409477171,-0.0009232166265269768,0.0008952708189242281,0.06842517746125136,0.028153545692794893,-0.0034113500648514238,0.16898374356577908,-0.08688656214528234,0.06564693947414005
SN2018hyy,-1.278579028158224,0.1807437018104111,31.12491076114009,3.111278423852042,-81.68039375634325,12.88010359552456,2.164885635007988,0.8571078537903749,1.0976077229933678,0.3234782060773379,-4.407281086214633,2.9382681247360773,0.9831010616936968,37.755175814741435,31,109.76159233974644,-0.011648692415108394,0.0016466935105219033,0.2835683238340672,0.02834578432701361,-0.7441618877349819,0.1173461802162692,0.019723526133868304,0.00780881395322107
SN2018hzh,-0.4618610185153316,0.034175622373469,15.558997896069028,0.6616773037396427,-37.48370852764823,2.9888634565875205,1.1722815733976384,0.2760589389246002,1.0026751517092758,0.1221601720314588,-2.2640690867769826,1.2299314525038412,0.997091111339299,40.77492954533912,43,88.40852265089393,-0.005224168492659023,0.00038656479430632633,0.1759897963402028,0.007484315809149563,-0.42398297589094736,0.033807413210487566,0.013259825390666507,0.0031225376315210814
SN2018ieu,-30.97847873540887,5801.567596496801,404.2785362353593,75162.21059954222,17446.467597391966,6711025.348599137,18753.346342439552,6954465.890773451,0.0578509627204515,5.379241249160195,4.337666599322531,34.83934374147881,0.9603161672279008,85.07653161950226,46,35.401235798285825,-0.8750677211361331,163.8803693055744,11.419898970163494,2123.152169822887,492.8208635653546,189570.36943111726,529.7370535112115,196446.980845516
SN2018ikr,-17.592023901088073,50045.85973679145,-13.085604860928292,48859.07297678864,639.9544242478364,3609513.8598546954,-646.6627544091845,3620980.1577517865,0.2404429974961359,350.52434873783443,1.6661220675010355,81.31554185645419,0.8460201475898387,2.652814352419409,10,16.33382666229125,-1.0770301574034413,3063.9396861195287,-0.8011352839404192,2991.2814667971297,39.17969974086072,220983.96992223043,-39.590401427614566,221685.96695784014
SN2018ioa,-1.1311445742112496,0.6071230647356326,19.382199728855493,9.082549359012452,-1.6384586160573191,20.121895627063196,9.330393906728515,13.70984590555512,0.4744214986397631,0.2444518351173929,1.1659573408535624,1.8222707404703935,0.9907624357030086,22.666375346781045,39,44.464185717236234,-0.025439453258058187,0.013654204050795999,0.4359058738219987,0.20426662970444692,-0.03684895134427666,0.45254164227869986,0.20984065616457814,0.3083345772424793
SN2018itr,38.62718319418707,21342.338795451906,-348.08323870601714,193044.87186173047,-18819.847884906787,21141671.515888713,19610.475069957905,21578201.70902707,0.0629641200368499,17.356515651884756,1.2860389682402005,78.49386613801293,0.9081683973086184,21.670537193145556,36,11.802624073017682,3.272762307366358,1808.2706577296856,-29.49202114314394,16356.097649763826,-1594.5477690788593,1791268.7369431087,1661.5351762994787,1828254.5962264119
SN2018jjd,0.399387923911208,0.2548174570898357,8.747946639440086,2.5860966620228107,-10.568132559381215,3.208624458387079,-6.863315227522964,3.344889606260879,0.6177375276956268,0.1190949846793472,-1.5300162282051288,0.6027137360880376,0.9992306072130276,37.861980734050945,41,151.93192144273183,0.0026287295001514903,0.001677181823741266,0.057578068890134296,0.017021417470834764,-0.06955834204574773,0.021118830249221298,-0.04517362225363532,0.022015713185867123
SN2018jjs,-0.0120712373656444,0.0083766301897237,2.1269149442242505,0.1513176722350457,-3.775380808895536,0.5771291207477346,1.1742922565758824,0.2502423114706263,0.4491171600958714,0.0644816996773077,1.0820676659434176,0.6434239692155667,0.9830174344822226,105.91946993865125,71,34.70806549423894,-0.0003477934363022353,0.0002413453492852866,0.061280135148335746,0.004359726480871207,-0.10877531649011661,0.01662809818206463,0.033833411336935466,0.007209918153236259
SN2018jnd,-0.0130502132215366,0.0322443716464468,0.9434081315194212,0.5822431019946595,-1.7953362253453045,1.193220006117256,-1.3524011070536666,1.4934257707425027,0.3306615945400111,0.1541249593439722,-1.371109490472323,1.4010563339674476,0.8183045081797957,151.742395705952,76,14.950335570469798,-0.0008729043679336296,0.0021567657457894473,0.06310280642682427,0.038945152719161547,-0.12008668413379887,0.07981225575124401,-0.09045958203941297,0.09989245817949044
SN2018jwi,206.78485466275444,0.0022013600371532,-5596.216326321632,0.0001620369864964,-494077.5428503324,1.1921857901609886e-05,532465.973895806,1.1922051192628552e-05,-0.0281167488065478,9.154208915278428e-07,1.9527851308852515,4.084253286951018e-06,0.999725550211187,94.71535679657823,45,500.15760390305803,0.41343939000242425,4.401332739869479e-06,-11.188905822186213,3.239718545352886e-07,-987.8437096521598,2.3836202446140585e-08,1064.596378702682,2.3836588906362637e-08
SN2018kfv,-0.3240503703871934,0.0655794843854463,9.46302511966931,0.9659313534847354,-7.106757277068578,3.686888209182517,-4.951192482997324,1.3672271642968947,0.5887999528147888,0.1080315354651181,-0.508766816214058,0.6972568400033953,0.985406997155984,76.37823206334198,45,61.13534132567125,-0.005300540789671226,0.0010726935184037145,0.1547881293286524,0.015799884854476677,-0.11624630079695637,0.06030698658476879,-0.08098740230502771,0.022363940965236494
SN2018koy,-0.0491286063639322,0.0332651055382658,4.540558697391569,0.8237434234804605,0.493609565456656,3.610955897463022,-5.102157239080386,1.434931731108698,0.3521550748652873,0.045493025441391,0.4078298778507893,0.5386984054641311,0.9964594997046612,81.62963004984888,74,65.8644368480579,-0.0007459049027818541,0.0005050541252634526,0.06893794154599917,0.012506649459111705,0.007494326059377986,0.05482406090851584,-0.07746452384995726,0.021786138313441127
SN2019aba,0.3764621533395271,1.4866869055688252,-5.726919037270487,34.28243628370716,19.431737226471792,36.11773313304741,-20.902920579567112,161.4960156877446,0.2107966779171176,0.491930032205312,2.382187807469453,5.062721701873726,0.924120057941178,222.61465761901252,55,31.972441358998633,0.011774582651117192,0.046499011097580686,-0.17912047982093326,1.072249563265158,0.6077652002949951,1.1296520252396078,-0.6537793077751315,5.051100536064995
SN2019ako,-20.148759298310985,5413.983024980796,1.90430890076191,423.0532336376647,539.1254837912762,269968.69228848245,-540.4508399735856,269903.8111430935,0.2920207018941668,38.48316926700245,1.5431315014664653,11.381085336449816,0.945151094449298,3.1406901527472817,13,31.825051759834366,-0.6331100244663309,170.1170218303825,0.05983678880187377,13.293088628109947,16.940286157576452,8482.898765594577,-16.9819312173335,8480.860084059083
SN2019axj,0.2318824057841992,0.1369236316326928,0.8572593787797516,1.961456118891668,1.7134200473587742,5.624707577750198,-1.4490893066648882,2.2047224665720715,0.6993821134151708,0.5917813218304265,0.0281000745497819,3.1054041462350357,0.983561900219828,23.97989194518168,38,35.916832537904085,0.006456092851157932,0.0038122412795781276,0.023867900318744997,0.05461105504840066,0.04770521023953189,0.15660366408463997,-0.04034568764201637,0.0613841007345334
SN2019bea,14.62459081323151,9.078937618427537,-231.8680040174515,144.17401469679552,893.8278629317073,555.0289691342035,14.206975385843595,8.608833048009686,3.347547094519911,0.1581333582556973,-9.31132673674125,1.1161304766479163,1.0,4.857863331201231e-25,6,4.280884676145339,3.416254330495072,2.120808735871515,-54.1635716816912,33.678556093834075,208.7951277717067,129.65286643366701,3.3187007968259636,2.0109939181452994
SN2019brd,-6.074683896391971e-05,0.066285897949022,1.18067177124191,1.05548315283113,-0.3299153074105164,2.6412950244856037,-1.0671467844567986,0.8794458716494147,0.5920502732859584,0.3371411852888655,0.0066996755872142,2.1171411851837822,0.99363628262757,11.336663641187792,26,13.010817800457737,-4.6689485546237195e-06,0.005094675751026963,0.09074539274544083,0.08112350576410321,-0.02535700003414924,0.20300760989771754,-0.08201996222091858,0.06759343533490067
SN2019bxi,-0.3459356167542577,95.9892660519922,-70.03986952167898,20233.99028806426,2632.666721803313,1264644.6850095182,-4494.372136542275,2010720.112027452,0.0192375449154095,2.722678528735568,2.515504519415994,24.22020035571325,0.8987127459108897,251.5029140028004,79,18.9916009598903,-0.018215189834962495,5.0543009120041384,-3.6879391932044654,1065.4178302712787,138.62268522613905,66589.68286456789,-236.6505144055131,105874.17649907629
SN2019cev,-2.606051294418519,0.6441872285895593,8.580060784563239,1.83092744139407,-5.339410308003206,1.0960189420300592,1.8690333992427344,0.4554147475586831,5.05587884363865,0.380608959051506,-5.599221859699213,0.5896852539893155,0.6880543137335428,17.37763375399139,11,5.607017903881394,-0.4647838368082452,0.11488945454296269,1.5302360241482,0.3265421071915307,-0.952272740971107,0.1954727023916497,0.3333382256455642,0.0812222745433767
SN2019cew,1.9051312000042415,0.8377873723362179,-7.891790323065147,2.794636762245979,8.585257977061925,2.0792119246948872,1.5436611795501942,0.5756203109258887,4.848642259112831,0.5104662260067253,-4.160030209028843,0.9410812785990044,0.7508086045669516,4.687906451217504,11,14.216176470588234,0.13401150470703263,0.05893197612378486,-0.5551274872953658,0.19658146253514697,0.6039076677771914,0.1462567610212603,0.10858483522231635,0.04049051530253485
SN2019dsn,-25.806539817785385,16176.723715425123,319.854877516929,199833.17521248685,15414.407649792312,19932769.52237617,16390.630167604355,20549909.890249792,0.0562442161431734,17.711006394059556,4.3654690135720875,108.94500402430388,0.928805630636961,27.72616232002053,33,17.5515424492224,-1.4703288837687718,921.6696345762941,18.223747482153616,11385.505051229286,878.236638995522,1135670.530384597,933.8569652794546,1170832.1333980667
SN2019dzn,0.1314135310814813,1.2361540575138747,1.8230443109705108,3.44375184865863,-0.0470035052960015,1.888228754551325,1.2380154658630922,0.7644376777337455,3.511207991831367,1.2083341999383468,-2.8419717102578437,1.6378719369875985,0.7600116711679689,6.027468372179985,12,11.062842297576603,0.011878821693975371,0.11173928220821365,0.16478986701002346,0.31128997015649484,-0.004248772967350168,0.17068206377351644,0.11190753990358233,0.06909957289196839
SN2019ehg,1.2065748370639626,1025.526932688128,440.9809192293536,365353.2134229645,-3634.507177791583,4520341.149354683,12336.75189671398,15458812.49966997,0.0369393290479002,15.334413052624711,2.8424962928522537,11.582970512038742,0.8457717786744922,28.53399816156296,33,20.125445013804203,0.05995270346749418,50.95673322923845,21.91161084522013,18153.795514701207,-180.59263660001784,224608.25816542914,612.9927506324508,768122.7664315818
SN2019ekn,-0.8156805977403686,0.0994246789276045,13.434014673564736,0.7244396875290227,0.8248987656785366,1.118584063488715,-0.3365977377044255,0.4587407925581082,2.3844631861766508,0.7198228970843892,2.1040288504522273,2.8645001502924456,0.992393950158345,20.62973207369784,28,62.380558300395265,-0.01307587844617287,0.001593840799705932,0.2153557941702425,0.011613228660770617,0.013223651537490484,0.017931613534174273,-0.005395875684272174,0.007353906490368834
SN2019gqv,-1.7673056565685057,0.2090380537703924,27.539101592372383,2.1292285218201403,3.77671261328841,4.225483029431098,2.96684181290511,1.0892841292618218,0.9994390229495804,0.2270821807288921,-0.4421572823169584,1.140058568533177,0.9973177215981158,25.13952282150815,34,107.86932835329924,-0.016383764352181134,0.001937882222514078,0.25530057536072615,0.019738961522467076,0.035011922952915074,0.0391722382435865,0.027504035282281125,0.010098182179220972
SN2019ltt,-0.1935797648592037,0.2164594521321342,2.6138623751065393,0.7144816697567502,-1.5396177689576842,0.5403332171768507,0.4825440379313822,0.1976008080670954,3.133215613426246,0.7654104018679101,-2.247124048584555,1.296103505167514,0.976252871389914,4.653633979518383,13,59.47051300270002,-0.0032550545654518735,0.0036397777857121684,0.0439522419284977,0.012014049209972547,-0.025888758835623027,0.009085733246530411,0.008114004967629491,0.003322668631732236
SN2019mbi,-37.30525196543216,3318.7526676672983,784.007108282197,69532.54012885266,128283.9976289682,23043887.764147576,132395.96218042212,23408088.744404532,0.0238311026221143,1.0548635091931655,4.462735281909436,11.051251581699924,0.9750617169048118,267.52205676420084,64,40.3380550871276,-0.9248153359118386,82.27349237584723,19.435917437982376,1723.7454800105472,3180.222679350381,571269.1827698252,3282.1602800247897,580297.9021632195
SN2019mdw,0.0456903960626308,0.0090223962621845,0.1615287761183767,0.1487785755476584,0.6076639355176922,0.5041920057382394,1.1351207083053805,0.242822651811622,0.859272404959807,0.0452672248654961,-3.8803131762972702,0.396086064664804,0.9149702913239548,71.38463034116502,59,12.913048269781795,0.0035383121868716497,0.0006987038283824955,0.01250895781876499,0.011521568915359786,0.04705813242715931,0.03904515767342975,0.0879049380587936,0.018804440805805584
SN2019mrg,-0.1369024121282576,0.0290032563551359,2.580351528120505,0.461786905861801,5.6102350674343535,1.6078280710649913,3.2869201608168246,0.7094493797926053,0.6154401570155676,0.0535636149554592,-1.027458371971511,0.53242586290897,0.7692167231417512,106.3596535795044,41,21.478397839783977,-0.006373958297516782,0.001350345429462797,0.12013705805099555,0.021500062961234613,0.26120361068285247,0.07485791459206728,0.15303376840932392,0.03303083335566619
SN2019mvj,-30.726297651630123,27933.300674226997,421.17119279351624,381937.8281827613,14679.495423877255,27707942.160526123,16118.430599724505,29013521.047309432,0.0621375956333833,28.03493302206633,4.287441556172244,191.84918342580065,0.8522093689706957,35.84124028954487,27,10.826650215916102,-2.838024415572218,2580.050164838858,38.901339231811384,35277.56236377527,1355.86678530513,2559234.999556287,1488.7735613762634,2679824.3656802615
SN2019ncd,0.0116100572855185,0.0089384679442354,0.3138430221740121,0.1181867495367047,-1.1003817447581463,0.2978711939895294,0.4173366700460357,0.1540487547901547,1.0503032419909246,0.076711603540132,-6.5784913201909925,0.5881635073205039,0.8761910797438569,53.745081272503086,48,4.367066895368782,0.002658548074413702,0.0020467897924152548,0.07186586092987002,0.027063187344814943,-0.25197272474234067,0.06820852556790873,0.09556452420928468,0.03527510763655153
SN2019njx,5.950636319852143,956.861278622285,65.7373096208312,10300.268512575183,-2512.7189070786894,748870.3119016018,2640.4977152152087,774987.6051200738,0.0745792305280099,5.991654830733849,1.8795333190342605,13.2422439253416,0.9255332701008618,38.150636603340715,34,21.568176004093115,0.27589891322858534,44.36449695332123,3.047884513199255,477.5678996045119,-116.5012241462531,34721.077561657716,122.42563834392423,35931.99559262684
SN2019pdx,0.1387043112147659,0.0936731794886014,5.495429751364523,2.132381321750376,22.57285697973657,8.10546617253751,-20.889409571176156,3.4211597271205747,0.380849751119612,0.0320494645699862,0.5724425923149095,0.3140977750711821,0.9879416733147832,268.9600521709377,50,150.49431679299204,0.000921658134144404,0.0006224366573087989,0.03651586231607402,0.014169181715237192,0.14999142466479973,0.053858951921000056,-0.13880530518577627,0.022732816760293005
SN2019pkz,-0.1378844596945551,0.1713977613080821,5.213336420687657,1.3614555911224355,12.074010694596584,1.867226242501032,6.497751515166538,0.8381960332989868,1.0176783644158665,0.0809528941269903,-2.3325931810996328,0.3423158387290089,0.971051755817287,55.00724602116317,32,40.785173196979414,-0.0033807496422441803,0.004202452702120092,0.1278243050607852,0.03338114036066583,0.29603921592493804,0.0457819863479045,0.159316511512271,0.020551488876871176
SN2019pny,0.0347403050517942,0.006025684347056,0.9333493743491617,0.138301899796811,0.6093943456021609,0.620611348885189,-1.5261673504421511,0.2076160335156332,-0.8200610135265072,0.0226883853233629,1.3505822926226558,0.2638710865189291,0.9473396949171736,266.03818875868984,71,33.84742411515679,0.0010263795830843618,0.00017802490158646116,0.02757519659911757,0.0040860391421892505,0.018004157230070445,0.01833555625307631,-0.04508961583752358,0.006133879872491191
SN2019qsc,-0.0164157562954995,0.0067800894303515,1.0318965908555668,0.0929924117289776,-1.363710715450739,0.2449670923210745,-0.4972829886070596,0.1614278113316587,0.7585859842551165,0.0680528581797976,-2.5963087714760604,0.6457130817629431,0.9548888399825118,74.22484401716702,48,9.27767611450168,-0.0017693823423993518,0.0007307960901710859,0.11122360579527428,0.01002324403021827,-0.14698839435870803,0.026403928020096883,-0.053599951374651914,0.017399595474057918
SN2019quv,-104.54452659494837,423583.9285844752,355.76917613478776,1436466.4147095848,5935.866604143979,49274036.93486557,6231.284825623198,50491879.98154151,0.1833559128043611,372.192628058861,4.40147642320698,631.1728255390192,0.5933540782959856,8.930956381293228,13,67.88248337028826,-1.5400810548529056,6239.959228861613,5.240956996138797,21161.076368904873,87.44327416197727,725872.632945431,91.79518067470397,743813.0939629338
SN2019rqd,0.0415883441381497,0.0123939553567634,0.2243505299434637,0.1118473735810339,-0.0555967033906329,0.2111714688308659,-0.2631920766610131,0.104715341980348,1.5013469766894,0.1397328369917653,-3.377615601764679,0.7005546967083489,0.9026229780609504,52.72641375181255,35,5.541741741741741,0.007504561936709576,0.0022364729239201324,0.04048375770628233,0.02018271128345307,-0.010032351917785173,0.03810561348253948,-0.04749266366539361,0.018895745572480704
SN2019soh,0.0139843942171975,0.0133911656201598,1.3129148774898023,0.2482539978581154,0.8705581146021741,0.6614644232318286,1.2688056329886863,0.4202725121382344,0.7791927114418135,0.0370555618621854,-2.5543405472767753,0.4659875515068594,0.9800085801329478,64.78998539087226,58,28.95668965517242,0.0004829417445063346,0.0004624549898357525,0.04534064125162462,0.008573286546715839,0.030064144934007324,0.0228432335017851,0.043817357857480255,0.0145138314200623
SN2019sql,-0.1275238010471473,0.0511939477313971,1.9816200093899436,0.4864502186681827,2.9495476647189904,0.8885983547265341,6.2457553308151885,0.5364187286044123,2.342834883840789,0.0555698700681105,-3.838639912919019,0.1527575557350916,0.3844413551604633,425.4975750706047,22,14.465122385944447,-0.008815950369770833,0.003539129940659301,0.13699296532156932,0.03362918098369216,0.20390754989982138,0.06143040694836931,0.43178033093478,0.03708359419935795
SN2019syl,0.0429181087935613,0.1823166399354982,-0.2339379901691143,2.8155689185537724,12.883210730270306,10.648804869557464,0.9507803880976186,0.3778020321193028,2.760620275579724,0.318026432962944,-11.323347078364176,2.498341734816088,0.4925731746372183,14.535299515660869,19,14.91139041692563,0.0028782097171063128,0.01222666933383718,-0.015688543028393637,0.1888200120733124,0.8639845359857806,0.7141389616806098,0.0637620209459747,0.025336472425164795
SN2019tfa,0.00099272965079,0.0029309474033571,0.9029620972128608,0.0932169852808384,0.8456244134811858,0.8364345586682443,2.020974160962448,0.4577833194450941,0.6119928562878859,0.0225164838120999,-7.797746646887592,0.3978440817285287,0.947763036484382,141.13805276319954,57,30.2425935268259,3.2825546192307384e-05,9.691455201278554e-05,0.02985729700767601,0.003082307911130463,0.027961372186254357,0.027657500932461596,0.06682542484889055,0.015137039058473255
SN2019ubs,-0.4095302254761019,0.0444124763922,10.109621061035597,0.5601503373247675,-2.2286216547238062,1.37726476472141,-1.4268064621102017,0.4786032493865759,0.8274774801117059,0.152881363321592,-6.552439247243796,0.8231500685464362,0.995792268532137,35.02117587533222,39,59.61159390655352,-0.006869976100925551,0.0007450308485597702,0.16959152403949015,0.009396667671776281,-0.03738570819323115,0.0231039748220857,-0.02393504968759681,0.008028694051308695
SN2019ugr,-0.1769721899660694,0.4475308897337626,9.89079858338689,7.612136008268391,-1.949580600953264,19.855881006062628,-10.971925947822266,11.810415855890485,0.5142070766831105,0.1927357832128538,-0.3728836839314291,2.139459577905001,0.9932509516099776,84.0222433354939,31,100.71646430305974,-0.001757132671313334,0.004443472999480252,0.09820438646083815,0.0755798573842225,-0.019357119160645874,0.1971463270028574,-0.10893875220646464,0.11726400383111629
