SN_ID,a,a_err,b,b_err,c,c_err,d,d_err,e,e_err,f,f_err,r2,chi2,n_points
SN2018kfv,-0.3240503703871934,0.0655794843854463,9.46302511966931,0.9659313534847354,-7.106757277068578,3.6868882091825164,-4.951192482997324,1.3672271642968947,0.5887999528147888,0.10803153546511812,-0.508766816214058,0.6972568400033953,0.9854069971559839,76.37823206334198,45
SN2018koy,-0.049128606363932285,0.03326510553826583,4.540558697391569,0.8237434234804605,0.493609565456656,3.610955897463022,-5.102157239080386,1.434931731108698,0.35215507486528735,0.04549302544139105,0.4078298778507893,0.5386984054641311,0.9964594997046612,81.62963004984888,74
SN2019aba,0.3764621533395271,1.4866869055688252,-5.726919037270487,34.28243628370716,19.431737226471792,36.11773313304741,-20.902920579567112,161.4960156877446,0.2107966779171176,0.49193003220531206,2.382187807469453,5.062721701873726,0.9241200579411779,222.61465761901252,55
SN2019ako,-20.148759298310985,5413.983024980796,1.90430890076191,423.0532336376647,539.1254837912762,269968.69228848245,-540.4508399735856,269903.8111430935,0.29202070189416685,38.48316926700245,1.5431315014664653,11.381085336449816,0.9451510944492979,3.1406901527472817,13
SN2019axj,0.2318824057841992,0.1369236316326928,0.8572593787797516,1.9614561188916682,1.7134200473587742,5.624707577750198,-1.4490893066648882,2.2047224665720715,0.6993821134151708,0.5917813218304265,0.02810007454978196,3.1054041462350357,0.983561900219828,23.97989194518168,38
SN2019bea,14.62459081323151,9.078937618427537,-231.8680040174515,144.17401469679552,893.8278629317073,555.0289691342035,14.206975385843595,8.608833048009686,3.347547094519911,0.1581333582556973,-9.31132673674125,1.1161304766479165,1.0,4.857863331201231e-25,6
SN2019brd,-6.0746838963919716e-05,0.06628589794902208,1.18067177124191,1.05548315283113,-0.32991530741051645,2.6412950244856037,-1.0671467844567986,0.8794458716494147,0.5920502732859584,0.33714118528886555,0.006699675587214256,2.1171411851837822,0.99363628262757,11.336663641187792,26
SN2019bxi,-0.34593561675425777,95.98926605199219,-70.03986952167898,20233.99028806426,2632.666721803313,1264644.6850095182,-4494.372136542275,2010720.112027452,0.01923754491540955,2.722678528735568,2.515504519415994,24.220200355713246,0.8987127459108897,251.5029140028004,79
SN2019cev,-2.606051294418519,0.6441872285895593,8.580060784563239,1.83092744139407,-5.339410308003206,1.0960189420300592,1.8690333992427346,0.4554147475586831,5.05587884363865,0.38060895905150605,-5.599221859699213,0.5896852539893155,0.6880543137335428,17.37763375399139,11
SN2019cew,1.9051312000042415,0.8377873723362179,-7.8917903230651465,2.794636762245979,8.585257977061925,2.0792119246948872,1.5436611795501942,0.5756203109258887,4.848642259112831,0.5104662260067253,-4.160030209028843,0.9410812785990044,0.7508086045669516,4.687906451217504,11
SN2019dsn,-25.806539817785385,16176.723715425125,319.854877516929,199833.17521248685,15414.407649792312,19932769.52237617,16390.630167604355,20549909.890249792,0.056244216143173445,17.711006394059556,4.3654690135720875,108.94500402430388,0.928805630636961,27.72616232002053,33
SN2019dzn,0.13141353108148132,1.2361540575138747,1.8230443109705108,3.44375184865863,-0.04700350529600157,1.888228754551325,1.2380154658630922,0.7644376777337455,3.5112079918313674,1.2083341999383468,-2.8419717102578437,1.6378719369875985,0.7600116711679689,6.027468372179985,12
SN2019ehg,1.2065748370639626,1025.526932688128,440.98091922935356,365353.21342296444,-3634.507177791583,4520341.149354683,12336.751896713979,15458812.49966997,0.03693932904790028,15.334413052624711,2.8424962928522537,11.582970512038742,0.8457717786744922,28.53399816156296,33
SN2019ekn,-0.8156805977403686,0.09942467892760454,13.434014673564736,0.7244396875290227,0.8248987656785366,1.118584063488715,-0.3365977377044255,0.45874079255810823,2.3844631861766508,0.7198228970843892,2.1040288504522273,2.8645001502924456,0.992393950158345,20.629732073697838,28
SN2019gqv,-1.7673056565685055,0.20903805377039242,27.539101592372383,2.1292285218201403,3.77671261328841,4.225483029431098,2.96684181290511,1.0892841292618218,0.9994390229495804,0.22708218072889216,-0.44215728231695844,1.140058568533177,0.9973177215981158,25.13952282150815,34
SN2019ltt,-0.19357976485920378,0.21645945213213422,2.6138623751065393,0.7144816697567502,-1.5396177689576842,0.5403332171768507,0.48254403793138223,0.1976008080670954,3.133215613426246,0.7654104018679101,-2.247124048584555,1.296103505167514,0.976252871389914,4.653633979518383,13
SN2019mbi,-37.305251965432156,3318.7526676672983,784.007108282197,69532.54012885266,128283.9976289682,23043887.764147576,132395.96218042212,23408088.744404532,0.023831102622114346,1.0548635091931657,4.462735281909436,11.051251581699924,0.9750617169048118,267.52205676420084,64
SN2019mdw,0.04569039606263083,0.009022396262184528,0.16152877611837677,0.14877857554765841,0.6076639355176922,0.5041920057382394,1.1351207083053803,0.24282265181162202,0.859272404959807,0.04526722486549614,-3.8803131762972702,0.39608606466480406,0.9149702913239547,71.38463034116502,59
SN2019mrg,-0.1369024121282576,0.029003256355135985,2.580351528120505,0.461786905861801,5.6102350674343535,1.6078280710649913,3.2869201608168246,0.7094493797926053,0.6154401570155676,0.053563614955459256,-1.027458371971511,0.53242586290897,0.7692167231417512,106.3596535795044,41
SN2019mvj,-30.726297651630123,27933.300674226997,421.17119279351624,381937.8281827613,14679.495423877255,27707942.160526123,16118.430599724505,29013521.047309432,0.06213759563338335,28.03493302206633,4.287441556172244,191.84918342580062,0.8522093689706957,35.84124028954487,27
SN2019ncd,0.011610057285518512,0.008938467944235473,0.31384302217401217,0.11818674953670472,-1.1003817447581465,0.2978711939895294,0.41733667004603575,0.1540487547901547,1.0503032419909246,0.076711603540132,-6.5784913201909925,0.5881635073205039,0.8761910797438569,53.745081272503086,48
SN2019njx,5.950636319852143,956.861278622285,65.7373096208312,10300.268512575183,-2512.7189070786894,748870.3119016018,2640.4977152152087,774987.6051200738,0.07457923052800997,5.991654830733849,1.8795333190342605,13.2422439253416,0.9255332701008618,38.150636603340715,34
SN2019pdx,0.13870431121476592,0.09367317948860145,5.495429751364523,2.132381321750376,22.57285697973657,8.10546617253751,-20.889409571176156,3.4211597271205747,0.38084975111961206,0.032049464569986225,0.5724425923149095,0.31409777507118214,0.9879416733147832,268.9600521709377,50
SN2019pkz,-0.1378844596945551,0.1713977613080821,5.213336420687657,1.3614555911224357,12.074010694596584,1.867226242501032,6.497751515166538,0.8381960332989868,1.0176783644158665,0.0809528941269903,-2.3325931810996328,0.34231583872900895,0.971051755817287,55.00724602116317,32
SN2019pny,0.03474030505179427,0.006025684347056044,0.9333493743491615,0.13830189979681104,0.6093943456021609,0.620611348885189,-1.5261673504421513,0.2076160335156332,-0.8200610135265072,0.022688385323362908,1.3505822926226558,0.2638710865189291,0.9473396949171737,266.03818875868984,71
SN2019qsc,-0.016415756295499583,0.0067800894303515795,1.0318965908555668,0.09299241172897763,-1.363710715450739,0.2449670923210745,-0.49728298860705966,0.16142781133165873,0.7585859842551165,0.06805285817979763,-2.5963087714760604,0.6457130817629431,0.9548888399825118,74.22484401716702,48
SN2019quv,-104.54452659494835,423583.92858447524,355.76917613478776,1436466.4147095848,5935.866604143979,49274036.93486557,6231.284825623198,50491879.98154151,0.18335591280436114,372.192628058861,4.40147642320698,631.1728255390192,0.5933540782959856,8.930956381293228,13
SN2019rqd,0.04158834413814974,0.012393955356763412,0.22435052994346374,0.11184737358103392,-0.05559670339063292,0.2111714688308659,-0.2631920766610131,0.10471534198034808,1.5013469766894,0.1397328369917653,-3.377615601764679,0.7005546967083489,0.9026229780609503,52.72641375181255,35
SN2019soh,0.01398439421719754,0.013391165620159864,1.3129148774898025,0.24825399785811542,0.8705581146021741,0.6614644232318286,1.2688056329886865,0.4202725121382344,0.7791927114418135,0.03705556186218543,-2.5543405472767753,0.46598755150685944,0.9800085801329478,64.78998539087226,58
SN2019sql,-0.1275238010471473,0.05119394773139715,1.9816200093899436,0.4864502186681827,2.9495476647189904,0.8885983547265341,6.2457553308151885,0.5364187286044123,2.342834883840789,0.055569870068110525,-3.838639912919019,0.1527575557350916,0.3844413551604633,425.4975750706047,22
SN2019syl,0.0429181087935613,0.1823166399354982,-0.2339379901691143,2.8155689185537724,12.883210730270306,10.648804869557464,0.9507803880976186,0.37780203211930286,2.7606202755797242,0.318026432962944,-11.323347078364177,2.498341734816088,0.4925731746372183,14.535299515660869,19
SN2019tfa,0.0009927296507900062,0.002930947403357125,0.9029620972128609,0.09321698528083844,0.8456244134811858,0.8364345586682443,2.020974160962448,0.4577833194450941,0.6119928562878859,0.022516483812099936,-7.797746646887592,0.39784408172852875,0.9477630364843821,141.13805276319954,57
SN2019ubs,-0.4095302254761019,0.044412476392200015,10.109621061035595,0.5601503373247675,-2.2286216547238062,1.37726476472141,-1.4268064621102017,0.4786032493865759,0.8274774801117059,0.152881363321592,-6.552439247243796,0.8231500685464362,0.995792268532137,35.02117587533222,39
SN2019ugr,-0.17697218996606942,0.44753088973376265,9.89079858338689,7.612136008268391,-1.9495806009532641,19.855881006062628,-10.971925947822266,11.810415855890485,0.5142070766831105,0.1927357832128538,-0.3728836839314291,2.139459577905001,0.9932509516099777,84.0222433354939,31
SN2019ulr,-0.2603140513219173,0.3188230072844108,6.425678624983084,5.992582193342182,4.6051794316979455,16.61246125190589,5.280522830797362,10.506205196972369,0.39136860107448196,0.31629830553548494,1.127404714823366,2.7491243189779278,0.9557037041195514,86.14985791259542,42
SN2019ulw,0.07293184802213519,0.13732819377176025,1.5576792444932095,2.2509944912325928,3.3945399715361613,6.263268452660404,-4.48188749936083,2.57569101985357,0.5114910206076181,0.135683959924751,0.5453560119383548,1.0796107410574332,0.9838474333509168,64.88338430041686,45
SN2019uwo,0.9933965809753286,694.9552926984754,-327.12706560657244,256405.8348928545,390.5552993915638,344885.0161933831,-7011.528376276343,8230065.300273814,0.046347927957177695,18.07177712371642,3.086094945181934,113.71815398167459,0.795707780579796,71.54875930565461,30
SN2019uwp,-15.636435335919238,2908.659360751649,206.9954594433536,37856.20222333594,8694.053333237576,3353229.4535282985,-9353.602085052067,3476403.7789205103,0.05795257835151864,5.4184855347081005,1.1937657570030824,35.23412923005904,0.9653132688028345,83.557868461444,48
SN2019wac,-19.75265856491663,4483.418050855007,241.57899097693968,54452.90554375278,40684.79245859441,18590550.867375698,-41419.32255715502,18755888.322535496,0.03095780369778039,3.5128229481067734,1.3827703777357536,21.342077165292558,0.862730905343983,198.15571132708462,52
SN2019wla,-0.024278448585165324,0.009533406928064217,1.7192289948303479,0.1471942089568734,0.4142443640125685,0.45334680457598214,1.1451640219992307,0.2453390694265101,0.8663177186818216,0.0463961099502888,-3.22186847858725,0.33948337980453136,0.9046845339571062,127.2465394016902,51
SN2019wle,-20.96435705698589,5881.677826896228,232.76047898954224,64746.66147096082,37182.875433870846,20996706.900460534,-37820.285375596446,21174892.221483245,0.03335714311706621,4.686809055987575,1.3871601419076387,25.810587035315503,0.9300734945770807,68.41256442421705,53
SN2019wvr,-0.022934818916511952,0.006445825917978065,0.9288426353562537,0.13375741343942812,1.3411893797036722,0.5317928621854009,2.9514554963617443,0.282232224431846,0.5521518325213223,0.016186471417202263,-2.829038367387244,0.1969597677741506,0.6046918848595966,337.6083406224107,74
SN2019xhk,-0.0411939334795459,0.03556987042531661,2.5652689273848477,0.44484612128362244,-1.222863083661405,1.6341337656499226,-2.1683690591826075,0.7688956213402305,0.5435086812416329,0.12625478294334033,-0.9033809875811393,0.8527269890817866,0.9539843190244083,71.24565108481518,50
SN2020aajf,-8.448642345580456,2627.664562258673,-1.1523241191028128,386.4719812044197,90.08915388751566,51999.370880965165,-89.91765380255534,51997.56992138344,0.4640849706342264,70.93063747410675,1.569036651406726,9.878909598414644,0.641726481229488,4.027749906905567,8
SN2020aakp,0.24721411295678705,0.04652936226522419,-0.40099208493264343,0.18371320693584808,0.17833126746087385,0.1523817696312269,-0.22816146015658087,0.06504408385459232,3.988873666421584,0.27266636437700703,-6.1678622954981215,0.5814479412300925,0.9706499412983375,6.291482721792079,15
SN2020aan,33.74971808018551,13979.817974674881,-433.1472340041049,180060.65181230017,-23761.071786657507,20241827.74049364,-25158.417243822172,20821624.673179507,0.05186778897435246,10.75185326699399,4.378347393894346,69.24845576661039,0.9535682562605484,21.238503741529716,40
SN2020abdk,-0.04262326626306082,0.0026952154685267486,0.7867676833925799,0.03583142561792019,0.076698923799075,0.09079413394134182,0.2068776973168102,0.04592416455765097,1.4182587373718083,0.055042750997669546,-3.128253913964702,0.4080517365051152,0.7951582960135772,314.9705949972484,44
SN2020abqu,-0.0013751015104632837,0.001595464861721977,0.3634526847666948,0.021888536044556914,-0.5054182332874663,0.06842946318787374,-0.3242751994038071,0.031233492637887425,0.5605498910327072,0.039781085790092055,-1.8258953104634055,0.3130974949663247,0.9941978397149555,39.3750861702646,60
SN2020abqy,-0.015570923606245037,0.001623001451890087,0.4552319077678775,0.021500267742425378,-0.8544709974162108,0.06299852732406433,-0.3514837607198873,0.02851608184965433,0.6714271323413166,0.0326851830424455,-2.066458008063274,0.24109415436058507,0.927854829848506,208.64867374045033,55
SN2020abrp,-0.0015995118999102133,0.0012844163091587054,0.20162431579385023,0.02034305419991398,-0.13334818900119,0.08925928714932745,-0.19260254950202083,0.03387276792593876,0.48022002257783436,0.06557123638084622,-1.18742740334103,0.5630828567947807,0.9599871790285617,113.80629058150129,65
SN2020acaa,-0.0007757048555233964,0.0014734916104179455,0.18813121191203952,0.033794082996847614,-0.05520981103404036,0.20831653073287418,-0.21765337521050576,0.07616212690917144,0.38546851092568873,0.09112284154892958,-0.49809662626147516,0.907262741046763,0.9821890820569504,74.56631655114816,72
SN2020adgf,0.07662865748106026,306.94966204380296,-1.309632471618618,5727.792467246335,-152.9754138354373,1209897.041124718,159.74158817622913,1236617.6979720574,0.031531794562173664,61.30096700644526,1.2766185853203962,571.8374801452964,0.9511725595032725,76.79969018839861,74
SN2020adox,-0.10214941428953092,0.06261306364705357,0.32500030528214924,0.19475343183166677,-0.057858349093408354,0.1285213410858575,0.20515740491971926,0.06315330959381407,4.015283216849876,0.3516408459161605,-3.0049690549183095,0.5957564006639466,0.7991276910735509,4.287827440449672,12
SN2020adw,14.176536377267874,1605.5494999956863,-340.24135880906744,38708.58776277277,-31325.04018544363,7279533.389171959,-33386.16885724824,7512842.065249045,0.029295797491215008,1.6546825790052468,4.359510173746128,19.900761732085282,0.9739040536070032,71.31902139848913,57
SN2020aejj,-0.30262016426285865,0.17693721278451763,0.8684836683527147,0.3701638589212804,-0.5910442491105622,0.16378401795901937,0.11821378945098858,0.07457866058932677,6.7111046691500045,0.9433740690124531,-0.6417354338003989,1.1185288544846597,0.9114219902147143,1.2704051715141704,8
SN2020aek,-0.042858710291900796,0.015284898063784925,3.1877689723130076,0.484209996433264,-0.2745324857728865,3.1006757906326525,-3.902006197130279,1.1090371758203252,0.3142756259073651,0.05227101865638567,-0.07962203630139021,0.6463885200973756,0.9886786297318996,113.64338511429156,81
SN2020aesr,1.3447637081286654,561.459651740088,-23.18746909421579,9765.693688873556,-1952.4926367425053,1667538.4445498164,-2054.076321817548,1710003.102204913,0.036284755015443516,7.570046104526953,4.39688371139946,65.81127195517641,0.9690272311753819,43.16435226353736,51
SN2020amx,4.087840322491634,3309.838844733755,-77.47790505836078,63948.98097814323,-5261.2184649251,8329177.703497329,-5661.618948007574,8638064.754592687,0.03925095428065732,15.059392674216467,4.333751043357631,144.73622085903799,0.9911762714333167,36.91380004637989,51
SN2020aoi,0.15360642702548402,0.23260306906599376,1.9719775586005834,5.561390121010876,19.264154366234298,17.776085811307446,-21.14535945387756,15.471187167731882,0.29476739200924146,0.07845805809169247,1.4622682627312587,0.7560115520867816,0.9988149326049703,41.626536457720995,56
SN2020apm,4.724883069199666,9.422542765044234,-12.392006831462835,21.716146318270265,6.257348935295249,8.025914390880553,2.1420334262188767,4.140091258183618,3.377539873484035,3.0039534888432984,-2.248507151556799,3.2975747209771895,0.9309665024982878,0.672609055853282,10
SN2020axk,-0.0669096997693371,0.050950855381061325,4.726584763460437,0.9717048251020272,-2.3137335892406954,3.797030719757592,-4.659429389521976,1.0988589104733637,0.4741981586349715,0.07537210515044493,-0.17778992018797435,0.6625471769950112,0.9958306556900695,22.886060343334282,49
SN2020biz,0.48569654320236194,0.7164694130156871,0.7858822768152662,2.2607187879262685,0.7813120952585185,1.5209494040427312,1.1307824015775554,0.6772066547731513,6.824607118810791,0.6323703608551052,-10.351346753965052,1.1320452892147002,0.8824567171274154,3.2011856601976656,12
SN2020bj,-15.437782149985022,6053.376449103336,254.4334654309608,98638.82821245787,17456.140086266336,14265681.107660914,18458.703349384206,14667506.982124237,0.040675815897739075,8.095867378714372,4.380957862593374,65.976911599885,0.9883223334430681,53.355420181693106,51
SN2020bja,1438.4650525735856,1383571.5895261778,-5170.055697188538,4973749.155026298,-44329.83662116002,89290163.86382994,48982.94184044633,93760149.05501886,0.24313557966268906,116.5243601781663,7.4169403665601,209.47593198800504,0.4156845619138876,5.114511618247579,9
SN2020bjj,8.547820391846535,5813.023453488547,-85.03198803613593,58403.346728280885,-5156.138100027421,7096141.5566976955,5372.481794506105,7242835.728396286,0.056736788765052885,19.161934158165856,1.2858183595057333,96.22362718642243,0.7533812737431536,78.71264818281061,41
SN2020bpi,-0.06441786573363173,0.0476963443022852,3.416039545117025,0.5721423058466675,-2.3782780025346755,2.9940678132493375,-4.032330885599963,2.346211573610481,0.3640545602036159,0.10859220524499845,-0.5105664341510923,0.8839879022483018,0.9892054370676069,52.44487488526993,62
SN2020bqr,-0.0024113724792625252,0.007626069273432118,0.5722779323266909,0.16503652430241467,1.6580106904936656,0.6566359753497714,0.6239358988023529,0.23613961903534747,0.45129402539995417,0.09685398453064742,-3.029588437273432,1.0392892357926915,0.8616205206001968,123.6730025858119,79
SN2020bua,6.559662619763914,1246.1116186509917,-124.65423811693417,23909.44053064987,-6856.756467499002,2693875.914473741,-7460.6313116513675,2808564.8365757465,0.04219755509288907,3.9881740005013695,4.307560831079172,38.26140810533922,0.9648987732549918,53.70789868552758,59
SN2020bun,0.013738856773426074,0.019206553355792137,0.7124326838128048,0.4431167771732009,-0.6030614503310024,1.9116460117383167,-1.4191157110262231,0.4920652898931669,0.4300913356712516,0.0961837403942018,-0.2395444491740764,1.0720381976429074,0.9627846076864026,81.33234069799124,64
SN2020buv,0.017961317075772795,0.043503163274054964,0.841306235365594,0.7704417506169662,0.9521254664778327,2.5544804024154257,1.3926083115657002,0.769341282124249,0.536667131609189,0.15864497600219235,-3.210703839144667,1.3953796348060328,0.9648379040948388,44.64890940466158,56
SN2020bza,0.0069563728309506466,0.029569044088506212,0.7324394564395156,0.9075303353739026,0.4103882765439598,5.021955480065289,-0.9959372530109882,2.1651145347159777,0.302154420179048,0.32459140913100365,0.39876288073950095,3.8705707647096084,0.9171586019389073,103.9020846680665,72
SN2020bzd,0.001530942152504532,0.057116513364936526,0.6969472892446652,0.5658386713887825,-0.20222286546713258,6.14930025919544,-0.5229900617618821,4.643820121268312,0.3213255310199347,1.2621549675707733,0.21891799963548075,9.265275293571896,0.9268085436463284,76.19649769010263,56
SN2020bzv,-28.374949925531396,4747.329952428218,302.65070778432556,50290.5234260631,68594.63927171734,22997440.04229584,-69395.55513104342,23130626.614347413,0.028684630502310834,2.3953404611647278,1.418791085934081,12.702196607649352,0.9240555829646082,185.81815285996495,50
SN2020cc,-0.008542576322548966,0.052249105637489704,1.2957354938935945,0.5654516778253196,-0.340628316508189,1.2551388271021797,-0.5541131440049526,0.30684738686252816,1.03712028511817,0.35758003436063696,-1.1445223199081365,2.03106785550541,0.8933915048922093,35.86288240384417,39
SN2020cdi,-45.56048006475951,5882.106219803464,623.0580582300132,80320.33084313158,64175.723983866585,16809019.80651616,66293.9843990827,17083213.87022664,0.03713750048432237,2.3958057739649337,4.458822386178492,16.35929269033253,0.8352080999065199,109.69499558429551,49
SN2020cdj,0.06688319964521262,0.004419650539477828,2.164698203720872,0.09321320244567675,-0.23565401377782758,0.44938958136679996,-3.3728389192596806,0.20223568821036098,0.6022242209860125,0.01125590417625317,-2.827107860119371,0.1171024568343668,0.9853067683980389,269.3180666117172,65
SN2020chi,1020.0469191161025,1537759.4008879468,-2075.439048180652,3127301.3618606054,-32322.6805604164,98791275.2215927,33380.464406334446,100381252.12935004,0.24778062167532702,186.64193629204382,1.318856716574716,189.75526372552068,0.276345162065328,7.914171675826585,9
SN2020csx,0.19570909214384416,0.09368104427737796,3.8501078950873637,2.1079872585381136,10.949288414681895,8.053854263251651,-13.249722395128249,3.5211181190705583,0.39032350922876285,0.04987885933392622,0.5523022661416689,0.4738054846100833,0.9952297507330494,145.27729868567914,55
SN2020cvn,-1389.9679278745007,6708389.380543406,2934.9202064099068,14144180.587521216,32114.89257675444,316598612.81137604,33660.65826583392,324054124.02614206,0.28805542664649725,694.7690905464208,4.408743575577219,732.2204773340229,0.9943968788851499,0.13173404645234066,7
SN2020dgc,-1.4037220725773376,1241.352095985005,19.35868788432977,14549.765589007933,4339.041293424219,7999176.469627656,-4386.76678299589,8041809.515332016,0.02489875829404108,11.472506537957464,1.4246561128625779,67.8051684818355,0.9675985453406653,144.18653053906883,79
SN2020dxr,-0.053156037335512434,0.042292064657187045,2.928008981697833,0.6065173211156911,-0.6610826218746486,1.6713090177835936,-1.222815680156933,0.407728636403519,0.7423000960655526,0.15784191929258723,-3.7508011659429323,1.2064671204996062,0.9769891487488868,54.61879535655996,46
SN2020eee,43.80430482801106,13037.476967053019,-728.6516297305765,217366.80149802196,-11117.71647542496,7457157.673365776,14164.102769627327,8363167.028609559,0.0790791929374837,11.706602741891292,7.194774036917685,97.58238003325768,0.9096228063952517,35.915426100000026,36
SN2020efe,275.1836267378546,28103.3244539145,-3855.7285388372793,394394.57347972825,-121466.89359458664,26119242.06934877,-135006.43532955713,27502948.533433404,0.06398438701629697,3.2640026971993032,4.263427894962571,22.901719684812612,0.9502268828911553,122.22914501186958,33
SN2020exu,-0.16754750626701365,0.0488609867517498,3.858068117951007,0.5628232075822976,-1.5852294978192414,1.4628552136712096,0.25479942073886247,0.31901029721824753,1.7583391732899794,0.5233757494571103,-3.4048489334178202,3.162123727755251,0.9727764890539055,12.914963624157185,32
SN2020eyf,-0.7335450346692169,787.7229329463389,-90.30763751528524,202246.0723665546,451.1644970326811,1367090.1958165965,-1515.9950733149706,4942440.865669076,0.06351622462482874,68.8130386996756,2.8392705629617936,82.91008827978207,0.6364144522066691,34.00658955887831,23
SN2020eyj,-0.4086938882009349,0.14643710075823904,12.111929338664188,2.4444167138938484,-19.909762159938346,9.486860537271886,0.6513140091367642,0.6278566678972528,1.0908386371033651,0.6171160704613722,-1.3634488801031872,5.304367315462654,0.9946664428008276,20.06903203760459,35
SN2020fcw,-2.0154954883062803,0.0695760780448348,32.034255332353766,0.7110553064302226,2.8895424923913757,1.5560659197544773,6.039407697277458,0.6511690772085916,1.3578506470993779,0.03947963807539513,-4.023871985835248,0.22545030038636246,0.9890045141870306,88.93953936542005,39
SN2020fqi,0.047307729064533725,0.029870136336189644,0.21643221904242607,0.4229796789703119,0.1876000701732273,1.3568346762594874,-1.5500405427616704,0.3013767200433047,0.7182134427970486,0.1404932644834516,-1.1193297943198317,0.8567949606286169,0.9209150325650738,48.65203388575391,47
SN2020ftl,-5.7309416478729736,0.1804738478364116,188.40510279952008,3.0974000737721497,-493.47912455972323,13.925842875464422,27.882768792075673,1.664484336755376,0.8949963436485443,0.0367219752540522,-1.6036395060789532,0.3204919709328025,0.9998402824255415,56.29878640018601,34
SN2020hdw,0.6137365040826743,10.869622527776984,-11.19370186373667,209.7258174348155,27.79299283458638,89.52880719661125,37.361397325076425,921.9857106503749,0.2290034286550164,1.5634613515827436,5.69992328707649,14.057797193802312,0.9905432699379868,16.57853317757547,36
