time,flux,Raw,RB,Sky,flux_err
3352.275127,5142.070300,5132.573591,0.000000,12247.527344,11.598248
3352.295561,5158.058588,5153.048641,0.000000,12228.648438,11.597284
3352.315994,5147.136269,5134.127736,0.000000,12237.103516,11.596461
3352.336428,NaN,NaN,0.000000,12234.422852,NaN
3352.356861,NaN,NaN,0.000000,12224.288086,NaN
3352.377295,5147.867588,5171.967514,0.000000,12214.150391,11.589047
3352.397729,5138.228592,5158.195192,0.000000,12205.549805,11.582958
3352.418162,5137.265596,5157.394066,0.000000,12198.338867,11.580228
3352.438596,5141.729455,5158.041975,0.000000,12195.143555,11.580651
3352.459029,5154.086566,5162.224739,0.000000,12190.991211,11.583391
3352.479463,5151.216355,5164.624116,0.000000,12188.321289,11.581541
3352.499897,5150.470500,5154.205313,0.000000,12178.240234,11.577925
3352.520330,5145.827268,5152.292432,0.000000,12178.380859,11.576421
3352.540764,NaN,NaN,0.000000,12182.811523,NaN
3352.561197,5154.503251,5165.575373,0.000000,12175.016602,11.578195
3352.581631,5166.635550,5172.107874,0.000000,12150.692383,11.574122
3352.602065,5161.779762,5160.944162,0.000000,12157.392578,11.574738
3352.622498,5149.520737,5153.110307,0.000000,12141.647461,11.565376
3352.642932,5176.668735,5181.121250,0.000000,12149.845703,11.577191
3352.663365,5170.034626,5169.167942,0.000000,12143.183594,11.572748
3352.683799,5146.600123,5147.063695,0.000000,12139.210938,11.563585
3352.704233,5151.184627,5155.483016,0.000000,12137.677734,11.564605
3352.724666,5135.289350,5138.441673,0.000000,12137.420898,11.559202
3352.745100,5142.142613,5142.218123,0.000000,12128.035156,11.558354
3352.765533,5142.942140,5139.677264,0.000000,12129.232422,11.559023
3352.785967,5132.188748,5126.079036,0.000000,12124.892578,11.553971
3352.806401,5187.279382,5177.284782,0.000000,12104.166992,11.565469
3352.826834,5130.570303,5129.286758,0.000000,12109.298828,11.548208
3352.847268,NaN,NaN,0.000000,12101.503906,NaN
3352.867701,5149.375599,5158.596587,0.000000,12093.546875,11.549230
3352.888135,5154.865049,5166.978145,0.000000,12085.404297,11.548342
3352.908569,5154.281442,5162.695136,0.000000,12083.594727,11.547540
3352.929002,5161.946083,5166.524429,0.000000,12084.336914,11.550356
3352.949436,5141.976084,5150.509923,0.000000,12074.957031,11.540523
3352.969870,5161.437895,5164.964975,0.000000,12067.975586,11.544705
3352.990303,5132.608541,5141.049139,0.000000,12076.574219,11.537925
3353.010737,5141.981094,5143.475302,0.000000,12062.252930,11.536266
3353.031170,5153.141371,5154.345489,0.000000,12057.314453,11.538352
3353.051604,5135.824918,5134.022473,0.000000,12052.450195,11.530915
3353.072038,5144.909467,5146.186143,0.000000,12046.515625,11.531971
3353.092471,NaN,NaN,0.000000,12045.277344,NaN
3353.112905,5135.488688,5156.960841,0.000000,12038.136719,11.526000
3353.133338,5137.965655,5149.588386,0.000000,12035.423828,11.525920
3353.153772,5142.853059,5150.870343,0.000000,12025.429688,11.524207
3353.174206,5160.937940,5165.271982,0.000000,12025.008789,11.530134
3353.194639,5155.491355,5166.660802,0.000000,12015.431641,11.525093
3353.215073,5159.864859,5163.483149,0.000000,12013.841797,11.526027
3353.235506,5126.790874,5142.004004,0.000000,12014.996094,11.515311
3353.255940,5147.475643,5149.414707,0.000000,12002.333984,11.518005
3353.276374,5159.872529,5164.318242,0.000000,11992.533203,11.518877
3353.296807,5172.287846,5171.745229,0.000000,11995.925781,11.524183
3353.317241,5134.266903,5139.291953,0.000000,11996.832031,11.511720
3353.337674,NaN,NaN,0.000000,11978.697266,NaN
3353.358108,5122.370893,5137.233739,0.000000,11986.857422,11.504369
3353.378542,5140.803004,5150.087503,0.000000,11973.501953,11.506076
3353.398975,5131.171031,5151.799721,0.000000,11965.902344,11.500282
3353.419409,5149.095005,5153.997176,0.000000,11953.456055,11.502124
3353.439842,5131.123562,5139.080947,0.000000,11958.473633,11.497767
3353.460276,5145.606821,5154.469450,0.000000,11963.621094,11.504369
3353.480710,5165.135203,5157.089008,0.000000,11945.075195,11.504700
3353.501143,5160.681184,5162.662333,0.000000,11939.570312,11.501351
3353.521577,5139.163589,5140.855107,0.000000,11933.041016,11.491915
3353.542010,5147.822897,5152.623194,0.000000,11928.456055,11.493286
3353.562444,NaN,NaN,0.000000,11928.807617,NaN
3353.582878,NaN,NaN,0.000000,11930.378906,NaN
3353.603311,5148.397443,5152.243281,0.000000,11917.183594,11.489686
3353.623745,5152.213155,5158.146600,0.000000,11908.366211,11.488002
3353.644178,5152.576222,5151.303739,0.000000,11903.813477,11.486591
3353.664612,5148.971439,5157.336215,0.000000,11900.743164,11.484343
3353.685046,5148.487215,5146.120474,0.000000,11895.365234,11.482369
3353.705479,5145.696990,5146.100742,0.000000,11896.431641,11.481788
3353.725913,5129.303580,5130.107710,0.000000,11892.029297,11.474781
3353.746347,5147.104026,5143.773061,0.000000,11875.880859,11.475337
3353.766780,5159.488307,5144.803885,0.000000,11879.783203,11.480826
3353.787214,5135.777015,5121.900622,0.000000,11877.070312,11.471920
3353.807647,5129.450552,5119.349601,0.000000,11868.614258,11.466935
3353.828081,NaN,NaN,0.000000,11864.730469,NaN
3353.848514,5140.179419,5145.604681,0.000000,11859.687500,11.467543
3353.868948,5145.522049,5160.039193,0.000000,11869.726562,11.472730
3353.889382,5136.485868,5140.801317,0.000000,11860.740234,11.466652
3353.909815,5153.917254,5161.753882,0.000000,11846.650391,11.467779
3353.930249,5140.437720,5136.961552,0.000000,11841.836914,11.461608
3353.950683,5129.953235,5132.880330,0.000000,11844.072266,11.458824
3353.971116,5143.640323,5149.243098,0.000000,11831.406250,11.459168
3353.991550,5148.175062,5145.459186,0.000000,11827.169922,11.459269
3354.011983,5123.982991,5126.303976,0.000000,11827.100586,11.451077
3354.032417,5145.368338,5138.488439,0.000000,11821.445312,11.456389
3354.052851,5150.471827,5145.637703,0.000000,11814.804688,11.455870
3354.073284,NaN,NaN,0.000000,11806.812500,NaN
3354.093718,5147.603325,5167.046373,0.000000,11805.125000,11.451633
3354.114151,5134.004011,5139.441445,0.000000,11807.210938,11.447743
3354.134585,5152.286287,5161.519065,0.000000,11789.302734,11.447870
3354.155019,5139.800205,5152.376908,0.000000,11793.268555,11.444991
3354.175452,5134.469616,5143.666851,0.000000,11792.440430,11.442909
3354.195886,5141.961860,5153.852735,0.000000,11793.564453,11.445821
3354.216319,5136.976069,5138.120956,0.000000,11781.991211,11.440224
3354.236753,5156.059264,5160.675871,0.000000,11771.421875,11.443102
3354.257187,5175.145818,5165.526948,0.000000,11766.796875,11.447989
3354.277620,5137.992283,5128.361580,0.000000,11766.612305,11.435367
3354.298054,5154.852393,5146.963373,0.000000,11759.235352,11.438574
3354.318487,NaN,NaN,0.000000,11756.984375,NaN
3354.338921,5134.695552,5149.042409,0.000000,11754.732422,11.430233
3354.359355,5131.392329,5142.136745,0.000000,11750.497070,11.427682
3354.379788,5148.805632,5149.970610,0.000000,11753.482422,11.434584
3354.400222,5145.661103,5153.018797,0.000000,11743.949219,11.430295
3354.420656,5145.895898,5158.542814,0.000000,11739.512695,11.428873
3354.441089,5139.825164,5149.727699,0.000000,11737.490234,11.426133
3354.461523,5145.739410,5153.346081,0.000000,11731.363281,11.426061
3354.481956,5132.346298,5136.588043,0.000000,11729.613281,11.420934
3354.502390,5125.419464,5128.642819,0.000000,11732.531250,11.419576
3354.522823,5151.127111,5145.094495,0.000000,11721.874023,11.424673
3354.543257,5159.714219,5151.591037,0.000000,11721.136719,11.427330
3354.563691,NaN,NaN,0.000000,11718.126953,NaN
3354.584124,5140.770261,5150.880911,0.000000,11704.441406,11.415261
3354.604558,5122.968746,5129.867045,0.000000,11706.658203,11.409979
3354.624991,5130.828298,5124.699022,0.000000,11708.013672,11.413102
3354.645425,5126.907917,5131.248398,0.000000,11697.329102,11.408152
3354.665859,5137.174867,5139.045571,0.000000,11696.611328,11.411389
3354.686292,5142.970839,5144.928969,0.000000,11690.985352,11.411447
3354.706726,5152.968813,5153.487674,0.000000,11672.939453,11.408719
3354.727159,NaN,NaN,0.000000,11686.796875,NaN
3354.747593,5139.087092,5135.797421,0.000000,11680.640625,11.406623
3354.768027,5152.143005,5146.779396,0.000000,11676.359375,11.409598
3354.788460,5131.576273,5130.558841,0.000000,11672.357422,11.401266
3354.808894,NaN,NaN,0.000000,11669.807617,NaN
3354.829328,5138.962948,5147.901050,0.000000,11667.597656,11.402157
3354.849761,5161.017158,5164.894907,0.000000,11668.427734,11.409917
3354.870195,5137.371299,5143.917957,0.000000,11661.303711,11.399482
3354.890628,5123.906413,5125.916352,0.000000,11671.807617,11.398477
3354.911062,5124.953632,5127.916237,0.000000,11664.371094,11.396309
3354.931496,5140.030336,5150.215218,0.000000,11652.955078,11.397551
3354.951929,NaN,NaN,0.000000,11649.334961,NaN
3354.972363,5151.286199,5157.434953,0.000000,11638.413086,11.396436
3354.992796,5133.557898,5137.806478,0.000000,11643.666016,11.392201
3355.013230,5130.964358,5141.691903,0.000000,11642.272461,11.390848
3355.033664,5147.651609,5140.440778,0.000000,11626.800781,11.391260
3355.054097,NaN,NaN,0.000000,11624.982422,NaN
