time,flux,Raw,RB,Sky,flux_err
3347.677578,2504.440583,2458.453243,0.000000,12896.717773,11.022520
3347.698012,NaN,NaN,0.000000,12898.848633,NaN
3347.718445,2460.971878,2466.061065,0.000000,12893.538086,11.005814
3347.738879,2480.349743,2482.374721,0.000000,12883.273438,11.009080
3347.759312,2470.926906,2470.169885,0.000000,12876.314453,11.003209
3347.779746,2463.259350,2454.844632,0.000000,12874.824219,10.999926
3347.800180,2461.778345,2451.312377,0.000000,12876.798828,11.000103
3347.820613,2468.097440,2452.606303,0.000000,12865.836914,10.998438
3347.841047,2473.605967,2453.568883,0.000000,12862.488281,10.999212
3347.861480,2469.107914,2448.558223,0.000000,12857.992188,10.995986
3347.881914,2482.413948,2461.062391,0.000000,12850.763672,10.998166
3347.902348,2457.800039,2429.101271,0.000000,12847.992188,10.988340
3347.922781,2457.072221,2418.343166,0.000000,12843.867188,10.986598
3347.943215,NaN,NaN,0.000000,12849.945312,NaN
3347.963648,2466.811789,2474.438523,0.000000,12834.251953,10.986643
3347.984082,2471.059917,2468.758576,0.000000,12829.063477,10.986305
3348.004516,2471.385988,2466.014091,0.000000,12825.200195,10.985035
3348.024949,2476.671837,2461.233970,0.000000,12820.222656,10.985146
3348.045383,2472.505124,2454.082523,0.000000,12803.716797,10.977721
3348.065816,2458.751704,2437.698321,0.000000,12806.533203,10.973790
3348.086250,2466.352838,2438.974880,0.000000,12793.972656,10.972007
3348.106684,2474.848022,2442.995597,0.000000,12782.285156,10.970860
3348.127117,2483.933995,2447.428586,0.000000,12783.122070,10.974427
3348.147551,2459.137222,2412.860869,0.000000,12777.392578,10.963450
3348.167984,2482.475071,2435.949636,0.000000,12765.622070,10.967611
3348.188418,NaN,NaN,0.000000,12766.497070,NaN
3348.208852,2468.476684,2479.414212,0.000000,12766.350586,10.962837
3348.229285,2459.304494,2477.087466,0.000000,12747.097656,10.952605
3348.249719,2472.635778,2481.685689,0.000000,12746.003906,10.957011
3348.270152,2462.675686,2466.778945,0.000000,12744.478516,10.952876
3348.290586,2454.935819,2457.655058,0.000000,12735.560547,10.946876
3348.311020,2466.400366,2458.657633,0.000000,12725.203125,10.947274
3348.331453,2451.450260,2437.602910,0.000000,12720.806641,10.940301
3348.351887,2467.027074,2440.355929,0.000000,12717.654297,10.944780
3348.372321,2457.532882,2434.966351,0.000000,12711.019531,10.938966
3348.392754,2446.819621,2422.519400,0.000000,12707.728516,10.933915
3348.413188,2458.111189,2419.745453,0.000000,12703.940430,10.936622
3348.433621,NaN,NaN,0.000000,12697.404297,NaN
3348.454055,2457.955213,2478.829060,0.000000,12690.867188,10.931849
3348.474489,2473.744467,2490.343043,0.000000,12690.829102,10.937531
3348.494922,2462.669171,2479.527899,0.000000,12687.001953,10.932155
3348.515356,2472.638802,2485.077607,0.000000,12682.247070,10.934037
3348.535789,2484.895309,2496.483325,0.000000,12675.302734,10.935953
3348.556223,2465.831899,2473.460521,0.000000,12669.209961,10.926876
3348.576656,2456.252130,2467.176076,0.000000,12661.207031,10.920527
3348.597090,2487.551307,2490.783102,0.000000,12656.045898,10.929964
3348.617524,2480.696759,2476.659658,0.000000,12655.346680,10.927237
3348.637957,2458.156192,2453.127889,0.000000,12656.383789,10.919473
3348.658391,2459.519277,2450.789216,0.000000,12649.102539,10.917335
3348.678825,NaN,NaN,0.000000,12631.116211,NaN
3348.699258,2461.259731,2476.540558,0.000000,12636.734375,10.913494
3348.719692,2451.255047,2463.829767,0.000000,12632.443359,10.908326
3348.740125,2466.497840,2476.791655,0.000000,12624.772461,10.911064
3348.760559,2454.771470,2465.158476,0.000000,12616.746094,10.903921
3348.780993,2449.257509,2456.477781,0.000000,12612.679688,10.900455
3348.801426,2466.053160,2464.932292,0.000000,12607.681641,10.904723
3348.821860,2465.166610,2467.763220,0.000000,12592.654297,10.898965
3348.842293,2482.488814,2485.678567,0.000000,12594.166016,10.905779
3348.862727,2469.050435,2469.139113,0.000000,12595.462891,10.901387
3348.883161,2455.995158,2446.910246,0.000000,12578.491211,10.890517
3348.903594,2451.314564,2440.865728,0.000000,12580.101562,10.889405
3348.924028,NaN,NaN,0.000000,12569.542969,NaN
3348.944461,2475.350503,2487.346780,0.000000,12570.081055,10.894480
3348.964895,2458.699188,2462.705587,0.000000,12564.569336,10.886453
3348.985329,2466.144733,2470.291971,0.000000,12557.416992,10.886559
3349.005762,2454.407893,2458.232500,0.000000,12551.219727,10.880060
3349.026196,2457.688907,2462.114490,0.000000,12541.603516,10.877763
3349.046630,2468.160876,2466.798083,0.000000,12531.961914,10.878064
3349.067063,2463.489328,2454.979928,0.000000,12539.001953,10.878923
3349.087497,2465.033686,2455.666716,0.000000,12528.706055,10.875749
3349.107930,2482.969148,2470.537354,0.000000,12520.096680,10.879131
3349.128364,2472.458943,2457.834646,0.000000,12507.684570,10.870817
3349.148797,2464.676264,2446.401994,0.000000,12509.271484,10.868569
3349.169231,NaN,NaN,0.000000,12511.671875,NaN
3349.189665,2470.400548,2472.499487,0.000000,12507.203125,10.869895
3349.210098,2459.881623,2467.655727,0.000000,12498.817383,10.863033
3349.230532,2455.715363,2465.937629,0.000000,12484.394531,10.856281
3349.250965,2452.551321,2461.215071,0.000000,12479.841797,10.853477
3349.271399,2452.275617,2456.803772,0.000000,12473.078125,10.850919
3349.291833,2454.620143,2445.805209,0.000000,12471.559570,10.851219
3349.312266,2461.041939,2450.873801,0.000000,12465.248047,10.851259
3349.332700,2464.269277,2451.032370,0.000000,12463.378906,10.851753
3349.353133,2453.275662,2436.231206,0.000000,12454.050781,10.844364
3349.373567,2473.003942,2446.532836,0.000000,12444.810547,10.848178
3349.394001,2457.960590,2427.805081,0.000000,12447.021484,10.843511
3349.414434,NaN,NaN,0.000000,12445.989258,NaN
3349.434868,2486.183151,2483.317555,0.000000,12439.979492,10.851213
3349.455302,2466.974122,2467.148817,0.000000,12427.575195,10.839715
3349.475735,2464.350953,2457.994761,0.000000,12426.034180,10.838200
3349.496169,2474.205318,2457.082423,0.000000,12422.123047,10.840363
3349.516602,2452.409183,2438.569895,0.000000,12423.905273,10.833078
3349.537036,2463.821020,2448.479223,0.000000,12401.129883,10.828940
3349.557470,NaN,NaN,0.000000,12402.410156,NaN
3349.577903,2461.262237,2434.653983,0.000000,12395.723633,10.826038
3349.598337,2450.896343,2416.379560,0.000000,12390.958008,10.820524
3349.618770,2480.311017,2444.985642,0.000000,12378.788086,10.826808
3349.639204,2464.166378,2417.102544,0.000000,12375.297852,10.819652
3349.659638,NaN,NaN,0.000000,12378.601562,NaN
3349.680071,2454.428068,2450.922522,0.000000,12374.851562,10.815939
3349.700505,2464.913712,2468.255376,0.000000,12353.143555,10.811846
3349.720938,2455.912501,2448.144355,0.000000,12356.686523,10.809854
3349.741372,2454.916122,2442.893615,0.000000,12353.577148,10.808356
3349.761806,2451.147925,2432.902136,0.000000,12348.351562,10.805073
3349.782239,2456.756619,2432.418708,0.000000,12341.394531,10.804581
3349.802673,2456.457835,2429.350843,0.000000,12341.157227,10.804385
3349.823106,2453.937974,2426.948819,0.000000,12333.262695,10.800583
3349.843540,2452.729845,2414.633318,0.000000,12324.008789,10.796761
3349.863974,2460.277531,2410.971078,0.000000,12329.823242,10.801642
3349.884407,2453.004718,2401.561018,0.000000,12312.248047,10.792564
3349.904841,NaN,NaN,0.000000,12310.397461,NaN
3349.925274,2453.558913,2449.850290,0.000000,12301.400391,10.788802
3349.945708,2465.504124,2457.953547,0.000000,12295.267578,10.790926
3349.966142,2468.588553,2455.139011,0.000000,12290.383789,10.790269
3349.986575,2462.129533,2438.091495,0.000000,12288.462891,10.787205
3350.007009,2468.697228,2442.679392,0.000000,12280.861328,10.786827
3350.027442,2452.820528,2424.074150,0.000000,12276.776367,10.779525
3350.047876,2466.415143,2432.688878,0.000000,12268.617188,10.781514
3350.068310,NaN,NaN,0.000000,12261.082031,NaN
3350.088743,NaN,NaN,0.000000,12261.013672,NaN
3350.109177,NaN,NaN,0.000000,12263.233398,NaN
3350.129611,NaN,NaN,0.000000,12252.137695,NaN
3350.150044,NaN,NaN,0.000000,12256.464844,NaN
3350.170478,NaN,NaN,0.000000,12244.586914,NaN
3350.190911,2465.498633,2457.234448,0.000000,12244.054688,10.772188
3350.211345,2452.613405,2440.333934,0.000000,12237.574219,10.765095
3350.231779,2438.287276,2417.777106,0.000000,12229.687500,10.756953
3350.252212,2453.622836,2428.329419,0.000000,12232.208984,10.763499
3350.272646,2463.880241,2426.735375,0.000000,12223.753906,10.764159
3350.293079,2464.959415,2424.834173,0.000000,12218.966797,10.762801
3350.313513,2464.045232,2421.016110,0.000000,12206.590820,10.757929
3350.333946,NaN,NaN,0.000000,12202.600586,NaN
3350.354380,NaN,NaN,0.000000,12201.563477,NaN
3350.374814,NaN,NaN,0.000000,12187.556641,NaN
3350.395247,NaN,NaN,0.000000,12185.794922,NaN
3350.415681,2461.255822,2479.592983,0.000000,12184.032227,10.748631
3350.436115,2452.091095,2466.789545,0.000000,12185.557617,10.745827
3350.456548,2453.544002,2465.365223,0.000000,12180.462891,10.744490
3350.476982,2458.861500,2476.083855,0.000000,12160.343750,10.739055
3350.497415,2464.729332,2476.024591,0.000000,12166.584961,10.743502
3350.517849,2467.451240,2471.059005,0.000000,12162.007812,10.742821
3350.538283,2458.506399,2464.554318,0.000000,12162.060547,10.739555
3350.558716,2455.803465,2457.107297,0.000000,12147.136719,10.733080
3350.579150,2460.365993,2463.400842,0.000000,12143.730469,10.733505
3350.599583,2450.829308,2448.533787,0.000000,12148.183594,10.731636
3350.620017,2448.168044,2437.551544,0.000000,12142.188477,10.728454
3350.640451,NaN,NaN,0.000000,12134.838867,NaN
3350.660884,2462.836484,2476.866490,0.000000,12130.246094,10.729456
3350.681318,2454.079052,2463.366270,0.000000,12125.703125,10.724566
3350.701751,2463.796138,2473.696273,0.000000,12121.720703,10.726675
3350.722185,2460.635048,2465.745622,0.000000,12120.726562,10.725147
3350.742619,2448.898705,2449.193820,0.000000,12112.567383,10.717827
3350.763052,2455.285739,2451.233562,0.000000,12113.072266,10.720363
3350.783486,2460.063988,2456.786142,0.000000,12096.892578,10.716167
3350.803919,2461.413027,2447.304191,0.000000,12097.026367,10.716713
3350.824353,2451.435161,2440.752026,0.000000,12090.554688,10.710657
3350.844787,2474.893984,2452.363696,0.000000,12087.330078,10.718106
3350.865220,2462.590032,2448.649663,0.000000,12076.024414,10.709414
3350.885654,NaN,NaN,0.000000,12075.845703,NaN
3350.906087,2459.294787,2452.891016,0.000000,12073.609375,10.707311
3350.926521,2467.770704,2460.283411,0.000000,12067.191406,10.708069
3350.946955,2455.093655,2447.004140,0.000000,12058.781250,10.700298
3350.967388,2459.877034,2452.513873,0.000000,12052.681641,10.699813
3350.987822,2450.202015,2430.506190,0.000000,12053.740234,10.696636
3351.008255,2473.143113,2448.724637,0.000000,12048.576172,10.703190
3351.028689,2479.667930,2456.313911,0.000000,12038.012695,10.701701
3351.049123,2454.572822,2429.996820,0.000000,12028.056641,10.688774
3351.069556,2459.129742,2423.836054,0.000000,12033.216797,10.692359
3351.089990,2457.916961,2422.702093,0.000000,12028.703125,10.690247
3351.110424,2445.759898,2411.387370,0.000000,12020.204102,10.682623
3351.130857,NaN,NaN,0.000000,12016.943359,NaN
3351.151291,2446.123554,2450.736151,0.000000,12012.942383,10.680075
3351.171724,2472.376690,2475.866919,0.000000,12003.375977,10.686236
3351.192158,2463.171190,2466.152506,0.000000,11991.901367,10.678600
3351.212592,2449.961240,2437.682684,0.000000,12004.754883,10.678469
3351.233025,2448.903878,2436.261442,0.000000,12008.949219,10.679627
3351.253459,2466.931055,2449.492274,0.000000,11986.492188,10.677991
3351.273892,2453.858062,2433.533737,0.000000,11977.101562,10.669690
3351.294326,2459.316570,2435.185454,0.000000,11968.737305,10.668616
3351.314760,2461.191972,2430.550775,0.000000,11969.572266,10.669618
3351.335193,2452.404631,2415.573688,0.000000,11963.348633,10.664067
3351.355627,2454.685008,2412.433821,0.000000,11951.564453,10.660551
3351.376060,NaN,NaN,0.000000,11956.063477,NaN
3351.396494,2451.360604,2469.035876,0.000000,11950.212891,10.658821
3351.416928,2454.423810,2472.571652,0.000000,11950.105469,10.659915
3351.437361,2456.310231,2465.599320,0.000000,11939.921875,10.656844
3351.457795,2452.207791,2454.227409,0.000000,11942.916016,10.656434
3351.478228,2449.249413,2455.010534,0.000000,11920.994141,10.647221
3351.498662,2451.264523,2452.241262,0.000000,11925.671875,10.649700
3351.519096,2450.590462,2437.781372,0.000000,11915.087891,10.645529
3351.539529,2448.074740,2436.801218,0.000000,11912.285156,10.643559
3351.559963,2448.101134,2428.682127,0.000000,11914.442383,10.644368
3351.580396,2459.678280,2429.272815,0.000000,11907.603516,10.646124
3351.600830,2457.004183,2429.737612,0.000000,11900.644531,10.642554
3351.621264,NaN,NaN,0.000000,11894.637695,NaN
3351.641697,2463.678861,2485.376027,0.000000,11893.015625,10.642200
3351.662131,2486.067565,2500.220841,0.000000,11896.656250,10.651843
3351.682564,2470.701010,2486.309776,0.000000,11879.222656,10.639690
3351.702998,2467.051612,2475.100636,0.000000,11885.383789,10.640622
3351.723432,2456.820888,2468.436590,0.000000,11876.638672,10.633585
3351.743865,2464.409968,2474.150965,0.000000,11874.599609,10.635644
3351.764299,2462.601851,2469.052239,0.000000,11867.974609,10.632516
3351.784732,2448.260032,2449.676973,0.000000,11865.921875,10.626432
3351.805166,2460.104095,2452.990873,0.000000,11861.753906,10.629281
3351.825600,2449.951774,2439.755341,0.000000,11851.427734,10.621679
3351.846033,2470.076200,2455.231251,0.000000,11851.259766,10.629087
3351.866467,NaN,NaN,0.000000,11845.921875,NaN
3351.886901,2448.923813,2457.602481,0.000000,11845.212891,10.618989
3351.907334,2463.106351,2465.648758,0.000000,11835.484375,10.620643
3351.927768,2468.602988,2469.767628,0.000000,11836.695312,10.623134
3351.948201,2466.611418,2460.033395,0.000000,11824.031250,10.617691
3351.968635,2462.890812,2453.048127,0.000000,11821.564453,10.615392
3351.989069,2459.243626,2442.545225,0.000000,11811.848633,10.610426
3352.009502,2471.058488,2447.236836,0.000000,11807.588867,10.613234
3352.029936,2461.691568,2439.196771,0.000000,11803.927734,10.608391
3352.050369,2449.125816,2416.730860,0.000000,11805.330078,10.604239
3352.070803,2453.229246,2416.249610,0.000000,11796.748047,10.602573
3352.091236,2465.149567,2420.065554,0.000000,11790.117188,10.604541
3352.111670,NaN,NaN,0.000000,11785.613281,NaN
3352.132104,2459.008503,2467.033835,0.000000,11786.974609,10.601087
3352.152537,2442.065050,2443.320200,0.000000,11782.710938,10.593194
3352.172971,2447.026254,2440.805235,0.000000,11778.771484,10.593574
3352.193405,2458.315576,2451.121059,0.000000,11764.864258,10.592599
3352.213838,2460.884803,2443.545932,0.000000,11767.132812,10.594401
3352.234272,2461.127094,2434.180283,0.000000,11764.430664,10.593485
3352.254705,2451.499491,2423.584633,0.000000,11753.818359,10.585946
3352.275139,2447.236721,2411.335980,0.000000,11746.560547,10.581653
3352.295573,2457.338169,2409.937249,0.000000,11742.369141,10.583855
3352.316006,NaN,NaN,0.000000,11739.771484,NaN
3352.336440,NaN,NaN,0.000000,11736.236328,NaN
3352.356873,NaN,NaN,0.000000,11731.288086,NaN
3352.377307,2475.769218,2499.451116,0.000000,11726.339844,10.584750
3352.397741,2462.445284,2484.444534,0.000000,11723.121094,10.578584
3352.418174,2455.022051,2478.905967,0.000000,11720.885742,10.574982
3352.438608,2461.224643,2486.962468,0.000000,11712.836914,10.574293
3352.459041,2453.447838,2475.017777,0.000000,11699.976562,10.566593
3352.479475,2475.848914,2492.480229,0.000000,11704.431641,10.576613
3352.499909,2459.803335,2479.672314,0.000000,11699.138672,10.568652
3352.520342,2457.375291,2479.873160,0.000000,11691.094727,10.564743
3352.540776,2452.066146,2460.864629,0.000000,11692.772461,10.563387
3352.561209,NaN,NaN,0.000000,11687.482422,NaN
3352.581643,2456.529630,2460.118769,0.000000,11688.145508,10.563326
3352.602077,2466.076964,2470.633558,0.000000,11671.562500,10.560699
3352.622510,2477.495194,2475.975025,0.000000,11673.239258,10.565588
3352.642944,2452.548865,2446.077016,0.000000,11670.287109,10.555168
3352.663377,2478.767410,2462.084270,0.000000,11665.610352,10.563215
3352.683811,2464.523054,2452.696567,0.000000,11652.065430,10.552833
3352.704245,2455.324756,2440.281339,0.000000,11653.231445,10.549831
3352.724678,2448.053382,2432.374399,0.000000,11647.324219,10.544902
3352.745112,2458.894347,2427.580513,0.000000,11650.145508,10.550011
3352.765545,2450.725797,2420.771162,0.000000,11643.488281,10.544467
3352.785979,2465.679167,2430.408317,0.000000,11635.451172,10.547054
3352.806413,2456.964870,2418.707138,0.000000,11630.196289,10.541828
3352.826846,2452.377050,2408.532860,0.000000,11628.789062,10.539585
3352.847280,NaN,NaN,0.000000,11620.412109,NaN
3352.867713,2450.942674,2464.830935,0.000000,11618.076172,10.535038
3352.888147,2454.057790,2462.323851,0.000000,11618.168945,10.536239
3352.908581,2451.130724,2455.771591,0.000000,11613.320312,10.533328
3352.929014,2446.897535,2447.476019,0.000000,11608.476562,10.529928
3352.949448,2474.930389,2465.872049,0.000000,11607.431641,10.540032
3352.969882,2455.503517,2446.558617,0.000000,11601.629883,10.530587
3352.990315,2465.271129,2459.523620,0.000000,11585.773438,10.528306
3353.010749,2454.908489,2440.709198,0.000000,11594.488281,10.527689
3353.031182,2462.151456,2444.132423,0.000000,11582.103516,10.525762
3353.051616,2474.366275,2451.240602,0.000000,11581.991211,10.530296
3353.072050,2464.935257,2438.940804,0.000000,11574.719727,10.524038
3353.092483,NaN,NaN,0.000000,11575.935547,NaN
3353.112917,2456.734313,2474.712772,0.000000,11572.564453,10.520156
3353.133350,2453.031071,2471.162788,0.000000,11568.351562,10.517188
3353.153784,2479.914163,2490.011604,0.000000,11560.276367,10.524239
3353.174218,2465.510768,2476.217603,0.000000,11552.973633,10.516101
3353.194651,2461.025436,2467.447364,0.000000,11553.996094,10.514802
3353.215085,2460.839755,2468.601472,0.000000,11544.981445,10.511350
3353.235518,2464.823800,2463.812044,0.000000,11549.912109,10.514694
3353.255952,2464.492326,2460.121307,0.000000,11540.944336,10.511205
3353.276386,2461.664934,2452.354940,0.000000,11532.023438,10.506796
3353.296819,2453.642524,2439.245566,0.000000,11526.753906,10.501805
3353.317253,2456.148521,2438.346045,0.000000,11528.529297,10.503413
3353.337686,NaN,NaN,0.000000,11517.657227,NaN
3353.358120,2467.950670,2474.513007,0.000000,11512.964844,10.502000
3353.378554,2456.200339,2462.667345,0.000000,11509.052734,10.496116
3353.398987,2454.831145,2460.568956,0.000000,11501.279297,10.492679
3353.419421,2447.947170,2453.103884,0.000000,11497.760742,10.488768
3353.439854,2459.889907,2449.024188,0.000000,11496.560547,10.492807
3353.460288,NaN,NaN,0.000000,11491.997070,NaN
3353.480722,2466.183397,2451.223192,0.000000,11479.534180,10.488772
3353.501155,2450.361043,2432.030833,0.000000,11478.263672,10.482342
3353.521589,2464.621570,2437.624054,0.000000,11478.692383,10.487868
3353.542022,2444.142551,2412.603741,0.000000,11470.987305,10.477263
3353.562456,2450.298953,2408.247005,0.000000,11469.960938,10.479194
3353.582890,NaN,NaN,0.000000,11455.267578,NaN
3353.603323,2464.152533,2462.402995,0.000000,11458.058594,10.479928
3353.623757,2450.895551,2441.019878,0.000000,11461.776367,10.476337
3353.644190,2454.449073,2442.295822,0.000000,11446.973633,10.472101
3353.664624,2460.223368,2438.276819,0.000000,11439.940430,10.471627
3353.685058,2459.328034,2431.507706,0.000000,11438.117188,10.470603
3353.705491,2456.492403,2423.948159,0.000000,11431.175781,10.466919
3353.725925,2454.365043,2421.778286,0.000000,11423.392578,10.463184
3353.746359,2473.443141,2431.777274,0.000000,11421.886719,10.469806
3353.766792,2450.488113,2399.952916,0.000000,11417.867188,10.459639
3353.787226,2458.842041,2406.104357,0.000000,11410.619141,10.460056
3353.807659,2454.917011,2389.582814,0.000000,11405.920898,10.456803
3353.828093,NaN,NaN,0.000000,11405.034180,NaN
3353.848526,2455.026381,2449.900728,0.000000,11402.632812,10.455604
3353.868960,2462.297853,2455.485398,0.000000,11401.871094,10.458060
3353.889394,2478.137072,2466.933982,0.000000,11394.595703,10.461289
3353.909827,2456.426669,2438.214644,0.000000,11393.592773,10.452722
3353.930261,2461.700109,2437.493906,0.000000,11387.991211,10.452598
3353.950695,2440.088037,2415.819016,0.000000,11387.445312,10.444233
3353.971128,2470.324308,2433.309696,0.000000,11376.869141,10.451655
3353.991562,2457.073732,2415.207637,0.000000,11375.873047,10.446277
3354.011995,2456.978624,2411.300843,0.000000,11372.676758,10.445034
3354.032429,2458.061130,2403.591965,0.000000,11366.591797,10.443145
3354.052863,NaN,NaN,0.000000,11367.399414,NaN
3354.073296,NaN,NaN,0.000000,11354.523438,NaN
3354.093730,NaN,NaN,0.000000,11342.578125,NaN
3354.114163,2461.158458,2475.739818,0.000000,11349.025391,10.437679
3354.134597,2468.864168,2480.929626,0.000000,11342.299805,10.438049
3354.155031,2459.092387,2468.023030,0.000000,11344.100586,10.435037
3354.175464,2459.502339,2462.335353,0.000000,11344.000000,10.435154
3354.195898,2463.951523,2462.612480,0.000000,11331.995117,10.432297
3354.216331,2473.903486,2468.150700,0.000000,11317.798828,10.430692
3354.236765,2455.277648,2443.077196,0.000000,11329.778320,10.428179
3354.257199,2449.277928,2425.301936,0.000000,11328.384766,10.425382
3354.277632,2457.340993,2432.659235,0.000000,11314.232422,10.423078
3354.298066,2470.611240,2437.772522,0.000000,11307.908203,10.425706
3354.318499,NaN,NaN,0.000000,11308.478516,NaN
3354.338933,2473.147934,2480.948565,0.000000,11309.045898,10.427096
3354.359367,2451.313731,2460.840786,0.000000,11303.818359,10.416854
3354.379800,2472.875597,2475.648421,0.000000,11299.400391,10.423344
3354.400234,2475.162795,2479.850972,0.000000,11291.513672,10.421224
3354.420668,2464.311717,2466.359084,0.000000,11290.320312,10.416665
3354.441101,2454.665887,2457.011595,0.000000,11287.582031,10.411974
3354.461535,NaN,NaN,0.000000,11287.525391,NaN
3354.481968,2455.323885,2445.982019,0.000000,11279.501953,10.409162
3354.502402,2457.431507,2447.523077,0.000000,11273.852539,10.407820
3354.522835,NaN,NaN,0.000000,11270.632812,NaN
3354.543269,2453.426253,2431.538094,0.000000,11273.051758,10.405998
3354.563703,NaN,NaN,0.000000,11265.468750,NaN
3354.584136,2446.539318,2454.290634,0.000000,11266.160156,10.400774
3354.604570,2466.765673,2471.213932,0.000000,11253.731445,10.403731
3354.625003,2453.815030,2451.359322,0.000000,11255.419922,10.399460
3354.645437,2451.475435,2446.282666,0.000000,11252.392578,10.397425
3354.665871,2461.766420,2454.408213,0.000000,11246.195312,10.398977
3354.686304,2474.178357,2462.452344,0.000000,11240.710938,10.401605
3354.706738,2479.993893,2466.277499,0.000000,11234.612305,10.401497
3354.727171,2453.631655,2435.901724,0.000000,11237.276367,10.392507
3354.747605,2453.085726,2430.930807,0.000000,11229.555664,10.389369
3354.768039,2442.589318,2415.602150,0.000000,11232.665039,10.386564
3354.788472,2450.397302,2417.717538,0.000000,11231.833984,10.389213
3354.808906,NaN,NaN,0.000000,11222.642578,NaN
3354.829340,2466.005309,2488.166547,0.000000,11217.742188,10.389789
3354.849773,2460.074529,2477.790765,0.000000,11225.871094,10.390623
3354.870207,2454.174533,2474.163364,0.000000,11224.857422,10.387999
3354.890640,2454.527050,2477.063495,0.000000,11217.346680,10.385280
3354.911074,2457.972984,2471.884950,0.000000,11211.328125,10.384303
3354.931508,2448.937185,2459.732976,0.000000,11214.527344,10.382086
3354.951941,2460.990167,2473.447908,0.000000,11211.756836,10.385612
3354.972375,2461.569237,2467.341271,0.000000,11204.248047,10.382980
3354.992808,2474.668459,2479.624384,0.000000,11190.974609,10.382913
3355.013242,2456.868209,2450.754303,0.000000,11203.784180,10.381017
3355.033676,2453.024148,2450.212700,0.000000,11193.367188,10.375597
