time,flux,flux_err
58095.115,31.52998108794229,6.823552781855165
58095.365,21.5610443826534,7.058234496003459
58095.615,18.565542690300102,6.4254235392382695
58095.865,18.708225067653768,7.451418537187452
58096.115,28.831011598401183,6.180331259925449
58096.365,25.184628103648603,6.685814747471533
58096.615,13.969373378709758,6.9329527090662895
58096.865,15.01220710929548,6.916961017892393
58097.115,17.249905876949356,6.910617485194241
58097.365,16.375735450181253,6.6052275079705085
58097.615,16.837274416465974,6.633859340967631
58097.865,16.88914935077158,7.74081233793866
58098.115,21.382805495394596,6.542377478439534
58098.365,15.191539447934025,6.472874302476017
58098.615,12.619936900890663,6.160318480074353
58098.865,13.68673895570501,6.724316141099774
58099.115,13.328822239710485,6.390164397923544
58099.365,14.361665814927687,6.099089493968498
58099.615,12.453791831823068,6.352826440982323
58099.865,13.4205087788347,6.3327882863678004
58100.115,16.028299207359936,6.041681360957682
58100.365,16.196481525242085,6.020099815606895
58100.615,15.083026032815331,6.572770011454246
58100.865,14.43331836366471,6.245428084152068
58101.115,14.462755461588499,6.529396353187577
58101.365,13.00002428335707,5.9400402745295535
58101.615,26.786021243473982,5.921123213105433
58101.865,13.162865308294908,6.465321172316252
58102.115,14.91701576615182,5.883877693153481
58102.365,15.15509715358712,5.864336819569933
58102.615,19.050321155646756,6.403055914870969
58102.865,15.43467939690717,6.384129783762088
58103.115,16.47488130396256,5.811231252028758
58103.365,11.527172109697794,6.346460853150087
58103.615,9.470745748815578,6.034155010409166
58103.865,17.793858977704264,5.759141057719572
58104.115,13.86676706613736,6.293020987912156
58104.365,11.637787899519722,6.27481091319574
58104.615,16.10903446220809,5.710240472789231
58104.865,20.085745027052667,5.692596044361154
58105.115,17.616940256428844,5.932324726845339
58105.365,9.691538507908769,5.6622934970667265
58105.615,8.649071470630853,5.647727016651952
58105.865,8.787980969813432,5.882337701724416
58106.115,9.473155857734564,5.867123091134304
58106.365,11.170811141340042,5.851341187770226
58106.615,10.100775280052858,5.835963651911232
58106.865,11.114454483395193,6.105010732804361
58107.115,13.278218301048122,5.5588284629567255
58107.365,15.955728051406096,5.791411797077832
58107.615,10.807879437697178,6.059380814613653
58107.865,10.745546349310633,5.297638671217342
58108.115,13.901939534753591,5.74404321177334
58108.365,9.87528898980928,5.729354293810338
58108.615,16.01613529989855,5.71449966810585
58108.865,14.495843024293583,5.700616683400468
58109.115,15.018293759810854,5.6849061637276135
58109.365,13.428577885973079,5.428027457429347
58109.615,14.331763439111393,5.93044975783679
58109.865,8.962619173933291,5.636910849827731
58110.115,13.14704364638677,5.623067144920672
58110.365,6.517422579926828,5.609016669244908
58110.615,7.927379677930498,5.871132357685371
58110.865,9.257184327641841,5.584850085758033
58111.115,16.0626808803632,5.840267140572481
58111.365,10.259330941059487,5.3163296681736005
58111.615,10.880312427536698,5.536700859382355
58111.865,7.795214866186132,5.522016587401221
58112.115,7.436713342509621,5.273706610081198
58112.365,7.519023484028725,5.4940784217932865
58112.615,14.307802206339824,5.4813097093913745
58112.865,8.74891796407951,5.236247698666033
58113.115,6.202715307374705,5.2233164392432565
58113.365,8.443116430108985,5.442613091087436
58113.615,7.434822747442993,5.429854422659488
58113.865,10.768053923663821,5.420629794938479
58114.115,13.19808583147279,5.979625315285096
58114.365,13.259656153679666,5.963406479729723
58114.615,16.04926971095612,5.383837617273772
58114.865,7.931351407126249,5.374201403078649
58115.115,10.174312194092392,5.362160702692924
58115.365,8.82096021567333,5.125490145630054
58115.615,11.07648701187039,5.340706197357158
58115.865,16.51017908739164,6.682585745497702
58116.115,9.223751397507327,5.877821051779024
58116.365,10.433719890899198,5.306195445689821
58116.615,15.065141973883987,5.292869521599326
58116.865,13.105027326873852,5.538364421670586
58117.115,5.896349431407379,5.270201909999694
58117.365,12.749873060044097,5.03394679394808
58117.615,17.397817083406085,5.246902837915876
58117.865,10.542873808536843,5.235858443107911
58118.115,12.857200644861809,5.2243110352943285
58118.365,11.018726779959724,6.536977165563167
58118.615,11.001834300414494,4.980067239432662
58118.865,10.631673626915543,5.19146089522104
58119.115,10.912374178680178,5.181395924141114
58119.365,12.330982099868706,5.170610859452824
58119.615,14.229472708061259,5.1614604149089445
58119.865,7.524373078914603,5.1505943103314875
58120.115,8.173024787046767,5.1399031299472915
58120.365,10.060734316721451,5.128591340491874
58120.615,12.367130539292498,4.707821216602225
58120.865,11.403255472731558,5.108473864321113
58121.115,5.809965239613004,5.347715359434946
58121.365,13.130877420572617,5.088325708692733
58121.615,8.300445111286114,4.861638969398785
58121.865,8.668822285787565,5.068307298309651
58122.115,11.950395188855005,5.059482396157765
58122.365,12.166444993190794,5.2971115086241545
58122.615,12.158318849503958,4.825811465371973
58122.865,9.33442301907392,5.0291328111846445
58123.115,7.619608650756888,5.265471834997861
58123.365,9.25796237065926,5.255267159566875
58123.615,11.798156977790313,5.244048811581099
58123.865,12.317790150125944,4.777717900195057
58124.115,14.682536254991472,4.98120481733956
58124.365,7.940730444794986,5.212577324808251
58124.615,12.28785246637143,4.750076781526987
58124.865,8.843168177107106,4.741301828111865
58125.115,17.36819548372166,4.94386431468793
58125.365,12.908719390648976,4.9339909618865
58125.615,12.894434342913385,4.923778836729907
58125.865,10.563363836183564,4.705287828221258
58126.115,8.846568425387426,4.903318174324995
58126.365,11.446823861496627,5.13412879497128
58126.615,9.500709412807804,4.6794631131192705
58126.865,12.564375137205767,4.876268314337597
58127.115,11.014493503270643,4.866629439142396
58127.365,12.444764513957105,4.8590455440416696
58127.615,18.946369847699817,4.84964380340234
58127.865,11.41269705454832,4.840373731038724
58128.115,10.517849050961688,4.626307224825519
58128.365,17.986761385524968,4.8228948687797875
58128.615,13.411836761285226,4.81483567419786
58128.865,11.041593793266207,4.601982677051852
58129.115,12.035698097461122,4.591398901406981
58129.365,15.135485923368558,4.78791795587908
58129.615,11.292046122788305,4.576314016686397
58129.865,10.940207248340053,4.567418593024401
58130.115,10.04385049703424,4.763742241860678
58130.365,6.31892467479777,4.552666588367788
58130.615,11.302642281011702,4.5464348958005
58130.865,12.62956725942718,4.53809497078604
58131.115,13.314247741122673,4.352047939210891
58131.365,7.649492508127645,4.5221799618130705
58131.615,7.289117319893419,4.715621788713307
58131.865,10.301998336892987,4.5072559147383195
58132.115,10.655472433181702,4.928743505596054
58132.365,8.376727444585248,4.316700936271295
58132.615,13.884658107772225,4.484323822635877
58132.865,13.254228105177939,4.67675791823709
58133.115,10.28748124948428,4.672126613051038
58133.365,7.78985460486982,4.290539266745339
58133.615,13.670230120696843,4.655617011217892
58133.865,6.122441289370834,4.649517532677815
58134.115,5.155288631696535,4.8682302812093186
58134.365,10.943205784605858,4.43553514993898
58134.615,8.574303400793177,4.429226594540198
58134.865,8.351418618343809,4.6199134488482105
58135.115,7.892427911388827,4.414437653918086
58135.365,13.486023803978304,4.2344057774106725
58135.615,17.82187903517466,4.597407707115159
58135.865,13.829767757307154,4.393471201313363
58136.115,8.68767979916128,4.805337809732415
58136.365,10.164393461712967,4.380403227423823
58136.615,18.096327664436366,4.3743120489576315
58136.865,7.6558005924278385,4.366903787529598
58137.115,7.618304206831447,4.555698044577729
58137.365,11.110798909492337,4.355962088420828
58137.615,8.665683463987286,4.178123687614957
58137.865,8.548756502281162,4.343171168491486
58138.115,9.805896316416725,4.5297090448604616
58138.365,9.914817600530549,4.3307487660854465
58138.615,11.666331776673957,4.155069666623951
58138.865,10.14127878525805,4.319073153467298
58139.115,8.28632555655873,4.724563712396784
58139.365,9.241384594141886,4.306816775685508
58139.615,11.729766788972336,4.493105288319214
58139.865,13.94084152081697,4.705479998396227
58140.115,13.089143139235839,4.7001576279427875
58140.365,7.885757490371055,4.2842006196253
58140.615,5.695320751702214,4.2789808451729705
58140.865,10.056908095657278,4.272462232979646
58141.115,11.20985896607953,4.265978531035241
58141.365,15.570888024978778,4.672596663115309
58141.615,14.291459543924725,4.45249721841884
58141.865,14.210217257022155,4.261690901616618
58142.115,15.653193463123943,4.257268449852137
58142.365,15.015628858261874,4.2556589466825825
58142.615,7.454150709435274,4.441443840531227
58142.865,15.045571824341838,4.079134366917248
58143.115,10.227743066811543,4.2394745308785335
58143.365,16.093778324572124,4.22937336694494
58143.615,12.496832795425723,4.622482817099806
58143.865,12.353728067718828,4.399650096496753
58144.115,7.010649374785134,4.387500884650135
