time,flux,flux_err
3262.6032037272726,6713.637368272728,10.889730044141423
3262.8651254545457,6730.282554000001,10.7817990378218
3263.112186181818,6728.4631782727265,10.752290437455056
3263.3776166666667,6741.373997333333,11.834686691284992
3263.6137382307693,6732.454060384615,9.815506713114441
3263.8682295454546,6733.579436545455,10.634430183175406
3264.1245784000002,6708.669823699999,11.120566093328959
3264.354456375,6683.8763735,12.398877420846707
3264.6456353000003,6722.3714555999995,11.055579614621406
3264.8713338181815,6733.721101545455,10.50994192378706
3265.125825,6705.6053315,10.990406669687092
3265.327241857143,6743.791084571429,13.116731429927484
3265.606943636363,6711.694775363637,10.440912424410126
3265.8757383,6710.9284317,10.900972814539548
3266.1168548333335,6729.519269,9.902594873014975
3266.3661449,6712.1616682,10.787204641627833
3266.6072614,6733.4503199,10.754632315351461
3266.862681384616,6730.708582615384,9.400740379111387
3267.1227455454546,6726.155358727273,10.188075646283941
3267.367948727273,6723.736381636364,10.152798518621472
3267.608508,6741.122003666667,9.693479014206142
3267.869036416667,6714.227214416667,9.654094188572072
3268.1258497272725,6747.913962,10.058889439863199
3268.371053,6771.680450181818,10.032596096567383
3268.6162562727272,6755.501737909091,10.0008887395002
3268.8719859166667,6765.536202916667,9.549489982760965
3269.1205948333336,6754.684877833332,9.520162588428848
3269.3741571818186,6752.260651909091,9.914912352693028
3269.611001333333,6763.420742916667,9.469936574929614
3269.8749354166666,6777.363613166667,9.447862036978778
3270.1320581818177,6782.234346363636,9.84353401687354
3270.3874784,6768.8296545,10.292419253323576
3270.612248,6797.248703333334,9.378106667188211
3270.8635812999996,6791.896350499999,10.247311643333823
3271.112871272727,6781.587393909091,9.745617589689536
3271.3682913333337,6799.181387916666,9.311159875506762
3271.603277818182,6822.615091181817,9.707173178362682
3271.8484811818184,6822.084556181817,9.685202558931708
3272.105603833333,6816.254057416666,9.250897425054447
3272.3695380000004,6827.269087166666,9.233213696257794
3272.6063819999995,6840.860609272727,9.626490822720113
3272.857158090909,6833.370417181818,9.604318949924052
3273.108553416667,6860.792846083333,9.17905364816207
3273.364283,6876.128188636364,9.56868339387619
3273.6094862727273,6865.617071454544,9.54682879919106
3273.8546895454547,6868.0244020909095,9.526737955580957
3274.1036079999994,6867.15530290909,9.507415771914166
3274.3673872727277,6854.492021363637,9.485378575669827
3274.608875272727,6859.568683454545,9.466092899688801
3274.8665245,6906.7769195,9.916340823696114
3275.102997,6907.5696688181815,9.43723585636326
3275.3630610000005,6913.094379923077,8.660313688494046
3275.6156947272725,6908.933022818182,9.394976792417443
3275.8608979999995,6927.702284454545,9.37944948506376
3276.117061,6942.368576399999,9.818893675630893
3276.362604916667,6930.067413916667,8.9426796092975
3276.6187990000003,6919.965390636364,9.317745307205632
3276.8649309999996,6967.23527975,8.911247964024613
3277.1162643000002,6986.374995100001,9.744709894606691
3277.365554416667,6988.762673416666,8.877446135857745
3277.621903181818,6965.231778909091,9.247907437133579
