time,flux,flux_err
3346.6744617272734,5148.890599363637,3.6502380449291705
3346.9289530000005,5140.977358363636,3.643079112219496
3347.174156181818,5143.088570181819,3.635461609404764
3347.424932272727,5145.2342419999995,3.6282470430585594
3347.675863166667,5143.330922166667,3.467193654484108
3347.9320571818184,5146.463744454545,3.6149688797455912
3348.1741024000003,5135.033595399999,3.7838579598807818
3348.4224638181813,5143.924507363637,3.601099655389659
3348.6992461111113,5139.6123865555555,3.9725226001507536
3348.9351614545453,5133.272795636363,3.586547837002478
3349.1794357999997,5143.1839568,3.754971459052034
3349.425567909091,5146.110139727272,3.5731341390208513
3349.6664367777776,5136.062408222222,3.941858795232199
3349.938265545454,5140.051638454545,3.5584334628241296
3350.2419833333333,5136.849728166667,4.805877388811355
3350.4401892999995,5148.3431115,3.717742289374803
3350.6738753636364,5145.943891454546,3.538866122393718
3350.929914583334,5141.6126,3.3817585051882015
3351.1839725,5140.0924368000005,3.69721214089551
3351.4317764545453,5152.440837181819,3.518815726784528
3351.6769795454547,5143.829633363636,3.5112099205389855
3351.9328641666666,5142.333308916666,3.356103597185823
3352.1995226999998,5147.4032744999995,3.6698025334071795
3352.4340549999997,5145.980909888889,3.8610605939248535
3352.673582166666,5152.457521833333,3.3390365507348716
3352.9358134999998,5150.44064675,3.33270316992733
3353.1927816363636,5149.448901363637,3.4746643988688812
3353.437984818182,5142.476372,3.467873110757269
3353.6952625000004,5146.8015392,3.6307898688754228
3353.9387629166667,5140.632053166667,3.308791100988578
3354.195885818182,5146.468284636364,3.450557032176836
3354.441089090909,5141.874743636364,3.4453531938379274
3354.6822055000002,5137.7396111,3.60801782943024
3354.9294523,5138.970185,3.6041949243647657
3355.1685253999995,5137.972589800001,3.5988540144851435
3355.4321189,5140.6231159,3.5931399404085553
3355.667105181818,5135.600193181818,3.420248210107135
3355.9163953999996,5140.9284794,3.581377172602209
3356.1694314166666,5134.779191583334,3.2635875027385275
3356.425006272727,5141.089227454545,3.4035380075908965
3356.6744821,5140.734887199999,3.564000391561676
3356.9115119000003,5137.2273104,3.5588784303050196
3357.172380833333,5142.840687583333,3.2452805058178757
3357.4182652000004,5134.6937337,3.5491601511107413
3357.673313818181,5140.512079181818,3.378589409086315
3357.9086717,5135.847879800001,3.5382457685383857
3358.1841538181816,5142.051065363637,3.3681215939167264
3358.4312147272726,5137.76051390909,3.362121121556468
3358.652682,5135.847886,3.7120462475762293
3358.9323953,5136.9881213,3.516141050067511
3359.1668244545453,5137.098861818181,3.348027166071854
3359.4157429999996,5146.010508454546,3.3446765204978264
3359.679522181819,5146.159983909091,3.339006348558932
3359.9172951,5144.3903252,3.4970221895506186
3360.169928727273,5146.000076,3.3296920810181407
3360.428135230769,5151.868566615385,3.0590147829154963
3360.6733384,5153.1567838,3.4834618063025524
3360.927829636363,5160.221014636364,3.317247285817393
3361.1730329090915,5162.831736181818,3.3132897726294455
3361.4314250999996,5171.2158457,3.471211293920942
3361.685730636363,5170.569843,3.3056428260832846
3361.9309338181815,5166.475535818183,3.30190701724115
3362.1761370909094,5172.206306545455,3.2986401725786734
3362.4323311666662,5183.613525083333,3.1553330413020664
3362.6880917999997,5184.8200711,3.4527070317106956
3362.933805875,5194.634653625,3.8572513682983187
3363.176455,5202.6737123,3.447859305146101
3363.421658083334,5208.738027583334,3.1434353463390727
3363.6919389999994,5213.785723727272,3.2779425746093938
3363.937142181818,5220.8048579999995,3.274093716439107
3364.1823455454546,5238.415539727273,3.2717363222119435
3364.422904833334,5241.143620166667,3.129772999739395
3364.6820399999997,5252.838165545454,3.265714140583741
3364.940246454545,5264.694035272728,3.2628046439023195
3365.1871215,5266.301272400001,3.418390153017831
3365.4343681,5281.5120335,3.4160885939042083
3365.6897881666664,5286.03821875,3.1144783722492826
3365.943350636364,5306.845673545454,3.251113471663969
3366.1949523333333,5314.8131197777775,3.590484341353963
3366.4253979166674,5324.137872166666,3.1072003338160514
3366.6808180000003,5330.03182976923,2.98220015316171
3366.946454818182,5337.924391454544,3.2382769737099095
3367.1823700000004,5352.919532454544,3.236171479050162
3367.4220004545455,5361.228611454546,3.23311850221917
3367.6718478333332,5372.96856475,3.0928564461686157
3367.9047909,5382.008097099999,3.385221438664298
3368.1826878333336,5395.272947416667,3.088105684844154
3368.427891,5400.454274083334,3.0855549209714894
3368.673094333333,5410.420161166668,3.0829831695066225
3368.9285143846155,5417.523772846154,2.9590059148783916
3369.181891,5430.1077086,3.372103778157674
3369.420778363636,5432.783492454545,3.2124662181065746
3369.657994,5454.2491879,3.368959643050495
3369.8991105,5457.340670799999,3.3660211354854135
3370.1851810000003,5459.10899725,3.0685983525525695
3370.4303841666665,5474.63222925,3.0663762878901752
3370.6755874166665,5478.5529763333325,3.063545293452622
3370.922493416667,5488.550918833334,3.060969444235361
3371.1864275000003,5499.265939333333,3.058689471898193
3371.426986818182,5501.171975818182,3.191750801019637
3371.674047636363,5516.113754090909,3.190869797435013
3371.9173931818177,5511.200250181819,3.186647939655647
3372.174051666667,5521.3466987500005,3.0491795379686284
3372.4375213636363,5528.836424090909,3.181862141456047
3372.678080583333,5536.966636083333,3.0442708708880155
3372.9279278181816,5545.677775363636,3.1769753718523757
3373.1787038461543,5544.452111461539,2.9198949436726713
3373.434123833334,5547.7516500833335,3.03631715464982
3373.678398181818,5546.896411272727,3.1680756302914292
3373.9163568999998,5553.863453,3.320544455867014
3374.186761583334,5568.879717,3.029420502876723
3374.4353704166665,5568.302856166668,3.0266763836763437
3374.680573583333,5569.367271,3.0243716973877057
3374.899667333333,5580.892661555556,3.49022584683646
3375.1709800833337,5577.87237975,3.0192398043025737
3375.42980575,5582.204620416666,3.0173967233414913
3375.679033727273,5584.099625,3.148654969635204
3375.929809818182,5575.821992909091,3.14530782183208
3376.1722265833337,5584.020770083333,3.0100900004450324
3376.4276467692307,5584.253230923078,2.8894414110875712
3376.6877106363627,5587.565635727274,3.1384609272013546
3376.938486727273,5582.702556181819,3.1355389247558545
3377.173473166667,5588.233377,3.0001566926573324
3377.4340016666665,5593.471784,2.9982935755298263
3377.6843131666665,5595.0424428333345,2.995905764807276
3377.9465444444445,5594.571267111112,3.4563538758989107
3378.175648454546,5590.570939636364,3.123788670464478
3378.43013976923,5584.557452384615,2.8708461641889254
3378.692061454545,5596.866750818182,3.118800177192378
3378.939122181818,5592.133378090909,3.1162085592311284
3379.1902696999996,5586.0661748,3.265285178857473
3379.4211694166665,5586.104488416667,2.978948029017877
3379.6933079090904,5592.677472727272,3.109835512248964
3379.942226272727,5594.165109909091,3.1076586400350545
3380.1874295454545,5583.2002635454555,3.1045665491832994
3380.4326328181824,5590.892969818183,3.1027802384713628
3380.6982696363634,5583.711048454546,3.100210006883797
3380.9189525,5585.5429532,3.250807964407109
3381.168242363636,5578.652232545454,3.0962909923893664
3381.4032289,5573.5737191,3.244171455149547
3381.670568583333,5570.31807875,2.9584411734662743
3381.9385893,5585.8610719,3.2401142975577577
3382.182260125,5578.387032625,3.618556391627889
3382.4044754,5561.2399009,3.2325209718647288
3382.673517833333,5565.261600916667,2.94919550915956
3382.930073,5559.085204555556,3.401778910835645
3383.1625621,5551.1544758,3.2242469180700213
3383.4261555000007,5549.603951666667,2.941420747031198
3383.655012,5542.1219272,3.2193768625418073
3383.9267787692306,5538.8922952307685,2.8212159326686836
3384.1775548181818,5531.640648090908,3.0640887079578047
3384.4227580000006,5523.293050727272,3.0613954456188535
3384.6679613636366,5524.734539000001,3.0596407828096517
3384.928025307692,5523.742942153845,2.8123155536573345
3385.1806590000006,5510.277469181818,3.0547223677279987
3385.4184318,5509.0462876,3.201365652237082
3385.656823888889,5495.4956512222225,3.371003234305803
3385.9292717692306,5498.331069846153,2.8032271863132103
3386.1744750000003,5491.849383,3.366270279252234
3386.4298950000007,5491.007076583333,2.913676461324503
3386.674169545455,5481.544876909091,3.0408498874901313
3386.9305183846154,5480.996320461539,2.7954431880417796
3387.1859384000004,5471.8927898,3.1842863623773945
3387.431141583333,5471.152066,2.90542293158442
3387.663857555556,5458.265173222223,3.3520880398055137
3387.9215480000003,5455.457394583334,2.9006467530290827
3388.1786709166668,5450.034832833334,2.898621101582418
3388.435174454546,5441.107020181818,3.0252499172491487
3388.678520090909,5439.308982454546,3.02338108481525
3388.925581,5442.820458000001,3.022280919776301
3389.1782146153846,5430.017663999999,2.7772963465615623
3389.438278545455,5425.649730818182,3.017716840971254
3389.6834818181815,5420.6001679090905,3.015922219773108
3389.9286849999994,5419.584304181819,3.0146396483571607
3390.1943219090904,5414.468085636364,3.0128476334311767
3390.441382727273,5413.860470454546,3.0115535154899864
3390.6800844166664,5410.278822416666,2.8811894148336656
3390.9317891818177,5394.955082818182,3.006484344585104
3391.187518833334,5400.983917416667,2.87824086230365
3391.436127583334,5398.573106166667,2.8770449414104022
3391.6976777000004,5385.2108746,3.149231917101191
3391.9218899999996,5387.326642909091,3.001966490771817
3392.1717373,5382.479504,3.146516103553435
3392.4356714166665,5383.893860916668,2.8711097250334485
3392.692794181818,5379.571332636363,2.996954851791776
3392.9441273999996,5375.104981400001,3.1412798945833735
3393.1729838333326,5372.645350000001,2.8661153877463996
3393.4265461818186,5363.833892636364,2.991051742202923
3393.6756503999995,5365.970356100001,3.1352286109486385
3393.9188102727276,5372.387355454546,2.987854879297524
3394.1742302499993,5365.70594375,2.85909234667905
3394.429650307692,5358.011157923076,2.744988305816009
3394.6767111818185,5355.373377909091,2.982411373820301
3394.9367751818177,5354.613283454545,2.9815781771724046
3395.1754768333326,5353.34503575,2.8530266678454943
3395.4141783636364,5350.016892636363,2.977741029998589
3395.6779576363638,5351.094632818182,2.976619800879155
3395.9324488181815,5340.659564818182,2.974338660303989
3396.1702217272727,5335.066923545454,2.9724928550255942
3396.417282545455,5343.569805636363,2.9720762567068393
3396.677346615385,5342.2776060000015,2.733090921601637
3396.9281225454542,5339.650660727273,2.969877853179261
3397.1751834545457,5335.925439272728,2.969286340274475
3397.4185290000005,5332.528002363636,2.9674595303335334
3397.6751874999995,5335.049707166666,2.840408669836643
3397.9033625714287,5341.784121428571,3.7187993432379622
3398.179216249999,5328.484917416666,2.838234306085692
3398.4244195000006,5331.233558333333,2.8374363666102678
