time,flux,Raw,RB,Sky,flux_err
double,double,double,double,double,double
3262.469457,         NaN,          NaN,          NaN, 22724.804688,          NaN
3262.489890, 6685.762565,  6499.953052,     5.404379, 22700.238281,    36.146627
3262.510324, 6730.211264,  6557.994932,     4.614550, 22691.494141,    36.168580
3262.530757, 6726.043834,  6562.318525,     5.259492, 22668.343750,    36.151785
3262.551191, 6745.746468,  6597.860937,     3.320558, 22654.886719,    36.155625
3262.571625, 6755.155960,  6621.957571,     3.183230, 22655.003906,    36.161482
3262.592058,         NaN,          NaN,          NaN, 22624.294922,          NaN
3262.612492, 6732.721054,  6623.980491,     4.363351, 22604.367188,    36.116532
3262.632925, 6677.525414,  6591.893133,     6.246056, 22604.976562,    36.082916
3262.653359, 6638.754277,  6558.275000,     6.547413, 22603.519531,    36.058122
3262.673792, 6733.830457,  6664.070771,     4.105401, 22577.347656,    36.100579
3262.694226, 6683.165524,  6621.285020,     7.033446, 22552.757812,    36.054206
3262.714660, 6741.094234,  6686.570471,     4.501770, 22556.050781,    36.091936
3262.735093,         NaN,          NaN,          NaN, 22412.320312,          NaN
3262.755527, 6741.367754,  6727.183321,     3.910703, 22268.589844,    35.914604
3262.775961, 6729.467435,  6733.180376,     4.477465, 22070.923828,    35.784646
3262.796394, 6699.580045,  6713.417045,     6.030334, 22048.673828,    35.752241
3262.816828, 6726.310409,  6743.527033,     4.601644, 22043.613281,    35.765713
3262.837261, 6742.127107,  6767.177774,     3.743243, 22043.011719,    35.775169
3262.857695, 6683.157150,  6709.924170,     6.755074, 22007.130859,    35.716179
3262.878129, 6697.480344,  6737.197978,     6.739266, 21998.935547,    35.719993
3262.898562,         NaN,          NaN,          NaN, 21998.832031,          NaN
3262.918996, 6780.802416,  6598.288781,     3.251215, 21984.193359,    35.762650
3262.939429, 6739.052151,  6580.715156,     3.684261, 21976.775391,    35.732072
3262.959863, 6751.597533,  6601.066250,     3.893585, 21948.988281,    35.722588
3262.980297, 6742.165750,  6601.626505,     4.695571, 21929.646484,    35.704677
3263.000730, 6744.189712,  6613.602126,     4.504481, 21938.214844,    35.711271
3263.021164, 6716.459892,  6596.652699,     5.430117, 21957.929688,    35.706281
3263.041597, 6751.756320,  6643.633108,     3.503572, 21986.888672,    35.746265
3263.062031, 6727.057852,  6627.228978,     5.132468, 22009.583984,    35.745020
3263.082465, 6729.935151,  6649.745817,     4.335040, 21956.074219,    35.713515
3263.102898, 6697.830562,  6629.704853,     5.529087, 21918.437500,    35.670076
3263.123332,         NaN,          NaN,          NaN, 21903.710938,          NaN
3263.143765, 6721.868478,  6678.047101,     4.475688, 21833.988281,    35.632405
3263.164199, 6751.179062,  6721.855219,     4.074659, 21789.308594,    35.622814
3263.184633, 6741.582829,  6715.978519,     3.572196, 21770.476562,    35.605069
3263.205066, 6736.362768,  6720.335609,     4.422926, 21747.574219,    35.587505
3263.225500, 6694.872335,  6692.841548,     7.286698, 21702.740234,    35.533538
3263.245933,         NaN,          NaN,          NaN, 21691.871094,          NaN
3263.266367,         NaN,          NaN,          NaN, 21681.000000,          NaN
3263.286801, 6721.278147,  6745.119308,     6.496073, 21670.128906,    35.529655
3263.307234, 6754.210508,  6792.794221,     6.165273, 21641.152344,    35.532130
3263.327668, 6742.379570,  6800.600944,     5.265845, 21647.167969,    35.528491
3263.348101, 6769.550599,  6826.967980,     4.734220, 21620.470703,    35.528788
3263.368535, 6735.497000,  6800.167573,     5.993068, 21611.382812,    35.501783
3263.388969,         NaN,          NaN,          NaN, 21604.785156,          NaN
3263.409402, 6739.185202,  6635.116108,     4.189940, 21594.904297,    35.493773
3263.429836, 6766.328233,  6673.309875,     4.234165, 21571.601562,    35.496178
3263.450270, 6715.573226,  6644.915293,     4.943137, 21568.683594,    35.462547
3263.470703, 6728.363491,  6650.398046,     4.701320, 21556.789062,    35.463108
3263.491137, 6718.327462,  6653.601913,     4.887295, 21532.623047,    35.441661
3263.511570, 6688.076209,  6622.093523,     6.864860, 21504.769531,    35.405195
3263.532004, 6709.632438,  6649.563047,     5.441630, 21495.306641,    35.412788
3263.552437, 6701.047167,  6659.248023,     5.958422, 21485.652344,    35.401335
3263.572871, 6739.136976,  6705.685229,     5.249799, 21469.201172,    35.414921
3263.593305, 6734.105584,  6710.517172,     5.587364, 21447.617188,    35.398210
3263.613738, 6737.924587,  6735.260414,     5.144814, 21439.291016,    35.395379
3263.634172, 6749.964323,  6762.676770,     9.518195, 21418.787109,    35.390063
3263.654605, 6757.590288,  6787.789418,     4.802270, 21402.152344,    35.384403
3263.675039, 6755.078206,  6803.246082,     6.788643, 21382.150391,    35.370255
3263.695473, 6739.630462,  6780.720178,     6.250541, 21373.650391,    35.355200
3263.715906, 6758.791366,  6822.652192,     4.503461, 21366.744141,    35.362905
3263.736340, 6732.597717,  6814.507868,     6.040556, 21359.097656,    35.341624
3263.756773, 6732.649084,  6826.669024,     6.306470, 21337.460938,    35.328044
3263.777207, 6755.437595,  6854.534658,     5.282761, 21331.398438,    35.338568
3263.797641, 6748.081456,  6859.028548,     5.451033, 21311.541016,    35.321444
3263.818074, 6738.491357,  6855.590827,     5.984654, 21285.271484,    35.298866
3263.838508, 6730.822480,  6839.344925,     5.046062, 21277.472656,    35.289123
3263.858942, 6660.374207,  6779.002549,     6.785630, 21246.816406,    35.225372
3263.879375,         NaN,          NaN,          NaN, 21248.984375,          NaN
3263.899809, 6755.622975,  6817.540103,     6.253739, 21218.761719,    35.267754
3263.920242, 6708.865813,  6792.072426,     7.983043, 21200.021484,    35.226443
3263.940676, 6738.797590,  6827.645073,     8.011620, 21176.751953,    35.230647
3263.961110, 6762.686230,  6869.632893,     5.600500, 21166.281250,    35.239113
3263.981543, 6737.545015,  6842.336669,     8.324441, 21143.513672,    35.208876
3264.001977,         NaN,          NaN,          NaN, 21140.958984,          NaN
3264.022410, 6699.317974,  6812.825244,     7.965697, 21138.406250,    35.181504
3264.042844, 6714.907979,  6837.398881,     7.917016, 21120.623047,    35.180118
3264.063278, 6668.588368,  6791.962711,     7.268340, 21119.503906,    35.150127
3264.083711, 6664.391094,  6802.663558,     7.327855, 21087.111328,    35.126978
3264.104145, 6586.678761,  6712.504796,     8.885396, 21090.857422,    35.080134
3264.124578,         NaN,          NaN,          NaN, 21111.832031,          NaN
3264.145012, 6759.125278,  6564.664912,     5.543034, 21106.121094,    35.198891
3264.165446, 6746.932999,  6577.842087,     4.738481, 21099.398438,    35.186942
3264.185879, 6789.805000,  6629.562572,     3.043326, 21105.410156,    35.217814
3264.206313, 6743.374496,  6615.319590,     3.573749, 21088.585938,    35.177861
3264.226746, 6713.576288,  6596.360376,     4.382757, 21094.255859,    35.162610
3264.247180,         NaN,          NaN,     2.663817, 21087.089844,          NaN
3264.267614, 6712.597649,  6639.428980,     5.256564, 21048.724609,    35.133192
3264.288047, 6709.477664,  6661.310157,     4.172832, 21047.669922,    35.130550
3264.308481, 6725.256657,  6691.495851,     4.218005, 21016.164062,    35.120596
3264.328914, 6721.898322,  6704.471635,     5.268791, 20996.179688,    35.105817
3264.349348, 6680.412858,  6666.950835,     7.369860, 20968.117188,    35.061747
3264.369782,         NaN,          NaN,          NaN, 20952.539062,          NaN
3264.390215,         NaN,          NaN,          NaN, 20936.958984,          NaN
3264.410649, 6497.387352,  6456.314079,    17.986538, 20946.464844,    34.931728
3264.431082, 6715.407666,  6689.505556,     6.110911, 20899.390625,    35.040353
3264.451516, 6708.572820,  6682.310918,     5.956213, 20890.089844,    35.030114
3264.471950,         NaN,          NaN,          NaN, 20876.609375,          NaN
3264.492383,         NaN,          NaN,          NaN, 20863.125000,          NaN
3264.512817,         NaN,          NaN,          NaN, 20851.615234,          NaN
3264.533251,         NaN,          NaN,          NaN, 20835.343750,          NaN
3264.553684, 6704.676184,  6719.860129,     6.697936, 20819.078125,    34.982542
3264.574118, 6678.733684,  6715.866392,     6.680840, 20816.203125,    34.964224
3264.594551, 6697.066806,  6740.699597,     6.882205, 20794.681641,    34.962197
3264.614985, 6720.806348,  6770.479511,     7.176177, 20897.326172,    35.042468
3264.635419, 6729.099230,  6791.720507,     6.320621, 20772.070312,    34.968187
3264.655852, 6723.646852,  6793.828393,     6.655898, 20748.876953,    34.949970
3264.676286, 6740.113230,  6823.626394,     5.903676, 20730.480469,    34.948743
3264.696719, 6762.630700,  6848.688064,     5.731246, 20720.208984,    34.956532
3264.717153, 6750.580663,  6854.183084,     6.767753, 20686.039062,    34.927125
3264.737586, 6716.360859,  6826.904116,     7.615883, 20687.033203,    34.905970
3264.758020, 6742.663643,  6864.163084,     6.369608, 20671.632812,    34.912913
3264.778454, 6736.901817,  6859.349198,     6.335277, 20652.507812,    34.897062
3264.798887, 6745.807988,  6877.186787,     6.155703, 20631.611328,    34.889423
3264.819321, 6735.220433,  6879.850594,     6.402490, 20616.800781,    34.873236
3264.839755, 6694.399731,  6841.948174,     7.733935, 20582.060547,    34.825033
3264.860188,         NaN,          NaN,          NaN, 20583.742188,          NaN
3264.880622, 6768.716524,  6846.308005,     4.753435, 20575.359375,    34.868170
3264.901055, 6708.804462,  6791.729061,     6.909031, 20574.285156,    34.829265
3264.921489, 6740.870783,  6831.274369,     5.829888, 20566.863281,    34.844992
3264.941923, 6733.192301,  6831.383471,     6.166740, 20557.769531,    34.834289
3264.962356, 6715.092093,  6836.962319,     6.053091, 20556.996094,    34.822242
3264.982790, 6749.262342,  6874.388988,     5.506232, 20544.539062,    34.836101
3265.003223, 6718.058101,  6843.381686,     7.447505, 20531.287109,    34.807719
3265.023657,         NaN,          NaN,          NaN, 20528.380859,          NaN
3265.044091, 6712.725207,  6855.290831,     6.537927, 20511.150391,    34.791448
3265.064524, 6720.051396,  6867.309097,     7.068362, 20497.769531,    34.787579
3265.084958, 6743.878089,  6896.809643,     5.056398, 20494.781250,    34.800894
3265.105391,         NaN,          NaN,          NaN, 20482.341797,          NaN
3265.125825, 6695.583616,  6731.639133,     6.449229, 20459.576172,    34.747512
3265.146259, 6689.284526,  6741.209238,     7.481047, 20444.890625,    34.734084
3265.166692, 6737.937265,  6808.483129,     5.305560, 20433.828125,    34.758135
3265.187126, 6679.935341,  6754.508657,     7.338287, 20418.876953,    34.711442
3265.207559, 6619.896151,  6700.141614,    10.526192, 20407.769531,    34.665846
3265.227993, 6738.703623,  6826.744738,     5.755463, 20408.248047,    34.742260
3265.248427, 6757.448148,  6859.729028,     4.783791, 20382.062500,    34.737498
3265.268860, 6725.409735,  6846.304095,     7.078418, 20347.542969,    34.694876
3265.289294, 6739.429718,  6869.847529,     6.678113, 20325.062500,    34.689455
3265.309727, 6739.041524,  6876.336876,     6.999664, 20287.898438,    34.665380
3265.330161, 6783.593608,  6933.432765,     4.145050, 20314.921875,    34.711252
3265.350595,         NaN,          NaN,          NaN, 20411.601562,          NaN
3265.371028, 6725.505981,  6717.971557,     5.524125, 20412.507812,    34.736540
3265.452763,         NaN,          NaN,          NaN, 20334.921875,          NaN
3265.473196, 6736.108878,  6807.582454,     6.135000, 20329.552734,    34.690204
3265.493630, 6707.098303,  6786.686376,     6.188877, 20315.750000,    34.662756
3265.514064, 6752.342124,  6846.568602,     4.847157, 20296.234375,    34.679253
3265.534497, 6702.301319,  6808.097394,     7.439147, 20267.757812,    34.628883
3265.554931, 6769.499663,  6890.266389,     4.842957, 20261.039062,    34.667688
3265.575364, 6722.196781,  6856.200862,     5.795428, 20257.320312,    34.634954
3265.595798,         NaN,          NaN,          NaN, 20261.066406,          NaN
3265.616232, 6703.087227,  6702.794711,     4.495450, 20263.994141,    34.626971
3265.636665, 6664.723466,  6678.295996,     7.179876, 20272.333984,    34.607690
3265.657099, 6711.255221,  6752.061216,     3.905104, 20246.507812,    34.620988
3265.677532, 6704.915656,  6754.694612,     5.474843, 20213.300781,    34.595585
3265.697966, 6697.740393,  6763.571269,     5.564280, 20224.359375,    34.598080
3265.718400, 6693.482376,  6778.985263,     6.418921, 20218.375000,    34.591498
3265.738833,         NaN,          NaN,          NaN, 20236.203125,          NaN
3265.759267, 6720.617443,  6822.907780,     7.618940, 20129.439453,    34.551757
3265.779700, 6716.126062,  6823.418038,     5.831243, 20087.078125,    34.521598
3265.800134, 6749.207873,  6872.139683,     4.846464, 20047.105469,    34.517160
3265.820568, 6734.746022,  6868.108096,     5.478978, 20029.146484,    34.496273
3265.841001,         NaN,          NaN,          NaN, 19880.890625,          NaN
3265.861435,         NaN,          NaN,          NaN, 19905.128906,          NaN
3265.881868, 6700.733753,  6661.638999,     5.692803, 19940.843750,    34.417356
3265.902302, 6706.295832,  6685.122821,     5.565213, 19910.445312,    34.401309
3265.922736, 6707.082915,  6700.510604,     5.412953, 19919.478516,    34.407655
3265.943169, 6659.408836,  6668.292995,     6.874480, 19937.763672,    34.388661
3265.963603, 6744.160550,  6761.346511,     4.327068, 19891.509766,    34.413540
3265.984036, 6670.905031,  6704.289672,    14.016366, 20258.818359,    34.602978
3266.004470, 6657.316062,  6696.733515,    10.116265, 20157.078125,    34.528803
3266.024904, 6669.355290,  6721.989152,    10.817018, 20045.783203,    34.464838
3266.045337, 6711.710249,  6787.418215,     5.586227, 19798.851562,    34.332624
3266.065771, 6745.007898,  6815.690469,     5.330455, 19715.748047,    34.300358
3266.086204, 6741.848751,  6831.911438,     4.726415, 19705.279297,    34.291524
3266.106638, 6718.371922,  6815.741521,     6.041392, 19678.449219,    34.258895
3266.127072, 6773.753054,  6893.830968,     4.024951, 19666.341797,    34.286964
3266.147505, 6750.397165,  6882.163783,     5.106317, 19638.808594,    34.253953
3266.167939, 6725.519101,  6859.091839,     6.006277, 19633.828125,    34.234568
3266.188372, 6770.548994,  6910.814680,     4.846648, 19614.228516,    34.251078
3266.208806, 6748.892179,  6902.763883,     5.871091, 19598.015625,    34.226490
3266.229240, 6741.510563,  6901.427492,     5.821520, 19582.359375,    34.211522
3266.249673, 6773.201071,  6936.987210,     3.833120, 19570.105469,    34.224150
3266.270107, 6739.733256,  6915.468292,     5.403051, 19539.730469,    34.182654
3266.290541, 6710.044338,  6888.846004,     5.027015, 19525.324219,    34.153964
3266.310974, 6693.375140,  6868.434609,     5.723897, 19498.519531,    34.125655
3266.331408,         NaN,          NaN,          NaN, 19481.228516,          NaN
3266.351841,         NaN,          NaN,          NaN, 19463.937500,          NaN
3266.372275, 6705.072425,  6744.083380,     5.417657, 19460.949219,    34.108795
3266.392709, 6710.224689,  6753.250337,     5.289553, 19444.242188,    34.101263
3266.413142, 6706.317779,  6761.492834,     6.191086, 19414.929688,    34.079600
3266.433576, 6704.892130,  6765.714020,     5.881286, 19397.523438,    34.067313
3266.454009, 6659.999671,  6717.977580,     9.035262, 19373.968750,    34.022617
3266.474443, 6718.756183,  6807.558651,     6.114386, 19364.570312,    34.054854
3266.494877, 6725.970501,  6818.722920,     5.462779, 19354.603516,    34.053057
3266.515310, 6747.873340,  6847.609836,     5.068820, 19342.125000,    34.059209
3266.535744, 6729.405229,  6843.214724,     5.924938, 19323.964844,    34.035292
3266.556177, 6718.600657,  6839.483665,     5.944414, 19308.869141,    34.018371
3266.576611,         NaN,          NaN,          NaN, 19309.244141,          NaN
3266.597045, 6800.901882,  6704.746785,     4.357985, 19274.816406,    34.049887
3266.617478, 6766.560899,  6683.131544,     4.057275, 19279.441406,    34.030480
3266.637912,         NaN,          NaN,          NaN, 19259.892578,          NaN
3266.658345, 6721.845121,  6679.276476,     5.558392, 19245.183594,    33.978849
3266.678779, 6720.711752,  6690.948778,     5.332845, 19239.890625,    33.974644
3266.699213, 6700.664129,  6688.455501,     5.744634, 19224.468750,    33.951427
3266.719646, 6701.969689,  6694.636728,     6.081677, 19205.503906,    33.939861
3266.740080, 6708.198103,  6720.049060,     4.933058, 19212.957031,    33.948822
3266.760513, 6734.755873,  6753.503859,     5.178126, 19167.824219,    33.936656
3266.780947, 6728.731311,  6763.887799,     5.238482, 19158.378906,    33.926520
3266.801381, 6762.126696,  6805.139138,     5.544719, 19147.695312,    33.941400
3266.821814, 6696.611373,  6753.747410,     6.330256, 19121.214844,    33.881090
3266.842248, 6728.859583,  6788.417361,     5.871791, 19128.546875,    33.907051
3266.862681, 6738.051780,  6812.124251,     5.032339, 19103.470703,    33.896635
3266.883115, 6760.344616,  6850.501192,     4.533097, 19079.376953,    33.895453
3266.903549, 6721.577546,  6812.887884,     6.168863, 19080.214844,    33.870567
3266.923982, 6748.764137,  6857.500783,     4.572638, 19078.398438,    33.887215
3266.944416, 6685.358533,  6802.787726,     8.397798, 19051.464844,    33.827897
3266.964849, 6757.726616,  6889.178100,     5.407555, 19046.474609,    33.872148
3266.985283, 6728.105407,  6880.013196,     5.875985, 19029.220703,    33.841369
3267.005717, 6727.696150,  6881.936879,     7.046584, 19018.976562,    33.834370
3267.026150, 6770.037880,  6926.715577,     5.851144, 19006.843750,    33.854213
3267.046584, 6754.707637,  6926.364958,     5.131781, 19000.373047,    33.839894
3267.067017,         NaN,          NaN,          NaN, 19003.039062,          NaN
3267.087451, 6716.967258,  6683.815053,     6.354761, 18978.207031,    33.800515
3267.107885, 6764.553506,  6761.866097,     4.437297, 18957.156250,    33.817963
3267.128318, 6654.837602,  6658.577400,     8.175931, 18995.417969,    33.770958
3267.148752, 6710.731685,  6728.178630,     5.627758, 18936.003906,    33.768641
3267.169186, 6717.820278,  6750.964258,     5.599055, 18923.636719,    33.765165
3267.189619, 6734.307596,  6772.044654,     5.185777, 18906.066406,    33.764452
3267.210053, 6704.103349,  6762.038081,     6.306406, 18881.017578,    33.728053
3267.230486, 6731.946005,  6800.140583,     5.613512, 18880.085938,    33.745786
3267.250920, 6682.898403,  6776.182621,     6.817169, 18856.792969,    33.698095
3267.271353, 6727.340651,  6826.537341,     5.615394, 18851.798828,    33.724110
3267.291787, 6712.520791,  6822.846570,     6.357860, 18834.310547,    33.702805
3267.312221,         NaN,          NaN,          NaN, 18827.425781,          NaN
3267.332654, 6758.775780,  6694.103731,     5.090698, 18799.582031,    33.710408
3267.353088, 6774.458163,  6722.245075,     4.432622, 18789.906250,    33.714369
3267.373522, 6748.753027,  6714.342701,     5.914259, 18782.906250,    33.692796
3267.393955, 6698.074456,  6679.887439,     6.761311, 18757.050781,    33.642259
3267.414389, 6744.638407,  6744.553341,     5.188087, 18743.501953,    33.664069
3267.434822, 6706.053157,  6722.971291,     5.468553, 18734.242188,    33.632458
3267.455256, 6693.023323,  6720.631251,     7.482633, 18715.785156,    33.611638
3267.475690, 6714.564040,  6761.208479,     6.202384, 18691.738281,    33.609981
3267.496123, 6732.309314,  6793.057841,     4.492592, 18698.531250,    33.626208
3267.516557, 6761.551696,  6832.441544,     5.967217, 18680.328125,    33.633505
3267.536990, 6747.686227,  6825.190651,     5.133554, 18657.625000,    33.609325
3267.557424, 6713.140333,  6805.067842,     7.102970, 18642.927734,    33.576737
3267.577858, 6728.375809,  6840.774889,     5.215506, 18638.541016,    33.583919
3267.598291, 6717.962606,  6842.992035,     5.955799, 18630.113281,    33.571445
3267.618725, 6748.212321,  6887.164697,     5.118533, 18619.429688,    33.584399
3267.639158, 6783.170047,  6928.448690,     4.720790, 18606.212891,    33.598788
3267.659592, 6722.883779,  6875.088416,     6.703187, 18583.373047,    33.543740
3267.680026, 6764.212484,  6920.052613,     6.632163, 18564.353516,    33.558523
3267.700459, 6738.801312,  6896.781273,     7.285453, 18557.804688,    33.537344
3267.720893, 6735.158116,  6907.065814,     5.902174, 18544.687500,    33.526232
3267.741326, 6749.909892,  6924.768950,     5.335428, 18532.669922,    33.528045
3267.761760, 6734.958637,  6918.131359,     4.888116, 18521.919922,    33.510999
3267.782194, 6711.730690,  6891.332166,     5.348878, 18509.707031,    33.487479
3267.802627,         NaN,          NaN,          NaN, 18493.917969,          NaN
3267.823061, 6694.412476,  6721.783961,     6.649166, 18485.349609,    33.459800
3267.843494, 6742.444957,  6778.721406,     5.531545, 18462.662109,    33.476636
3267.863928, 6688.825884,  6739.547559,     7.771391, 18436.716797,    33.423756
3267.884362, 6704.122141,  6767.023006,     7.238023, 18420.933594,    33.423433
3267.904795, 6675.213386,  6753.333747,     8.040647, 18404.166016,    33.393038
3267.925229, 6699.648478,  6787.570923,     7.564250, 18394.519531,    33.402882
3267.945662, 6708.306818,  6805.961229,     7.645497, 18374.298828,    33.395185
3267.966096, 6728.989382,  6837.940752,     7.209425, 18368.849609,    33.405325
3267.986530, 6732.163832,  6859.477085,     7.110508, 18366.998047,    33.406205
3268.006963, 6743.951606,  6875.459904,     5.835544, 18365.900391,    33.413318
3268.027397, 6728.794766,  6872.893288,     8.014116, 18329.464844,    33.378974
3268.047830,         NaN,          NaN,          NaN, 18334.345703,          NaN
3268.068264, 6731.747474,  6753.485699,     6.131423, 18326.312500,    33.378841
3268.088698, 6728.851507,  6769.550117,     5.296319, 18320.140625,    33.372801
3268.109131, 6748.958722,  6798.467680,     4.521466, 18299.046875,    33.372144
3268.129565, 6772.261119,  6840.869830,     4.311691, 18274.367188,    33.371226
3268.149999, 6696.485761,  6774.469456,     7.541505, 18268.402344,    33.316728
3268.170432, 6767.731330,  6862.442954,     4.602201, 18258.753906,    33.357805
3268.190866, 6755.799192,  6866.383068,     5.140730, 18243.437500,    33.339640
3268.211299, 6785.221932,  6904.428709,     4.668413, 18221.027344,    33.344316
3268.231733, 6767.250173,  6901.512419,     4.575073, 18219.451172,    33.331280
3268.252167, 6805.508828,  6948.357049,     4.087829, 18205.507812,    33.347494
3268.272600, 6739.208871,  6899.303378,     6.226305, 18189.798828,    33.292778
3268.293034,         NaN,          NaN,          NaN, 18172.847656,          NaN
3268.313467, 6765.947999,  6873.227712,     5.217893, 18155.896484,    33.287994
3268.333901, 6754.754655,  6853.777553,     5.183114, 18152.322266,    33.278130
3268.354335, 6751.421874,  6868.744567,     5.066907, 18144.824219,    33.270894
3268.374768, 6794.129080,  6915.261737,     4.859218, 18123.324219,    33.285061
3268.395202, 6770.932756,  6898.217551,     4.869356, 18114.197266,    33.263465
3268.415635, 6758.069468,  6890.299128,     5.137075, 18104.953125,    33.248687
3268.436069, 6780.580301,  6920.977679,     5.472658, 18085.537109,    33.250756
3268.456503, 6775.315829,  6919.688832,     5.188236, 18082.720703,    33.245353
3268.476936, 6792.615291,  6946.205931,     4.657920, 18068.154297,    33.247180
3268.497370, 6793.747177,  6943.184302,     5.015210, 18055.972656,    33.239791
3268.517803, 6787.853689,  6951.734747,     5.624547, 18050.767578,    33.232367
3268.538237,         NaN,          NaN,          NaN, 18025.617188,          NaN
3268.558671, 6737.324376,  6744.559213,     5.055086, 18023.582031,    33.180338
3268.579104, 6755.656214,  6781.464035,     4.789037, 18009.861328,    33.183427
3268.599538, 6836.815457,  6860.732695,     7.110136, 17990.886719,    33.225062
3268.619972, 6751.650467,  6791.460184,     5.498456, 17979.783203,    33.160585
3268.640405, 6723.023506,  6773.289125,     5.778619, 17973.691406,    33.137301
3268.660839, 6735.910005,  6791.578938,     5.643265, 17971.558594,    33.144514
3268.681272, 6681.006171,  6748.734509,     7.560518, 17955.701172,    33.097018
3268.701706, 6734.686674,  6816.045229,     5.501196, 17941.099609,    33.123257
3268.722139, 6772.845381,  6855.803996,     5.477233, 17923.648438,    33.137152
3268.742573, 6759.067145,  6855.132767,     5.061914, 17921.769531,    33.126646
3268.763007, 6772.636871,  6882.002972,     4.268141, 17912.128906,    33.129283
3268.783440,         NaN,          NaN,          NaN, 17900.347656,          NaN
3268.803874, 6796.120699,  6645.808286,     4.020779, 17891.789062,    33.131393
3268.824307, 6813.574955,  6678.737509,     3.816180, 17872.765625,    33.130340
3268.844741, 6775.479565,  6647.371588,     4.595309, 17860.703125,    33.096665
3268.865175, 6784.168385,  6668.305053,     4.741546, 17850.101562,    33.095381
3268.885608, 6751.234570,  6647.133213,     4.904398, 17843.712891,    33.068956
3268.906042, 6765.549413,  6682.776341,     5.087313, 17817.166016,    33.060732
3268.926476, 6763.685505,  6689.656332,     5.169766, 17806.386719,    33.052229
3268.946909, 6741.554217,  6684.978480,     5.463387, 17804.009766,    33.035740
3268.967343, 6744.845406,  6707.937988,     5.288966, 17789.376953,    33.028107
3268.987776, 6718.517704,  6702.900424,     5.059344, 17787.402344,    33.009051
3269.008210, 6733.330485,  6716.482644,     5.350488, 17768.789062,    33.006491
3269.028644, 6745.729744,  6743.230587,     4.782529, 17755.503906,    33.005895
3269.049077, 6762.621722,  6772.705309,     4.808903, 17742.148438,    33.008277
3269.069511, 6724.078090,  6749.590847,     5.745399, 17740.308594,    32.981067
3269.089944, 6720.665153,  6756.374365,     6.676069, 17718.000000,    32.963724
3269.110378, 6764.978810,  6816.699402,     5.556973, 17700.400391,    32.981736
3269.130812, 6781.138270,  6825.437129,     4.523251, 17694.257812,    32.988487
3269.151245, 6722.951988,  6782.993087,     6.250504, 17697.527344,    32.951457
3269.171679, 6794.302829,  6868.920230,     4.649159, 17685.000000,    32.991120
3269.192112, 6753.029656,  6836.244835,     6.212654, 17670.738281,    32.953676
3269.212546, 6773.420993,  6864.135386,     4.813135, 17668.187500,    32.965709
3269.232980, 6779.970794,  6874.909451,     5.854072, 17635.394531,    32.948007
3269.253413, 6784.981574,  6896.139568,     4.972966, 17638.507812,    32.953488
3269.273847,         NaN,          NaN,          NaN, 17625.798828,          NaN
3269.294280, 6734.046690,  6712.715528,     5.193561, 17606.906250,    32.897759
3269.314714, 6762.469715,  6763.514971,     5.378622, 17598.777344,    32.911471
3269.335148, 6735.227972,  6752.849976,     5.963126, 17573.673828,    32.876093
3269.355581, 6748.354483,  6773.296393,     5.029131, 17584.421875,    32.892234
3269.376015, 6752.994150,  6792.714646,     5.319525, 17567.539062,    32.883958
3269.396448, 6757.486916,  6804.104053,     5.164838, 17562.320312,    32.883467
3269.416882, 6756.632238,  6808.523706,     5.583337, 17537.652344,    32.866207
3269.437316, 6752.721718,  6809.906146,     5.946986, 17533.560547,    32.860794
3269.457749, 6736.872420,  6812.237156,     5.782643, 17534.503906,    32.850708
3269.478183, 6753.079295,  6837.562167,     6.517863, 17514.542969,    32.848167
3269.498616, 6757.821885,  6847.437785,     6.528577, 17501.519531,    32.842563
3269.519050, 6800.357574,  6896.877802,     5.515220, 17485.570312,    32.860554
3269.539484, 6784.609597,  6897.496497,     5.584138, 17473.125000,    32.841475
3269.559917, 6777.940620,  6900.669884,     6.214828, 17466.035156,    32.832160
3269.580351, 6780.649263,  6906.846452,     6.228389, 17461.976562,    32.831246
3269.600785, 6786.471444,  6928.243672,     5.653110, 17444.128906,    32.823102
3269.621218, 6799.901316,  6937.663697,     6.434079, 17434.371094,    32.825589
3269.641652, 6809.923137,  6954.521692,     3.999236, 17434.332031,    32.832349
3269.662085, 6740.501818,  6884.602355,     5.953835, 17412.048828,    32.770196
3269.682519, 6723.460583,  6876.924610,     6.789863, 17402.470703,    32.752132
3269.702953, 6724.141925,  6879.176487,     6.089883, 17386.679688,    32.741874
3269.723386, 6675.269753,  6836.482440,     6.180480, 17380.128906,    32.704221
3269.743820, 6653.256572,  6800.199444,     6.480851, 17381.552734,    32.690222
3269.764253,         NaN,          NaN,          NaN, 17361.464844,          NaN
3269.784687, 6754.568815,  6799.845594,     5.402022, 17363.238281,    32.746617
3269.805121, 6769.925113,  6824.566614,     5.507105, 17347.988281,    32.746689
3269.825554, 6784.139732,  6856.638737,     5.107658, 17331.863281,    32.745392
3269.845988, 6775.521455,  6846.731925,     5.658443, 17327.054688,    32.736275
3269.866421, 6785.607776,  6875.776254,     6.081462, 17311.062500,    32.732264
3269.886855, 6825.670569,  6924.099818,     4.252444, 17314.685547,    32.761922
3269.907289, 6812.892774,  6916.406622,     4.373625, 17303.644531,    32.745755
3269.927722, 6800.222688,  6925.898094,     5.573264, 17279.939453,    32.721050
3269.948156, 6786.256013,  6916.793313,     5.711416, 17268.509766,    32.703791
